local_id,name,type,package,metaclass,stereotype,documentation,source_requirement,status
UC-002,星上数据路由与交换,UseCase,04_UseCases,UseCase,,卫星实现星间数据转发和路由管理，支持跨星通信。,,candidate
UC-003,在轨配置管理与重构,UseCase,04_UseCases,UseCase,,运维人员通过测控链路执行在轨波束、路由、转发策略更新及回滚。,,candidate
UC-004,故障管理与降级运行,UseCase,04_UseCases,UseCase,,系统检测故障并触发隔离、绕转、切换和业务降级，保证剩余服务连续性。,,candidate
ACT-001,用户数据上星转发流程,Activity,05_Activities,Activity,,描述用户数据经用户链路进入载荷，星上处理后通过馈电链路转发至网关的端到端流程，约束满足时延和吞吐指标。,REQ-005,candidate
ACT-002,星间路由交换流程,Activity,05_Activities,Activity,,描述星间链路状态交换、路由表更新和数据转发决策过程。,REQ-006,candidate
ACT-003,在轨重构与回滚流程,Activity,05_Activities,Activity,,描述接收重构指令、加载新配置、生效与健康检测，以及故障回滚的步骤。,REQ-007,candidate
CON-001,端到端时延约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,用户至信关站单向通信时延 ≤80ms，适用于普通业务场景。,REQ-005,candidate
CON-002,单星用户吞吐量约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,单星用户侧有效转发吞吐量 ≥20Gbps。,REQ-004,candidate
CON-003,星间链路速率约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,每条星间链路数据转发能力 ≥10Gbps，接口预留支持50Gbps。,REQ-006,candidate
CON-004,星座构型约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,系统必须包含100颗卫星，Walker构型 10面×10星，轨道高度1100km，倾角53°。,REQ-001,candidate
ACTOR-001,用户终端,Actor,00_Actors,Actor,,各种固定、车载、船载、机载、便携宽带终端，作为卫星互联网的使用者。,,candidate
ACTOR-002,地面运控中心,Actor,00_Actors,Actor,,负责星座运维、任务规划、软件更新、故障监控的操作人员或系统。,,candidate
IBD-BLK-001,低轨卫星互联网星座系统,Block,02_Structure,Class,SysML::Blocks::Block,系统顶层块，作为IBD的封闭边界，包含所有内部部件。,,existing
IBD-BLK-002,宽带载荷分系统,Block,02_Structure,Class,SysML::Blocks::Block,卫星上的通信载荷，实现用户链路、馈电链路和星间链路终端。,,existing
IBD-BLK-003,卫星平台,Block,02_Structure,Class,SysML::Blocks::Block,提供电源、姿轨控、热控等平台服务，承载载荷并与运控交互。,,existing
IBD-BLK-004,地面网关站,Block,02_Structure,Class,SysML::Blocks::Block,地面段站，终结馈电链路并提供核心网接入。,,existing
IBD-BLK-005,星间链路子模块,Block,02_Structure,Class,SysML::Blocks::Block,载荷内部负责星间高速数据转发与链路控制的子模块。,,existing
IBD-IF-001,用户链路接口,Interface,03_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,Ku/Ka频段，连接用户终端，承载业务数据与信令。,,existing
IBD-IF-002,馈电链路接口,Interface,03_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接地面网关站的高速馈电链路。,,existing
IBD-IF-003,星间链路接口,Interface,03_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接相邻卫星，支持跨星数据转发。,,existing
IBD-IF-004,测控管理接口,Interface,03_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接运控系统，传输泰测、遥控、软件更新及健康状态。,,existing
IBD-BLK-BLK-003-001,星务计算机/平台数据总线,Block,02_Structure,Class,SysML::Blocks::Block,作为卫星平台的平台控制、数据交换和模式管理核心。,,candidate
IBD-BLK-BLK-003-002,电源调节与配电单元,Block,02_Structure,Class,SysML::Blocks::Block,提供母线电源、负载配电、功率遥测和保护。,,candidate
IBD-BLK-BLK-003-003,姿轨控与导航单元,Block,02_Structure,Class,SysML::Blocks::Block,完成姿态确定、轨道控制、指向保持和机动控制。,,candidate
IBD-BLK-BLK-003-004,热控管理单元,Block,02_Structure,Class,SysML::Blocks::Block,管理温度采集、加热器、散热器和热控回路。,,candidate
IBD-BLK-BLK-003-005,推进执行单元,Block,02_Structure,Class,SysML::Blocks::Block,执行轨道维持、避碰机动、卸载和姿态辅助控制。,,candidate
IBD-IF-BLK-003-006,测控与星地遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接遥测遥控、时间同步和地面运控链路。,,candidate
IBD-IF-BLK-003-007,载荷服务接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,向通信载荷提供功率、热控、数据和控制服务。,,candidate
IBD-BLK-BLK-003-008,安全模式与故障管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行故障检测、隔离、恢复和安全模式切换。,,candidate
IBD-BLK-BLK-004-001,地面天线与跟踪伺服,Block,02_Structure,Class,SysML::Blocks::Block,完成地面网关站的卫星捕获、跟踪和射频/光学指向。,,candidate
IBD-BLK-BLK-004-002,射频/光电前端,Block,02_Structure,Class,SysML::Blocks::Block,完成上下变频、低噪声接收、功放和链路保护。,,candidate
IBD-BLK-BLK-004-003,调制解调与基带处理,Block,02_Structure,Class,SysML::Blocks::Block,完成波形处理、同步、编码解码和帧处理。,,candidate
IBD-BLK-BLK-004-004,网关路由与业务汇聚,Block,02_Structure,Class,SysML::Blocks::Block,承载业务汇聚、路由转发、QoS和核心网接入。,,candidate
IBD-IF-BLK-004-005,核心网/互联网接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接地面核心网、互联网出口和业务平台。,,candidate
IBD-BLK-BLK-004-006,站控监控与告警单元,Block,02_Structure,Class,SysML::Blocks::Block,监控设备状态、告警、配置和自动化运维。,,candidate
IBD-BLK-BLK-004-007,时间频率与同步单元,Block,02_Structure,Class,SysML::Blocks::Block,提供站内时频基准、同步分发和时间戳服务。,,candidate
IBD-IF-BLK-004-008,供配电与环境保障接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、机房环境、冷却和安防系统。,,candidate
IBD-BLK-BLK-005-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成用户终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-005-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-005-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-005-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-005-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-005-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-005-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-005-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-BLK-BLK-006-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成星间链路子模块的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-006-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-006-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-006-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-006-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-006-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-006-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-006-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
BHV-ACT-004,接收100颗低轨宽带卫星互联网系统任务输入,Activity,03_Behavior,Activity,,接收100颗低轨宽带卫星互联网系统任务输入是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-005,解析任务目标与约束,Activity,03_Behavior,Activity,,解析任务目标与约束是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-006,配置系统资源与链路,Activity,03_Behavior,Activity,,配置系统资源与链路是根据当前模型补充的候选行为步骤。,,candidate
BHV-STATE-001,待命与任务接收状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在待命与任务接收状态下的运行行为和约束。,,candidate
BHV-STATE-002,资源配置状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在资源配置状态下的运行行为和约束。,,candidate
BHV-STATE-003,业务运行状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在业务运行状态下的运行行为和约束。,,candidate
BHV-STATE-004,降级重构状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在降级重构状态下的运行行为和约束。,,candidate
BHV-STATE-005,故障处置与恢复状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在故障处置与恢复状态下的运行行为和约束。,,candidate
