local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-034,REL-034,connector,06_Traceability,Dependency,Dependency,BLK-003,卫星平台,BLK-004,地面网关站,相邻结构模块之间存在主架构连接。
REL-035,REL-035,connector,06_Traceability,Dependency,Dependency,BLK-004,地面网关站,BLK-005,用户终端,相邻结构模块之间存在主架构连接。
REL-036,REL-036,connector,06_Traceability,Dependency,Dependency,BLK-005,用户终端,BLK-006,星间链路子模块,相邻结构模块之间存在主架构连接。
REL-037,REL-037,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,低轨卫星互联网星座系统,REQ-001,星座规模与构型,结构模块满足对应需求。
REL-038,REL-038,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-002,宽带载荷分系统,REQ-002,覆盖能力,结构模块满足对应需求。
REL-039,REL-039,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-002,覆盖能力,UC-002,星上数据路由与交换,需求追溯到相关系统能力。
REL-040,REL-040,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,卫星平台,REQ-003,用户并发容量,结构模块满足对应需求。
REL-041,REL-041,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-003,用户并发容量,UC-003,在轨配置管理与重构,需求追溯到相关系统能力。
REL-042,REL-042,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,地面网关站,REQ-004,单星用户吞吐量,结构模块满足对应需求。
REL-043,REL-043,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-004,单星用户吞吐量,UC-004,故障管理与降级运行,需求追溯到相关系统能力。
REL-044,REL-044,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,用户终端,REQ-005,端到端时延,结构模块满足对应需求。
REL-045,REL-045,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,端到端时延,UC-001,提供宽带互联网接入服务,需求追溯到相关系统能力。
REL-046,REL-046,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-006,星间链路能力,UC-002,星上数据路由与交换,需求追溯到相关系统能力。
REL-047,REL-047,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,低轨卫星互联网星座系统,REQ-007,在轨可重构,结构模块满足对应需求。
REL-048,REL-048,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-007,在轨可重构,UC-003,在轨配置管理与重构,需求追溯到相关系统能力。
REL-049,REL-049,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-008,波束覆盖与接入能力,UC-004,故障管理与降级运行,需求追溯到相关系统能力。
REL-050,REL-050,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-009,星上处理与路由,UC-001,提供宽带互联网接入服务,需求追溯到相关系统能力。
REL-051,REL-051,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,地面网关站,REQ-010,故障降级与容错,结构模块满足对应需求。
REL-052,REL-052,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-010,故障降级与容错,UC-002,星上数据路由与交换,需求追溯到相关系统能力。
REL-053,REL-053,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,用户终端,REQ-011,星上低时延控制,结构模块满足对应需求。
REL-054,REL-054,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-011,星上低时延控制,UC-003,在轨配置管理与重构,需求追溯到相关系统能力。
REL-055,REL-055,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-001,低轨卫星互联网星座系统,UC-001,提供宽带互联网接入服务,结构模块支撑该系统能力实现。
REL-056,REL-056,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-002,宽带载荷分系统,UC-002,星上数据路由与交换,结构模块支撑该系统能力实现。
REL-057,REL-057,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-003,卫星平台,UC-003,在轨配置管理与重构,结构模块支撑该系统能力实现。
REL-058,REL-058,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-004,地面网关站,UC-004,故障管理与降级运行,结构模块支撑该系统能力实现。
REL-059,REL-059,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-001,用户链路接口,BLK-002,宽带载荷分系统,接口分配到相关结构模块。
REL-060,REL-060,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,提供宽带互联网接入服务,IF-001,用户链路接口,用例使用或暴露该接口。
REL-061,REL-061,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-002,馈电链路接口,BLK-003,卫星平台,接口分配到相关结构模块。
REL-062,REL-062,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,星上数据路由与交换,IF-002,馈电链路接口,用例使用或暴露该接口。
REL-063,REL-063,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-003,星间链路接口,BLK-004,地面网关站,接口分配到相关结构模块。
REL-064,REL-064,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,在轨配置管理与重构,IF-003,星间链路接口,用例使用或暴露该接口。
REL-065,REL-065,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-004,测控管理接口,BLK-005,用户终端,接口分配到相关结构模块。
REL-066,REL-066,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,故障管理与降级运行,IF-004,测控管理接口,用例使用或暴露该接口。
DREL-UC-001,DREL-UC-001,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端,UC-001,提供宽带互联网接入服务,用户终端使用宽带接入服务
DREL-UC-002,DREL-UC-002,include,06_Traceability,Dependency,Dependency,UC-001,提供宽带互联网接入服务,UC-002,星上数据路由与交换,宽带接入服务依赖于星上路由与交换
DREL-UC-003,DREL-UC-003,association,06_Traceability,Dependency,Dependency,ACTOR-002,地面运控中心,UC-003,在轨配置管理与重构,运控中心执行在轨配置管理
DREL-UC-004,DREL-UC-004,association,06_Traceability,Dependency,Dependency,ACTOR-002,地面运控中心,UC-004,故障管理与降级运行,运控中心监控故障并确认降级策略
DTRACE-UC-001-IBD-BLK-001,DTRACE-UC-001-IBD-BLK-001,realize,06_Traceability,Dependency,Dependency,UC-001,提供宽带互联网接入服务,IBD-BLK-001,低轨卫星互联网星座系统,该用例由整个星座系统、载荷分系统及地面网关站共同实现
DTRACE-UC-001-IBD-BLK-002,DTRACE-UC-001-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-001,提供宽带互联网接入服务,IBD-BLK-002,宽带载荷分系统,该用例由整个星座系统、载荷分系统及地面网关站共同实现
DTRACE-UC-001-IBD-BLK-004,DTRACE-UC-001-IBD-BLK-004,realize,06_Traceability,Dependency,Dependency,UC-001,提供宽带互联网接入服务,IBD-BLK-004,地面网关站,该用例由整个星座系统、载荷分系统及地面网关站共同实现
DTRACE-UC-002-IBD-BLK-002,DTRACE-UC-002-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-002,星上数据路由与交换,IBD-BLK-002,宽带载荷分系统,星上路由由宽带载荷及其星间链路子模块实现
DTRACE-UC-002-IBD-BLK-005,DTRACE-UC-002-IBD-BLK-005,realize,06_Traceability,Dependency,Dependency,UC-002,星上数据路由与交换,IBD-BLK-005,星间链路子模块,星上路由由宽带载荷及其星间链路子模块实现
DTRACE-UC-003-IBD-BLK-002,DTRACE-UC-003-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-003,在轨配置管理与重构,IBD-BLK-002,宽带载荷分系统,在轨重构通过载荷测控管理接口实现
DTRACE-UC-003-IBD-IF-004,DTRACE-UC-003-IBD-IF-004,realize,06_Traceability,Dependency,Dependency,UC-003,在轨配置管理与重构,IBD-IF-004,测控管理接口,在轨重构通过载荷测控管理接口实现
DTRACE-UC-004-IBD-BLK-001,DTRACE-UC-004-IBD-BLK-001,realize,06_Traceability,Dependency,Dependency,UC-004,故障管理与降级运行,IBD-BLK-001,低轨卫星互联网星座系统,故障管理涉及星座系统、载荷和网关站的协同
DTRACE-UC-004-IBD-BLK-002,DTRACE-UC-004-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-004,故障管理与降级运行,IBD-BLK-002,宽带载荷分系统,故障管理涉及星座系统、载荷和网关站的协同
DTRACE-UC-004-IBD-BLK-004,DTRACE-UC-004-IBD-BLK-004,realize,06_Traceability,Dependency,Dependency,UC-004,故障管理与降级运行,IBD-BLK-004,地面网关站,故障管理涉及星座系统、载荷和网关站的协同
DREL-IBD-001,DREL-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带载荷分系统,IBD-IF-001,用户链路接口,载荷提供用户链路端口，向外连接用户终端（外部）
DREL-IBD-002,DREL-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带载荷分系统,IBD-IF-002,馈电链路接口,载荷馈电链路端口连接至地面网关站
DREL-IBD-003,DREL-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-005,星间链路子模块,IBD-IF-003,星间链路接口,星间链路子模块提供星间接口，连接其他卫星
DREL-IBD-004,DREL-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-003,卫星平台,IBD-IF-004,测控管理接口,卫星平台测控接口连接外部运控中心
DREL-IBD-005,DREL-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带载荷分系统,IBD-BLK-003,卫星平台,载荷与平台之间的内部供电、总线及测控数据通路
DREL-IBD-006,DREL-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带载荷分系统,IBD-BLK-005,星间链路子模块,载荷内部包含星间链路子模块
DREL-IBD-007,DREL-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-004,地面网关站,IBD-IF-002,馈电链路接口,网关站通过馈电链路接口与卫星载荷相连
DTRACE-UC-001-IBD-IF-001,DTRACE-UC-001-IBD-IF-001,realize,06_Traceability,Dependency,Dependency,UC-001,提供宽带互联网接入服务,IBD-IF-001,用户链路接口,宽带接入服务由载荷用户链路、馈电链路及网关站实现
DTRACE-UC-001-IBD-IF-002,DTRACE-UC-001-IBD-IF-002,realize,06_Traceability,Dependency,Dependency,UC-001,提供宽带互联网接入服务,IBD-IF-002,馈电链路接口,宽带接入服务由载荷用户链路、馈电链路及网关站实现
DTRACE-UC-002-IBD-IF-003,DTRACE-UC-002-IBD-IF-003,realize,06_Traceability,Dependency,Dependency,UC-002,星上数据路由与交换,IBD-IF-003,星间链路接口,星上路由由星间链路子模块及其接口实现
DTRACE-UC-003-IBD-BLK-003,DTRACE-UC-003-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-003,在轨配置管理与重构,IBD-BLK-003,卫星平台,在轨重构通过平台测控接口与运控交互实现
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,BLK-006,星间链路子模块,IF-002,馈电链路接口,AI 根据 宽带载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路接口,IF-001,用户链路接口,AI 根据 宽带载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IF-001,用户链路接口,IF-003,星间链路接口,AI 根据 宽带载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IF-003,星间链路接口,IF-004,测控管理接口,AI 根据 宽带载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-AUG-005,DREL-BLK-002-IBD-AUG-005,connector,06_Traceability,Dependency,Dependency,IF-004,测控管理接口,IF-002,馈电链路接口,闭环链路控制、状态反馈或接口交互连接。
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-002,电源调节与配电单元,星务计算机调度平台供配电
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-003,姿轨控与导航单元,星务计算机下发姿轨控任务
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-004,热控管理单元,星务计算机同步热控策略
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-005,推进执行单元,星务计算机触发推进机动
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-IF-BLK-003-006,测控与星地遥测接口,星务计算机汇聚遥测并接收遥控
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-IF-BLK-003-007,载荷服务接口,平台服务通过载荷接口交付
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,安全模式与故障管理单元,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,故障管理单元监控平台核心状态
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,安全模式与故障管理单元,IBD-BLK-BLK-003-002,电源调节与配电单元,故障保护约束供配电
DREL-BLK-003-IBD-009,DREL-BLK-003-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,安全模式与故障管理单元,IBD-BLK-BLK-003-005,推进执行单元,安全模式限制推进执行
DREL-BLK-004-IBD-001,DREL-BLK-004-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,地面天线与跟踪伺服,IBD-BLK-BLK-004-002,射频/光电前端,天线接收/发射链路连接射频前端
DREL-BLK-004-IBD-002,DREL-BLK-004-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-002,射频/光电前端,IBD-BLK-BLK-004-003,调制解调与基带处理,射频信号进入基带处理
DREL-BLK-004-IBD-003,DREL-BLK-004-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-003,调制解调与基带处理,IBD-BLK-BLK-004-004,网关路由与业务汇聚,基带业务流进入网关汇聚
DREL-BLK-004-IBD-004,DREL-BLK-004-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-004,网关路由与业务汇聚,IBD-IF-BLK-004-005,核心网/互联网接口,业务流接入核心网/互联网
DREL-BLK-004-IBD-005,DREL-BLK-004-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-006,站控监控与告警单元,IBD-BLK-BLK-004-001,地面天线与跟踪伺服,站控单元控制天线跟踪
DREL-BLK-004-IBD-006,DREL-BLK-004-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-006,站控监控与告警单元,IBD-BLK-BLK-004-002,射频/光电前端,站控单元配置射频前端
DREL-BLK-004-IBD-007,DREL-BLK-004-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-006,站控监控与告警单元,IBD-BLK-BLK-004-004,网关路由与业务汇聚,站控单元监控业务网关
DREL-BLK-004-IBD-008,DREL-BLK-004-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-007,时间频率与同步单元,IBD-BLK-BLK-004-003,调制解调与基带处理,时频同步提供给基带处理
DREL-BLK-004-IBD-009,DREL-BLK-004-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-008,供配电与环境保障接口,IBD-BLK-BLK-004-006,站控监控与告警单元,环境与电源状态反馈到站控监控
DREL-BLK-005-IBD-001,DREL-BLK-005-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-001,孔径/天线与指向机构,IBD-BLK-BLK-005-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-005-IBD-002,DREL-BLK-005-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-002,捕获跟踪与波束控制,IBD-BLK-BLK-005-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-005-IBD-003,DREL-BLK-005-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-003,射频/光学收发前端,IBD-BLK-BLK-005-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-005-IBD-004,DREL-BLK-005-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-004,调制解调与链路波形处理,IBD-BLK-BLK-005-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-005-IBD-005,DREL-BLK-005-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-005,链路控制与切换管理,IBD-BLK-BLK-005-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-005-IBD-006,DREL-BLK-005-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-006,加密/QoS与业务适配,IBD-IF-BLK-005-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-005-IBD-007,DREL-BLK-005-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-005-008,功率热控与遥测接口,IBD-BLK-BLK-005-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-005-IBD-008,DREL-BLK-005-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-005-008,功率热控与遥测接口,IBD-BLK-BLK-005-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-005-IBD-009,DREL-BLK-005-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-005,链路控制与切换管理,IBD-BLK-BLK-005-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-006-IBD-001,DREL-BLK-006-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-001,孔径/天线与指向机构,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-006-IBD-002,DREL-BLK-006-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,IBD-BLK-BLK-006-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-006-IBD-003,DREL-BLK-006-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-003,射频/光学收发前端,IBD-BLK-BLK-006-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-006-IBD-004,DREL-BLK-006-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-004,调制解调与链路波形处理,IBD-BLK-BLK-006-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-006-IBD-005,DREL-BLK-006-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-005,链路控制与切换管理,IBD-BLK-BLK-006-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-006-IBD-006,DREL-BLK-006-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-006,加密/QoS与业务适配,IBD-IF-BLK-006-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-006-IBD-007,DREL-BLK-006-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-006-008,功率热控与遥测接口,IBD-BLK-BLK-006-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-006-IBD-008,DREL-BLK-006-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-006-008,功率热控与遥测接口,IBD-BLK-BLK-006-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-006-IBD-009,DREL-BLK-006-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-005,链路控制与切换管理,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-001-IBD-019,DREL-BLK-001-IBD-019,connector,06_Traceability,Dependency,Dependency,BLK-002,宽带载荷分系统,BLK-006,星间链路子模块,宽带载荷分系统包含星间链路子模块。
DREL-BLK-001-IBD-020,DREL-BLK-001-IBD-020,connector,06_Traceability,Dependency,Dependency,BLK-002,宽带载荷分系统,IF-001,用户链路接口,宽带载荷分系统提供用户链路接口。
DREL-BLK-001-IBD-021,DREL-BLK-001-IBD-021,connector,06_Traceability,Dependency,Dependency,BLK-002,宽带载荷分系统,IF-002,馈电链路接口,宽带载荷分系统提供馈电链路接口。
DREL-BLK-001-IBD-022,DREL-BLK-001-IBD-022,connector,06_Traceability,Dependency,Dependency,BLK-002,宽带载荷分系统,IF-003,星间链路接口,宽带载荷分系统提供星间链路接口。
DREL-BLK-001-IBD-023,DREL-BLK-001-IBD-023,connector,06_Traceability,Dependency,Dependency,BLK-002,宽带载荷分系统,IF-004,测控管理接口,宽带载荷分系统提供测控管理接口。
DREL-BLK-001-IBD-024,DREL-BLK-001-IBD-024,connector,06_Traceability,Dependency,Dependency,BLK-005,用户终端,IF-001,用户链路接口,用户终端使用用户链路接口。
DREL-BLK-001-IBD-025,DREL-BLK-001-IBD-025,connector,06_Traceability,Dependency,Dependency,BLK-004,地面网关站,IF-002,馈电链路接口,地面网关站使用馈电链路接口。
DREL-BLK-001-IBD-033,DREL-BLK-001-IBD-033,connector,06_Traceability,Dependency,Dependency,BLK-002,宽带载荷分系统,BLK-003,卫星平台,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-034,DREL-BLK-001-IBD-034,connector,06_Traceability,Dependency,Dependency,BLK-003,卫星平台,BLK-004,地面网关站,相邻结构模块之间存在主架构连接。
