local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
DREL-IBD-009,DREL-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-004,运营支撑系统,IBD-IF-005,导航增强接口,运营支撑系统处理导航增强数据。
DREL-IBD-010,DREL-IBD-010,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,卫星,IBD-IF-005,导航增强接口,卫星载荷可能接收导航增强信号。
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-001,卫星输入接口,IBD-BLK-BLK-002-001,携带通信载荷接入与整形单元,输入边界到接入整形链路
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-001,携带通信载荷接入与整形单元,IBD-BLK-BLK-002-002,星间链路终端处理单元,接入整形结果进入核心处理
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-002,星间链路终端处理单元,IBD-BLK-BLK-002-003,星地链路终端控制管理单元,处理状态与控制管理交互
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-003,星地链路终端控制管理单元,IBD-BLK-BLK-002-004,路由执行输出单元,控制参数驱动执行输出
DREL-BLK-002-IBD-005,DREL-BLK-002-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-004,路由执行输出单元,IBD-IF-BLK-002-002,卫星输出接口,执行输出交付到外部接口
DREL-BLK-002-IBD-006,DREL-BLK-002-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,状态监测与保护单元,IBD-BLK-BLK-002-002,星间链路终端处理单元,健康状态反馈到核心处理
DREL-BLK-002-IBD-007,DREL-BLK-002-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,状态监测与保护单元,IBD-BLK-BLK-002-003,星地链路终端控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-002-IBD-008,DREL-BLK-002-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-003,平台资源接口,IBD-BLK-BLK-002-005,状态监测与保护单元,平台资源和遥测支撑状态监测
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-001,信关站输入接口,IBD-BLK-BLK-003-001,地面关口站接入与整形单元,输入边界到接入整形链路
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,地面关口站接入与整形单元,IBD-BLK-BLK-003-002,连接卫星处理单元,接入整形结果进入核心处理
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-002,连接卫星处理单元,IBD-BLK-BLK-003-003,地面骨干网控制管理单元,处理状态与控制管理交互
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-003,地面骨干网控制管理单元,IBD-BLK-BLK-003-004,处理馈电链路执行输出单元,控制参数驱动执行输出
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-004,处理馈电链路执行输出单元,IBD-IF-BLK-003-002,信关站输出接口,执行输出交付到外部接口
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-005,状态监测与保护单元,IBD-BLK-BLK-003-002,连接卫星处理单元,健康状态反馈到核心处理
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-005,状态监测与保护单元,IBD-BLK-BLK-003-003,地面骨干网控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-003,平台资源接口,IBD-BLK-BLK-003-005,状态监测与保护单元,平台资源和遥测支撑状态监测
DREL-BLK-004-IBD-001,DREL-BLK-004-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-001,用户终端输入接口,IBD-BLK-BLK-004-001,各种类型终端接入与整形单元,输入边界到接入整形链路
DREL-BLK-004-IBD-002,DREL-BLK-004-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,各种类型终端接入与整形单元,IBD-BLK-BLK-004-002,动中通处理单元,接入整形结果进入核心处理
DREL-BLK-004-IBD-003,DREL-BLK-004-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-002,动中通处理单元,IBD-BLK-BLK-004-003,固定站控制管理单元,处理状态与控制管理交互
DREL-BLK-004-IBD-004,DREL-BLK-004-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-003,固定站控制管理单元,IBD-BLK-BLK-004-004,手持终端等执行输出单元,控制参数驱动执行输出
DREL-BLK-004-IBD-005,DREL-BLK-004-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-004,手持终端等执行输出单元,IBD-IF-BLK-004-002,用户终端输出接口,执行输出交付到外部接口
DREL-BLK-004-IBD-006,DREL-BLK-004-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,状态监测与保护单元,IBD-BLK-BLK-004-002,动中通处理单元,健康状态反馈到核心处理
DREL-BLK-004-IBD-007,DREL-BLK-004-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,状态监测与保护单元,IBD-BLK-BLK-004-003,固定站控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-004-IBD-008,DREL-BLK-004-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-003,平台资源接口,IBD-BLK-BLK-004-005,状态监测与保护单元,平台资源和遥测支撑状态监测
