local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-036,REL-036,connector,06_Traceability,Dependency,Dependency,BLK-007,运控管理系统,BLK-008,业务管理系统,相邻结构模块之间存在主架构连接。
REL-037,REL-037,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,低轨卫星星座,REQ-001,多波束宽带覆盖,结构模块满足对应需求。
REL-038,REL-038,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-002,通信卫星,REQ-002,宽带吞吐能力,结构模块满足对应需求。
REL-039,REL-039,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,宽带载荷分系统,REQ-003,星间链路能力,结构模块满足对应需求。
REL-040,REL-040,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,星间链路终端,REQ-004,星上处理与路由,结构模块满足对应需求。
REL-041,REL-041,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-004,星上处理与路由,UC-004,载荷健康监测,需求追溯到相关系统能力。
REL-042,REL-042,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,地面网关站,REQ-005,低时延服务,结构模块满足对应需求。
REL-043,REL-043,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,低时延服务,UC-005,链路带宽升级评估,需求追溯到相关系统能力。
REL-044,REL-044,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-006,用户终端,REQ-006,载荷重量与功耗约束,结构模块满足对应需求。
REL-045,REL-045,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-006,载荷重量与功耗约束,UC-001,宽带接入服务,需求追溯到相关系统能力。
REL-046,REL-046,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-007,运控管理系统,REQ-007,遥测与健康管理,结构模块满足对应需求。
REL-047,REL-047,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-008,业务管理系统,REQ-008,在轨可重构,结构模块满足对应需求。
REL-048,REL-048,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-008,在轨可重构,UC-003,应急通信保障,需求追溯到相关系统能力。
REL-049,REL-049,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,低轨卫星星座,REQ-009,星座规模与构型,结构模块满足对应需求。
REL-050,REL-050,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-009,星座规模与构型,UC-004,载荷健康监测,需求追溯到相关系统能力。
REL-051,REL-051,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-002,通信卫星,REQ-010,全球覆盖要求,结构模块满足对应需求。
REL-052,REL-052,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-010,全球覆盖要求,UC-005,链路带宽升级评估,需求追溯到相关系统能力。
REL-053,REL-053,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,宽带载荷分系统,REQ-011,系统容量要求,结构模块满足对应需求。
REL-054,REL-054,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,星间链路终端,REQ-012,星间互联要求,结构模块满足对应需求。
REL-055,REL-055,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,地面网关站,REQ-013,端到端时延要求,结构模块满足对应需求。
REL-056,REL-056,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-013,端到端时延要求,UC-003,应急通信保障,需求追溯到相关系统能力。
REL-057,REL-057,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-006,用户终端,REQ-014,用户带宽保障,结构模块满足对应需求。
REL-058,REL-058,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-007,运控管理系统,REQ-015,系统可靠性要求,结构模块满足对应需求。
REL-059,REL-059,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-015,系统可靠性要求,UC-005,链路带宽升级评估,需求追溯到相关系统能力。
REL-060,REL-060,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-008,业务管理系统,REQ-016,运维管理要求,结构模块满足对应需求。
REL-061,REL-061,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-001,低轨卫星星座,UC-001,宽带接入服务,结构模块支撑该系统能力实现。
REL-062,REL-062,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-002,通信卫星,UC-002,跨星数据转发,结构模块支撑该系统能力实现。
REL-063,REL-063,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-003,宽带载荷分系统,UC-003,应急通信保障,结构模块支撑该系统能力实现。
REL-064,REL-064,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-004,星间链路终端,UC-004,载荷健康监测,结构模块支撑该系统能力实现。
REL-065,REL-065,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-005,地面网关站,UC-005,链路带宽升级评估,结构模块支撑该系统能力实现。
REL-066,REL-066,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,宽带接入服务,IF-001,用户链路接口,用例使用或暴露该接口。
REL-067,REL-067,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,跨星数据转发,IF-002,馈电链路接口,用例使用或暴露该接口。
REL-068,REL-068,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,应急通信保障,IF-003,星间链路接口,用例使用或暴露该接口。
REL-069,REL-069,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-004,载荷供配电接口,BLK-005,地面网关站,接口分配到相关结构模块。
REL-070,REL-070,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,载荷健康监测,IF-004,载荷供配电接口,用例使用或暴露该接口。
REL-071,REL-071,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-005,热控接口,BLK-006,用户终端,接口分配到相关结构模块。
REL-072,REL-072,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,链路带宽升级评估,IF-005,热控接口,用例使用或暴露该接口。
REL-073,REL-073,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,宽带接入服务,IF-006,测控管理接口,用例使用或暴露该接口。
REL-074,REL-074,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-007,运控服务接口,BLK-008,业务管理系统,接口分配到相关结构模块。
REL-075,REL-075,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,跨星数据转发,IF-007,运控服务接口,用例使用或暴露该接口。
REL-076,REL-076,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,应急通信保障,IF-008,业务管理接口,用例使用或暴露该接口。
REL-077,REL-077,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,吞吐量约束,REQ-001,多波束宽带覆盖,约束验证相关需求。
REL-078,REL-078,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-002,时延约束,REQ-002,宽带吞吐能力,约束验证相关需求。
REL-079,REL-079,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-003,并发用户数约束,REQ-003,星间链路能力,约束验证相关需求。
REL-080,REL-080,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-004,载荷重量与功耗约束,REQ-004,星上处理与路由,约束验证相关需求。
DREL-UC-ASSOC-001,DREL-UC-ASSOC-001,association,06_Traceability,Dependency,Dependency,ACTOR-USER-TERMINAL,用户终端,UC-001,宽带接入服务,用户终端使用宽带接入服务
DREL-UC-ASSOC-002,DREL-UC-ASSOC-002,association,06_Traceability,Dependency,Dependency,ACTOR-GROUND-GATEWAY,地面网关站,UC-001,宽带接入服务,地面网关站作为用户流量的地面接入口，与园区宽带接入服务协同
DREL-UC-ASSOC-003,DREL-UC-ASSOC-003,association,06_Traceability,Dependency,Dependency,ACTOR-USER-TERMINAL,用户终端,UC-002,跨星数据转发,用户间接依赖跨星转发能力获得全球连通
DREL-UC-ASSOC-004,DREL-UC-ASSOC-004,association,06_Traceability,Dependency,Dependency,ACTOR-USER-TERMINAL,用户终端,UC-003,应急通信保障,应急场景下用户终端使用应急通信保障功能
DREL-UC-ASSOC-005,DREL-UC-ASSOC-005,association,06_Traceability,Dependency,Dependency,ACTOR-OP-CTRL,运控管理系统,UC-004,载荷健康监测,运控管理系统监控载荷健康状态
DREL-UC-ASSOC-006,DREL-UC-ASSOC-006,association,06_Traceability,Dependency,Dependency,ACTOR-SVC-MGMT,业务管理系统,UC-005,链路带宽升级评估,业务管理系统进行链路带宽升级评估
DREL-UC-ASSOC-007,DREL-UC-ASSOC-007,association,06_Traceability,Dependency,Dependency,ACTOR-OP-CTRL,运控管理系统,UC-002,跨星数据转发,运控管理系统配置和监控星间数据转发策略
DREL-UC-INCLUDE-001,DREL-UC-INCLUDE-001,include,06_Traceability,Dependency,Dependency,UC-001,宽带接入服务,UC-002,跨星数据转发,宽带接入服务在全球跨区域传输中必然包含跨星数据转发
DREL-UC-EXTEND-001,DREL-UC-EXTEND-001,extend,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,UC-001,宽带接入服务,应急通信保障是对基本宽带接入服务的扩展，在特定条件下触发
DTRACE-UC-001-IBD-BLK-002,DTRACE-UC-001-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-001,宽带接入服务,IBD-BLK-002,通信卫星,宽带接入主要由通信卫星内的宽带载荷分系统实现
DTRACE-UC-001-IBD-BLK-003,DTRACE-UC-001-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-001,宽带接入服务,IBD-BLK-003,宽带载荷分系统,宽带接入主要由通信卫星内的宽带载荷分系统实现
DTRACE-UC-002-IBD-BLK-004,DTRACE-UC-002-IBD-BLK-004,realize,06_Traceability,Dependency,Dependency,UC-002,跨星数据转发,IBD-BLK-004,星间链路终端,跨星数据转发由星间链路终端及通信卫星协同实现
DTRACE-UC-002-IBD-BLK-002,DTRACE-UC-002-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-002,跨星数据转发,IBD-BLK-002,通信卫星,跨星数据转发由星间链路终端及通信卫星协同实现
DTRACE-UC-003-IBD-BLK-002,DTRACE-UC-003-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-002,通信卫星,应急通信保障依赖通信卫星及载荷的灵活波束和路由能力
DTRACE-UC-003-IBD-BLK-003,DTRACE-UC-003-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-003,宽带载荷分系统,应急通信保障依赖通信卫星及载荷的灵活波束和路由能力
DTRACE-UC-004-IBD-BLK-003,DTRACE-UC-004-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-004,载荷健康监测,IBD-BLK-003,宽带载荷分系统,载荷健康监测由宽带载荷分系统内置的遥测功能实现
DTRACE-UC-005-IBD-BLK-002,DTRACE-UC-005-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-005,链路带宽升级评估,IBD-BLK-002,通信卫星,链路带宽升级评估依赖星座中通信卫星的载荷资源模型进行沙箱计算
DTRACE-UC-005-IBD-BLK-003,DTRACE-UC-005-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-005,链路带宽升级评估,IBD-BLK-003,宽带载荷分系统,链路带宽升级评估依赖星座中通信卫星的载荷资源模型进行沙箱计算
DREL-IBD-COMP-001,DREL-IBD-COMP-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,低轨卫星星座,IBD-BLK-002,通信卫星,星座包含100颗通信卫星（multiplicity=100）
DREL-IBD-COMP-002,DREL-IBD-COMP-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-BLK-003,宽带载荷分系统,通信卫星内部包含宽带载荷分系统
DREL-IBD-COMP-003,DREL-IBD-COMP-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-BLK-004,星间链路终端,通信卫星内部包含星间链路终端
DREL-IBD-CONN-001,DREL-IBD-CONN-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-IF-003,星间链路接口,各通信卫星的星间链路端口通过星间链路接口互联，形成网状拓扑
DREL-IBD-CONN-002,DREL-IBD-CONN-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-IF-001,用户链路接口,通信卫星通过用户链路接口与外部用户终端交互
DREL-IBD-CONN-003,DREL-IBD-CONN-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-IF-002,馈电链路接口,通信卫星通过馈电链路接口与地面网关站连接
DREL-IBD-CONN-004,DREL-IBD-CONN-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-IF-006,测控管理接口,通信卫星通过测控管理接口与运控管理系统交互
DREL-IBD-CONN-005,DREL-IBD-CONN-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-IF-008,业务管理接口,通信卫星通过业务管理接口接收业务策略和沙箱指令
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-001,多波束用户链路接口,IBD-BLK-BLK-002-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-002,低噪声接收与变频链,IBD-BLK-BLK-002-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-003,数字信道化处理器,IBD-BLK-BLK-002-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-004,星上交换与路由处理器,IBD-BLK-BLK-002-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
DREL-BLK-002-IBD-005,DREL-BLK-002-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,功放与馈电发射链,IBD-IF-BLK-002-006,馈电链路接口,发射链输出到馈电链路接口
DREL-BLK-002-IBD-006,DREL-BLK-002-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,IBD-BLK-BLK-002-003,数字信道化处理器,资源策略配置到信道化处理器
DREL-BLK-002-IBD-007,DREL-BLK-002-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,IBD-BLK-BLK-002-004,星上交换与路由处理器,调度策略配置到交换路由处理器
DREL-BLK-002-IBD-008,DREL-BLK-002-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-008,载荷遥测与健康监测单元,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,健康状态反馈到载荷控制单元
DREL-BLK-002-IBD-009,DREL-BLK-002-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-008,载荷遥测与健康监测单元,IBD-BLK-BLK-002-005,功放与馈电发射链,功放状态用于保护与降额控制
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-001,多波束用户链路接口,IBD-BLK-BLK-003-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-002,低噪声接收与变频链,IBD-BLK-BLK-003-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-003,数字信道化处理器,IBD-BLK-BLK-003-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-004,星上交换与路由处理器,IBD-BLK-BLK-003-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-005,功放与馈电发射链,IBD-IF-BLK-003-006,馈电链路接口,发射链输出到馈电链路接口
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-007,载荷控制与资源调度单元,IBD-BLK-BLK-003-003,数字信道化处理器,资源策略配置到信道化处理器
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-007,载荷控制与资源调度单元,IBD-BLK-BLK-003-004,星上交换与路由处理器,调度策略配置到交换路由处理器
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,载荷遥测与健康监测单元,IBD-BLK-BLK-003-007,载荷控制与资源调度单元,健康状态反馈到载荷控制单元
DREL-BLK-003-IBD-009,DREL-BLK-003-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,载荷遥测与健康监测单元,IBD-BLK-BLK-003-005,功放与馈电发射链,功放状态用于保护与降额控制
DREL-BLK-004-IBD-001,DREL-BLK-004-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,孔径/天线与指向机构,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-004-IBD-002,DREL-BLK-004-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,IBD-BLK-BLK-004-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-004-IBD-003,DREL-BLK-004-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-003,射频/光学收发前端,IBD-BLK-BLK-004-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-004-IBD-004,DREL-BLK-004-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-004,调制解调与链路波形处理,IBD-BLK-BLK-004-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-004-IBD-005,DREL-BLK-004-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,链路控制与切换管理,IBD-BLK-BLK-004-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-004-IBD-006,DREL-BLK-004-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-006,加密/QoS与业务适配,IBD-IF-BLK-004-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-004-IBD-007,DREL-BLK-004-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-008,功率热控与遥测接口,IBD-BLK-BLK-004-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-004-IBD-008,DREL-BLK-004-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-008,功率热控与遥测接口,IBD-BLK-BLK-004-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-004-IBD-009,DREL-BLK-004-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,链路控制与切换管理,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-005-IBD-001,DREL-BLK-005-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-001,地面天线与跟踪伺服,IBD-BLK-BLK-005-002,射频/光电前端,天线接收/发射链路连接射频前端
DREL-BLK-005-IBD-002,DREL-BLK-005-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-002,射频/光电前端,IBD-BLK-BLK-005-003,调制解调与基带处理,射频信号进入基带处理
DREL-BLK-005-IBD-003,DREL-BLK-005-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-003,调制解调与基带处理,IBD-BLK-BLK-005-004,网关路由与业务汇聚,基带业务流进入网关汇聚
DREL-BLK-005-IBD-004,DREL-BLK-005-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-004,网关路由与业务汇聚,IBD-IF-BLK-005-005,核心网/互联网接口,业务流接入核心网/互联网
DREL-BLK-005-IBD-005,DREL-BLK-005-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-006,站控监控与告警单元,IBD-BLK-BLK-005-001,地面天线与跟踪伺服,站控单元控制天线跟踪
DREL-BLK-005-IBD-006,DREL-BLK-005-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-006,站控监控与告警单元,IBD-BLK-BLK-005-002,射频/光电前端,站控单元配置射频前端
DREL-BLK-005-IBD-007,DREL-BLK-005-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-006,站控监控与告警单元,IBD-BLK-BLK-005-004,网关路由与业务汇聚,站控单元监控业务网关
DREL-BLK-005-IBD-008,DREL-BLK-005-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-007,时间频率与同步单元,IBD-BLK-BLK-005-003,调制解调与基带处理,时频同步提供给基带处理
DREL-BLK-005-IBD-009,DREL-BLK-005-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-005-008,供配电与环境保障接口,IBD-BLK-BLK-005-006,站控监控与告警单元,环境与电源状态反馈到站控监控
DREL-BLK-006-IBD-001,DREL-BLK-006-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-001,孔径/天线与指向机构,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-006-IBD-002,DREL-BLK-006-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,IBD-BLK-BLK-006-003,射频/光学收发前端,波束控制驱动收发前端
