local_id,name,type,package,metaclass,stereotype,documentation,source_requirement,status
REQ-014,带宽调度,Requirement,01_Requirements,Class,SysML::Requirements::Requirement,系统应支持按业务优先级进行动态带宽调度，保障高优先级业务的传输质量。,REQ-014,candidate
REQ-015,高可靠性,Requirement,01_Requirements,Class,SysML::Requirements::Requirement,系统应具备高可靠性，单星可用度不低于0.999，关键功能具备故障检测、隔离与恢复能力。,REQ-015,candidate
REQ-016,运维管理,Requirement,01_Requirements,Class,SysML::Requirements::Requirement,系统应支持星座自主运行、健康监测、在轨重构和状态回滚，保证星座长期稳定运维。,REQ-016,candidate
BLK-001,星座系统,Block,02_Blocks,Class,SysML::Blocks::Block,由100颗低轨卫星及地面系统组成的卫星互联网星座，是最高层级的系统域模块。,,candidate
BLK-002,通信卫星平台,Block,02_Blocks,Class,SysML::Blocks::Block,单颗低轨通信卫星，包含平台各分系统，承载宽带通信载荷、星间链路终端等。,,candidate
BLK-003,宽带通信载荷,Block,02_Blocks,Class,SysML::Blocks::Block,卫星有效载荷，实现多波束覆盖、宽带转发、星上处理与路由、在轨可重构等核心功能。,,candidate
BLK-004,地面网关站,Block,02_Blocks,Class,SysML::Blocks::Block,地面信关站，提供馈电链路接口，连接卫星与地面骨干网络，支持馈电带宽调度。,,candidate
BLK-005,用户终端,Block,02_Blocks,Class,SysML::Blocks::Block,各类用户地球站，支持Ku/Ka频段接入，提供宽带通信服务，包含固定、便携、动中通等形态。,,candidate
BLK-006,运控系统,Block,02_Blocks,Class,SysML::Blocks::Block,卫星运行控制中心，负责星座状态监视、任务调度、遥控指令生成和星上软件更新管理。,,candidate
BLK-007,业务管理系统,Block,02_Blocks,Class,SysML::Blocks::Block,业务支撑系统，负责用户管理、计费、服务等级协议(SLA)保障和业务优先级策略下发。,,candidate
BLK-008,星间链路终端,Block,02_Blocks,Class,SysML::Blocks::Block,安装在卫星上的星间通信终端，提供射频或激光星间链路，支持星间数据高速转发。,,candidate
BLK-009,星上处理/数管平台,Block,02_Blocks,Class,SysML::Blocks::Block,卫星综合电子平台，承载星上处理、路由交换、载荷控制和数据管理功能。,,candidate
BLK-010,电源分系统,Block,02_Blocks,Class,SysML::Blocks::Block,卫星一次/二次电源供给，为通信载荷及平台各分系统提供稳定的功率输入。,,candidate
BLK-011,热控分系统,Block,02_Blocks,Class,SysML::Blocks::Block,卫星热控管理，保障载荷及平台设备在轨工作温度范围，接收载荷温度遥测进行闭环控制。,,candidate
BLK-012,星务计算机,Block,02_Blocks,Class,SysML::Blocks::Block,卫星平台管理计算机，负责指令解析、遥测收集、故障管理和与运控系统的测控管理接口。,,candidate
UC-001,宽带用户接入,UseCase,03_UseCases,UseCase,,用户终端通过卫星建立宽带通信链路，进行数据上下行传输，系统根据业务优先级实施带宽调度。,,candidate
UC-002,跨星业务转发,UseCase,03_UseCases,UseCase,,通过星间链路将业务数据从一颗卫星转发至相邻卫星，实现非网关覆盖区域的业务中继。,,candidate
UC-003,应急通信保障,UseCase,03_UseCases,UseCase,,在自然灾害或突发场景下，星座快速调配资源，为指定区域提供优先应急通信接入。,,candidate
UC-004,星座健康监测,UseCase,03_UseCases,UseCase,,运控系统持续采集卫星遥测参数，检测故障并触发隔离与恢复流程，维持星座整体健康状态。,,candidate
UC-005,链路带宽升级评估,UseCase,03_UseCases,UseCase,,评估星间链路或用户链路带宽升级的可行性，分析技术参数和影响范围，为决策提供依据。,,candidate
UC-006,在轨重构管理,UseCase,03_UseCases,UseCase,,通过运控链路上传配置参数或软件，实现波束配置、路由策略、业务优先级等功能的在轨更新与回滚。,,candidate
IF-001,用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接宽带通信载荷与用户终端，承载用户业务数据、同步信令和接入控制信息，采用Ku/Ka频段。,,candidate
IF-002,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接宽带通信载荷与地面网关站，提供高速馈电链路，用于业务回传、网络控制和路由策略更新。,,candidate
IF-003,星间链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接相邻卫星的星间链路终端，承载跨星业务数据封装、链路状态交换和转发策略协同。,,candidate
IF-004,载荷控制与数据接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接宽带通信载荷与星上处理/数管平台，传输载荷工作模式、任务调度指令与高速业务数据。,,candidate
IF-005,供配电与热控接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接宽带通信载荷与电源分系统、热控分系统，获取一次/二次电源，并上报载荷温度与告警状态。,,candidate
IF-006,测控管理接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接星务计算机与运控系统，接收配置、遥控和软件更新指令，输出载荷健康状态、告警和运行日志。,,candidate
ACT-001,变更影响分析活动,Activity,05_Activities,Activity,,基于变更请求，识别受影响的需求、功能、结构、接口、行为、约束和验证项，评估影响范围并制定处置方案。,,candidate
ACT-002,宽带用户接入流程,Activity,05_Activities,Activity,,描述从用户终端发起接入请求，经卫星载荷转发、馈电链路落地至地面网络的端到端信令和数据面流程。,,candidate
ACT-003,跨星业务转发流程,Activity,05_Activities,Activity,,描述当用户无直接馈电链路时的星间转发流程，包括星上路由决策、星间链路封装与转发、出口馈电落地。,,candidate
CON-001,轨道参数约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,轨道高度1100±50km，倾角53±1°，卫星总数100颗，构成Walker星座10×10构型。,,candidate
CON-002,星间链路带宽约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,星间链路带宽≥10Gbps，后续可升级至50Gbps，升级时需评估对载荷功耗和热耗的影响。,,candidate
CON-003,单星转发容量约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,单星用户侧有效转发吞吐量≥20Gbps，馈电链路峰值吞吐量≥40Gbps。,,candidate
CON-004,端到端时延约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,用户终端到地面网络的端到端时延≤80ms，包含星上处理时延、传输时延和馈电落地时延。,,candidate
CON-005,星座规模约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,星座卫星总数必须等于100颗，轨道面数10，每面卫星数10，部署策略变更需触发全局影响分析。,,candidate
CON-006,用户并发数约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,系统应支持不少于10000个并发用户，整体容量规划需满足该下限。,,candidate
ACTOR-001,用户终端,Actor,00_Actors,Actor,,最终用户使用的通信终端，发起宽带业务请求,,candidate
ACTOR-002,运控系统,Actor,00_Actors,Actor,,卫星运行控制中心，负责星座健康监测、在轨重构等运维操作,,candidate
ACTOR-003,业务管理系统,Actor,00_Actors,Actor,,业务支撑系统，负责业务策略下发、升级评估和应急资源调度,,candidate
IBD-BLK-001,星座系统,Block,02_Structure,Class,SysML::Blocks::Block,最高层级系统模块，由空间段和地面段组成,,existing
IBD-BLK-002,通信卫星平台,Block,02_Structure,Class,SysML::Blocks::Block,单颗低轨通信卫星，搭载宽带载荷和星间链路终端，实例多重性100,,existing
IBD-BLK-004,地面网关站,Block,02_Structure,Class,SysML::Blocks::Block,地面信关站，提供馈电链路连接卫星与地面网络,,existing
IBD-BLK-006,运控系统,Block,02_Structure,Class,SysML::Blocks::Block,卫星运行控制中心，负责星座状态监控与指令上传,,existing
IBD-BLK-007,业务管理系统,Block,02_Structure,Class,SysML::Blocks::Block,业务支撑系统，管理用户、策略和升级评估,,existing
IBD-IF-002,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接卫星平台与地面网关站的高速馈电链路,,existing
IBD-IF-003,星间链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,相邻卫星之间承戴跨星数据与策略交换链路,,existing
IBD-IF-006,测控管理接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星平台与运控系统之间的遥控、遥测及软件更新通道,,existing
IBD-BLK-BLK-004-001,地面天线与跟踪伺服,Block,02_Structure,Class,SysML::Blocks::Block,完成地面网关站的卫星捕获、跟踪和射频/光学指向。,,candidate
IBD-BLK-BLK-004-002,射频/光电前端,Block,02_Structure,Class,SysML::Blocks::Block,完成上下变频、低噪声接收、功放和链路保护。,,candidate
IBD-BLK-BLK-004-003,调制解调与基带处理,Block,02_Structure,Class,SysML::Blocks::Block,完成波形处理、同步、编码解码和帧处理。,,candidate
IBD-BLK-BLK-004-004,网关路由与业务汇聚,Block,02_Structure,Class,SysML::Blocks::Block,承载业务汇聚、路由转发、QoS和核心网接入。,,candidate
IBD-IF-BLK-004-005,核心网/互联网接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接地面核心网、互联网出口和业务平台。,,candidate
IBD-BLK-BLK-004-006,站控监控与告警单元,Block,02_Structure,Class,SysML::Blocks::Block,监控设备状态、告警、配置和自动化运维。,,candidate
IBD-BLK-BLK-004-007,时间频率与同步单元,Block,02_Structure,Class,SysML::Blocks::Block,提供站内时频基准、同步分发和时间戳服务。,,candidate
IBD-IF-BLK-004-008,供配电与环境保障接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、机房环境、冷却和安防系统。,,candidate
IBD-BLK-BLK-005-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成用户终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-005-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-005-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-005-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-005-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-005-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-005-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-005-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-BLK-BLK-006-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成运控系统的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-006-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-006-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-006-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-006-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-006-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-006-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-006-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-IF-BLK-007-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义业务管理系统面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-007-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-007-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-007-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-007-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-007-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-007-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-007-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
IBD-IF-BLK-003-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义宽带通信载荷面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-003-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-003-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-003-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-003-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-003-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-003-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-003-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
IBD-BLK-BLK-008-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成星间链路终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-008-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-008-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-008-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-008-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-008-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-008-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-008-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-BLK-BLK-009-001,星务计算机/平台数据总线,Block,02_Structure,Class,SysML::Blocks::Block,作为星上处理/数管平台的平台控制、数据交换和模式管理核心。,,candidate
IBD-BLK-BLK-009-002,电源调节与配电单元,Block,02_Structure,Class,SysML::Blocks::Block,提供母线电源、负载配电、功率遥测和保护。,,candidate
IBD-BLK-BLK-009-003,姿轨控与导航单元,Block,02_Structure,Class,SysML::Blocks::Block,完成姿态确定、轨道控制、指向保持和机动控制。,,candidate
IBD-BLK-BLK-009-004,热控管理单元,Block,02_Structure,Class,SysML::Blocks::Block,管理温度采集、加热器、散热器和热控回路。,,candidate
IBD-BLK-BLK-009-005,推进执行单元,Block,02_Structure,Class,SysML::Blocks::Block,执行轨道维持、避碰机动、卸载和姿态辅助控制。,,candidate
IBD-IF-BLK-009-006,测控与星地遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接遥测遥控、时间同步和地面运控链路。,,candidate
IBD-IF-BLK-009-007,载荷服务接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,向通信载荷提供功率、热控、数据和控制服务。,,candidate
IBD-BLK-BLK-009-008,安全模式与故障管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行故障检测、隔离、恢复和安全模式切换。,,candidate
IBD-IF-BLK-010-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义电源分系统面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-010-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-010-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-010-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-010-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-010-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-010-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-010-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
IBD-IF-BLK-011-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义热控分系统面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-011-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-011-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-011-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-011-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-011-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-011-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-011-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
IBD-IF-BLK-012-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义星务计算机面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-012-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-012-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-012-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-012-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-012-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-012-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-012-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
BHV-ACT-004,接收100颗低轨宽带卫星互联网系统任务输入,Activity,03_Behavior,Activity,,接收100颗低轨宽带卫星互联网系统任务输入是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-005,解析任务目标与约束,Activity,03_Behavior,Activity,,解析任务目标与约束是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-006,配置系统资源与链路,Activity,03_Behavior,Activity,,配置系统资源与链路是根据当前模型补充的候选行为步骤。,,candidate
BHV-STATE-001,待命与任务接收状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在待命与任务接收状态下的运行行为和约束。,,candidate
BHV-STATE-002,资源配置状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在资源配置状态下的运行行为和约束。,,candidate
BHV-STATE-003,业务运行状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在业务运行状态下的运行行为和约束。,,candidate
BHV-STATE-004,降级重构状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在降级重构状态下的运行行为和约束。,,candidate
BHV-STATE-005,故障处置与恢复状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在故障处置与恢复状态下的运行行为和约束。,,candidate
