local_id,name,type,package,metaclass,stereotype,documentation,source_requirement,status
BLK-007,用户终端,Block,02_Blocks,Class,SysML::Blocks::Block,支持Ku频段，可工作于固定或移动平台，兼容3GPP NTN协议，具有相控阵或机械跟踪天线。,,candidate
BLK-008,核心网,Block,02_Blocks,Class,SysML::Blocks::Block,基于5G核心网或演进分组核心网，提供移动性管理、会话管理、计费、认证及与公共互联网互联功能。,,candidate
UC-001,终端初始接入与注册,UseCase,03_UseCases,UseCase,,用户终端开机后接收卫星广播星历与波束信息，选择最佳波束，执行随机接入、鉴权与注册，附着至网络。,REQ-012,candidate
UC-002,用户数据通信,UseCase,03_UseCases,UseCase,,终端通过卫星星座及地面关口站访问互联网或私有网络，支持上下行数据传输，可经星间链路路由。,REQ-005,candidate
UC-003,星间路由与波束切换,UseCase,03_UseCases,UseCase,,基于链路状态的星间路由协议实时更新拓扑，终端在跨越波束或卫星时执行软切换，中断<50 ms。,REQ-014,candidate
UC-004,馈电链路切换与关口站分集,UseCase,03_UseCases,UseCase,,卫星过境时在不同关口站间或同一关口站不同馈电波束间无缝切换，保障馈电链路连续。,REQ-004,candidate
UC-005,星座维护与补网发射,UseCase,03_UseCases,UseCase,,每年约10%卫星替代发射，入轨后自主组网，确保星座容量和服务连续性满足要求。,REQ-001,candidate
IF-001,用户链路接口 (Uu/Air Interface),Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星通信载荷与用户终端之间的Ku频段空口接口，采用3GPP NTN或DVB-S2X/RCS2协议，支持波束赋形与波束切换。,REQ-010,candidate
IF-002,馈电链路接口 (Feeder Link),Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星通信载荷与地面关口站之间的Ka频段接口，支持多星多波束接入和软切换。,REQ-011,candidate
IF-003,星间链路接口 (ISL),Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星之间激光通信接口，每星4条链路，支持高速数据中继和分布式路由。,REQ-003,candidate
IF-004,N6核心网接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,地面关口站与5G核心网(UPF)之间的互联接口，承载用户面数据及部分控制面信令，遵从3GPP N6规范。,REQ-012,candidate
IF-005,测控/运控链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星平台与地面运控中心之间的遥测遥控接口，可通过馈电链路带内或独立S频段实现。,,candidate
ACT-001,终端开机接入流程,Activity,05_Activities,Activity,,建模终端开机后，依次执行广播接收、星历解析、波束选择、随机接入、鉴权、注册的完整流程。,UC-001,candidate
ACT-002,星间路由与切换流程,Activity,05_Activities,Activity,,建模星间链路状态收集、路由计算、切换决策（基于测量报告）及切换执行，保证中断时间约束。,UC-003,candidate
CON-001,轨道高度与可用度约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,轨道高度约550 km，结合Ku/Ka频段雨衰模型，满足99.9%可用度需保证链路余量≥3 dB。以WMO降雨区域统计数据为输入。,REQ-009,candidate
CON-002,星间链路拓扑连接约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,每星必须维持与同轨前后、邻轨左右至少一颗卫星的激光链路，建链时间与跟踪精度满足星间路由收敛时间要求。,REQ-003,candidate
CON-003,端到端时延预算约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,端到端时延 = 用户链路时延 + 星间路由时延 + 馈电链路时延 + 地面网络时延，合计<40 ms（中低纬度），需分配至各段并验证。,REQ-008,candidate
