local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-033,REL-033,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-002,系统边界与外部参与方,UC-001,引导总体需求澄清,系统边界追溯到总体需求澄清用例
REL-034,REL-034,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-003,100颗卫星星座规模,UC-002,开展星座覆盖与容量设计,100颗星座规模追溯到覆盖容量设计用例
REL-035,REL-035,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-004,轨道覆盖与服务连续性,UC-002,开展星座覆盖与容量设计,覆盖连续性追溯到覆盖容量设计用例
REL-036,REL-036,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,用户链路容量与服务质量,UC-003,建立用户宽带会话,用户链路容量追溯到用户宽带会话用例
REL-037,REL-037,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,用户链路容量与服务质量,UC-004,执行卫星切换与业务保持,QoS和业务保持追溯到切换用例
REL-038,REL-038,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-006,馈电链路与网关接入,UC-005,完成馈电回传与核心网互联,馈电链路需求追溯到馈电回传用例
REL-039,REL-039,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-007,星间链路与空间路由,UC-006,执行星间路由转发,星间链路需求追溯到空间路由用例
REL-040,REL-040,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-008,用户终端接入与鉴权,UC-003,建立用户宽带会话,用户接入鉴权追溯到用户宽带会话用例
REL-041,REL-041,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-009,网络管理与资源调度,UC-007,调度波束频谱网关资源,网络调度需求追溯到资源调度用例
REL-042,REL-042,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-010,遥测遥控与在轨运维,UC-008,处置故障告警与网络重构,在轨运维需求追溯到故障告警与重构用例
REL-043,REL-043,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-011,故障处置与安全隔离,UC-008,处置故障告警与网络重构,故障处置需求追溯到故障告警与重构用例
REL-044,REL-044,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-012,信息安全与业务隔离,UC-007,调度波束频谱网关资源,安全隔离需求追溯到资源调度和策略控制用例
REL-045,REL-045,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-013,频谱合规与电磁兼容,UC-002,开展星座覆盖与容量设计,频谱合规需求追溯到覆盖容量设计用例
REL-046,REL-046,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-014,模型一致性与MagicDraw交付,UC-009,同步MagicDraw工程,模型交付需求追溯到MagicDraw同步用例
REL-047,REL-047,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-001,引导总体需求澄清,ACT-001,总体需求澄清与基线确认流程,需求澄清用例细化为基线确认流程
REL-048,REL-048,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-002,开展星座覆盖与容量设计,ACT-002,星座构型与覆盖分析流程,覆盖容量设计用例细化为星座构型与覆盖分析流程
REL-049,REL-049,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-002,开展星座覆盖与容量设计,ACT-003,链路预算与容量校核流程,覆盖容量设计用例细化为链路预算与容量校核流程
REL-050,REL-050,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-003,建立用户宽带会话,ACT-004,用户接入与会话建立流程,用户宽带会话用例细化为用户接入流程
REL-051,REL-051,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-004,执行卫星切换与业务保持,ACT-005,星间路由与切换流程,切换与业务保持用例细化为星间路由与切换流程
REL-052,REL-052,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-005,完成馈电回传与核心网互联,ACT-006,网关选择与馈电回传流程,馈电回传用例细化为网关选择与馈电流程
REL-053,REL-053,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-006,执行星间路由转发,ACT-005,星间路由与切换流程,星间路由用例细化为空间路由与切换流程
REL-054,REL-054,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-007,调度波束频谱网关资源,ACT-007,网络资源调度流程,资源调度用例细化为网络资源调度流程
REL-055,REL-055,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-008,处置故障告警与网络重构,ACT-008,故障检测隔离恢复流程,故障告警与重构用例细化为检测隔离恢复流程
REL-056,REL-056,refine,06_Traceability,Dependency,SysML::Requirements::Refine,UC-009,同步MagicDraw工程,ACT-009,MagicDraw工程同步流程,MagicDraw同步用例细化为工程同步流程
REL-057,REL-057,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-001,用户服务链路接口,BLK-008,用户服务链路天线,用户服务链路接口分配到用户服务链路天线
REL-058,REL-058,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-001,用户服务链路接口,BLK-017,宽带用户终端,用户服务链路接口分配到宽带用户终端
REL-059,REL-059,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-002,馈电链路接口,BLK-009,馈电链路终端,馈电链路接口分配到馈电链路终端
REL-060,REL-060,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-002,馈电链路接口,BLK-013,馈电网关站,馈电链路接口分配到馈电网关站
REL-061,REL-061,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-003,星间链路接口,BLK-010,星间链路终端,星间链路接口分配到星间链路终端
REL-062,REL-062,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-004,遥测遥控接口,BLK-011,卫星平台与星务分系统,遥测遥控接口分配到卫星平台与星务分系统
REL-063,REL-063,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-004,遥测遥控接口,BLK-015,任务运控中心,遥测遥控接口分配到任务运控中心
REL-064,REL-064,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-005,网络管理南向接口,BLK-014,网络运营控制中心,网络管理南向接口分配到网络运营控制中心
REL-065,REL-065,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-005,网络管理南向接口,BLK-006,宽带通信载荷,网络管理南向接口分配到通信载荷资源控制
REL-066,REL-066,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-006,网关核心网接口,BLK-013,馈电网关站,网关核心网接口分配到馈电网关站
REL-067,REL-067,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-006,网关核心网接口,BLK-018,外部互联网与核心网,网关核心网接口连接外部互联网与核心网
REL-068,REL-068,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-007,时间频率与星历接口,BLK-015,任务运控中心,时间频率与星历接口分配到任务运控中心
REL-069,REL-069,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-007,时间频率与星历接口,BLK-011,卫星平台与星务分系统,时间频率与星历接口分配到卫星平台
REL-070,REL-070,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-008,安全认证与密钥接口,BLK-014,网络运营控制中心,安全认证与密钥接口分配到网络运营控制中心
REL-071,REL-071,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-008,安全认证与密钥接口,BLK-017,宽带用户终端,安全认证与密钥接口分配到用户终端
REL-072,REL-072,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-009,MagicDraw Bridge接口,BLK-001,低轨宽带卫星互联网系统,Bridge接口分配到SysML工程根模块
REL-073,REL-073,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,星座规模约束,REQ-003,100颗卫星星座规模,星座规模约束验证100颗卫星需求
REL-074,REL-074,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-002,轨道壳层与覆盖约束,REQ-004,轨道覆盖与服务连续性,轨道壳层与覆盖约束验证覆盖连续性需求
REL-075,REL-075,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-003,容量吞吐约束,REQ-005,用户链路容量与服务质量,容量吞吐约束验证用户链路容量需求
REL-076,REL-076,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-004,业务时延约束,REQ-005,用户链路容量与服务质量,业务时延约束验证QoS需求
REL-077,REL-077,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-005,链路预算约束,REQ-005,用户链路容量与服务质量,链路预算约束验证用户链路质量需求
REL-078,REL-078,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-005,链路预算约束,REQ-006,馈电链路与网关接入,链路预算约束验证馈电链路需求
REL-079,REL-079,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-005,链路预算约束,REQ-007,星间链路与空间路由,链路预算约束验证星间链路需求
REL-080,REL-080,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-006,网关可见与切换约束,REQ-006,馈电链路与网关接入,网关可见与切换约束验证网关接入需求
REL-081,REL-081,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-007,可用性可靠性约束,REQ-010,遥测遥控与在轨运维,可用性可靠性约束验证在轨运维需求
REL-082,REL-082,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-007,可用性可靠性约束,REQ-011,故障处置与安全隔离,可用性可靠性约束验证故障处置需求
REL-083,REL-083,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-008,频谱安全合规约束,REQ-012,信息安全与业务隔离,频谱安全合规约束验证信息安全需求
REL-084,REL-084,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-008,频谱安全合规约束,REQ-013,频谱合规与电磁兼容,频谱安全合规约束验证频谱合规需求
