local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-066,REL-066,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,跨星业务转发,IF-002,馈电链路接口,用例使用或暴露该接口。
REL-067,REL-067,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,应急通信保障,IF-003,星间链路接口,用例使用或暴露该接口。
REL-068,REL-068,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,星座健康监测,IF-004,运控管理接口,用例使用或暴露该接口。
REL-069,REL-069,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,链路带宽升级评估,IF-005,服务管理接口,用例使用或暴露该接口。
REL-070,REL-070,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,端到端时延约束,REQ-001,星座规模,约束验证相关需求。
REL-071,REL-071,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-002,星间链路带宽约束,REQ-002,覆盖能力,约束验证相关需求。
REL-072,REL-072,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-003,单星吞吐量约束,REQ-003,用户容量,约束验证相关需求。
REL-073,REL-073,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-004,并发用户数约束,REQ-004,星间互联,约束验证相关需求。
DREL-UC-001,DREL-UC-001,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端,UC-001,宽带用户接入,用户终端使用宽带接入服务
DREL-UC-002,DREL-UC-002,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端,UC-003,应急通信保障,应急用户触发应急通信保障
DREL-UC-003,DREL-UC-003,association,06_Traceability,Dependency,Dependency,ACTOR-002,设计师,UC-005,链路带宽升级评估,设计师启动带宽升级评估
DTRACE-UC-001-IBD-BLK-002,DTRACE-UC-001-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-001,宽带用户接入,IBD-BLK-002,通信卫星,宽带用户接入由通信卫星与地面信关站协同实现
DTRACE-UC-001-IBD-BLK-003,DTRACE-UC-001-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-001,宽带用户接入,IBD-BLK-003,地面信关站,宽带用户接入由通信卫星与地面信关站协同实现
DTRACE-UC-002-IBD-BLK-002,DTRACE-UC-002-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-002,跨星业务转发,IBD-BLK-002,通信卫星,跨星转发主要由通信卫星的星间链路单元实现
DTRACE-UC-003-IBD-BLK-002,DTRACE-UC-003-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-002,通信卫星,应急保障需要卫星、运控与服务管理的协同资源调度
DTRACE-UC-003-IBD-BLK-004,DTRACE-UC-003-IBD-BLK-004,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-004,运控管理系统,应急保障需要卫星、运控与服务管理的协同资源调度
DTRACE-UC-003-IBD-BLK-005,DTRACE-UC-003-IBD-BLK-005,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-005,服务管理系统,应急保障需要卫星、运控与服务管理的协同资源调度
DTRACE-UC-004-IBD-BLK-004,DTRACE-UC-004-IBD-BLK-004,realize,06_Traceability,Dependency,Dependency,UC-004,星座健康监测,IBD-BLK-004,运控管理系统,健康监测由运控系统与卫星遥测接口共同完成
DTRACE-UC-004-IBD-BLK-002,DTRACE-UC-004-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-004,星座健康监测,IBD-BLK-002,通信卫星,健康监测由运控系统与卫星遥测接口共同完成
DTRACE-UC-005-IBD-BLK-002,DTRACE-UC-005-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-005,链路带宽升级评估,IBD-BLK-002,通信卫星,带宽升级主要影响通信卫星星间链路硬件与配置
DREL-IBD-001,DREL-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-BLK-006,用户终端,用户接入接口(IF-001)连接卫星与用户终端
DREL-IBD-002,DREL-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-BLK-003,地面信关站,馈电链路接口(IF-002)连接卫星与信关站
DREL-IBD-004,DREL-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-BLK-004,运控管理系统,运控管理接口(IF-004)连接运控系统与卫星
DREL-IBD-005,DREL-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-005,服务管理系统,IBD-BLK-003,地面信关站,服务管理接口(IF-005)连接服务管理与信关站
DTRACE-UC-001-IBD-BLK-006,DTRACE-UC-001-IBD-BLK-006,realize,06_Traceability,Dependency,Dependency,UC-001,宽带用户接入,IBD-BLK-006,用户终端,宽带用户接入由卫星、信关站与用户终端共同参与
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-001,多波束用户链路接口,IBD-BLK-BLK-002-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-002,低噪声接收与变频链,IBD-BLK-BLK-002-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-003,数字信道化处理器,IBD-BLK-BLK-002-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-004,星上交换与路由处理器,IBD-BLK-BLK-002-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
DREL-BLK-002-IBD-005,DREL-BLK-002-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,功放与馈电发射链,IBD-IF-BLK-002-006,馈电链路接口,发射链输出到馈电链路接口
DREL-BLK-002-IBD-006,DREL-BLK-002-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,IBD-BLK-BLK-002-003,数字信道化处理器,资源策略配置到信道化处理器
DREL-BLK-002-IBD-007,DREL-BLK-002-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,IBD-BLK-BLK-002-004,星上交换与路由处理器,调度策略配置到交换路由处理器
DREL-BLK-002-IBD-008,DREL-BLK-002-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-008,载荷遥测与健康监测单元,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,健康状态反馈到载荷控制单元
DREL-BLK-002-IBD-009,DREL-BLK-002-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-008,载荷遥测与健康监测单元,IBD-BLK-BLK-002-005,功放与馈电发射链,功放状态用于保护与降额控制
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,地面天线与跟踪伺服,IBD-BLK-BLK-003-002,射频/光电前端,天线接收/发射链路连接射频前端
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-002,射频/光电前端,IBD-BLK-BLK-003-003,调制解调与基带处理,射频信号进入基带处理
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-003,调制解调与基带处理,IBD-BLK-BLK-003-004,网关路由与业务汇聚,基带业务流进入网关汇聚
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-004,网关路由与业务汇聚,IBD-IF-BLK-003-005,核心网/互联网接口,业务流接入核心网/互联网
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-006,站控监控与告警单元,IBD-BLK-BLK-003-001,地面天线与跟踪伺服,站控单元控制天线跟踪
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-006,站控监控与告警单元,IBD-BLK-BLK-003-002,射频/光电前端,站控单元配置射频前端
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-006,站控监控与告警单元,IBD-BLK-BLK-003-004,网关路由与业务汇聚,站控单元监控业务网关
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-007,时间频率与同步单元,IBD-BLK-BLK-003-003,调制解调与基带处理,时频同步提供给基带处理
DREL-BLK-003-IBD-009,DREL-BLK-003-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-008,供配电与环境保障接口,IBD-BLK-BLK-003-006,站控监控与告警单元,环境与电源状态反馈到站控监控
DREL-BLK-004-IBD-001,DREL-BLK-004-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,孔径/天线与指向机构,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-004-IBD-002,DREL-BLK-004-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,IBD-BLK-BLK-004-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-004-IBD-003,DREL-BLK-004-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-003,射频/光学收发前端,IBD-BLK-BLK-004-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-004-IBD-004,DREL-BLK-004-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-004,调制解调与链路波形处理,IBD-BLK-BLK-004-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-004-IBD-005,DREL-BLK-004-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,链路控制与切换管理,IBD-BLK-BLK-004-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-004-IBD-006,DREL-BLK-004-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-006,加密/QoS与业务适配,IBD-IF-BLK-004-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-004-IBD-007,DREL-BLK-004-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-008,功率热控与遥测接口,IBD-BLK-BLK-004-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-004-IBD-008,DREL-BLK-004-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-008,功率热控与遥测接口,IBD-BLK-BLK-004-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-004-IBD-009,DREL-BLK-004-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,链路控制与切换管理,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-005-IBD-001,DREL-BLK-005-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-005-001,多波束用户链路接口,IBD-BLK-BLK-005-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-005-IBD-002,DREL-BLK-005-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-002,低噪声接收与变频链,IBD-BLK-BLK-005-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-005-IBD-003,DREL-BLK-005-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-003,数字信道化处理器,IBD-BLK-BLK-005-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-005-IBD-004,DREL-BLK-005-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-004,星上交换与路由处理器,IBD-BLK-BLK-005-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
DREL-BLK-005-IBD-005,DREL-BLK-005-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-005,功放与馈电发射链,IBD-IF-BLK-005-006,馈电链路接口,发射链输出到馈电链路接口
DREL-BLK-005-IBD-006,DREL-BLK-005-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-007,载荷控制与资源调度单元,IBD-BLK-BLK-005-003,数字信道化处理器,资源策略配置到信道化处理器
DREL-BLK-005-IBD-007,DREL-BLK-005-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-007,载荷控制与资源调度单元,IBD-BLK-BLK-005-004,星上交换与路由处理器,调度策略配置到交换路由处理器
DREL-BLK-005-IBD-008,DREL-BLK-005-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-008,载荷遥测与健康监测单元,IBD-BLK-BLK-005-007,载荷控制与资源调度单元,健康状态反馈到载荷控制单元
DREL-BLK-005-IBD-009,DREL-BLK-005-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-008,载荷遥测与健康监测单元,IBD-BLK-BLK-005-005,功放与馈电发射链,功放状态用于保护与降额控制
DREL-BLK-006-IBD-001,DREL-BLK-006-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-001,孔径/天线与指向机构,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-006-IBD-002,DREL-BLK-006-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,IBD-BLK-BLK-006-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-006-IBD-003,DREL-BLK-006-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-003,射频/光学收发前端,IBD-BLK-BLK-006-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-006-IBD-004,DREL-BLK-006-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-004,调制解调与链路波形处理,IBD-BLK-BLK-006-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-006-IBD-005,DREL-BLK-006-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-005,链路控制与切换管理,IBD-BLK-BLK-006-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-006-IBD-006,DREL-BLK-006-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-006,加密/QoS与业务适配,IBD-IF-BLK-006-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-006-IBD-007,DREL-BLK-006-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-006-008,功率热控与遥测接口,IBD-BLK-BLK-006-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-006-IBD-008,DREL-BLK-006-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-006-008,功率热控与遥测接口,IBD-BLK-BLK-006-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-006-IBD-009,DREL-BLK-006-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-005,链路控制与切换管理,IBD-BLK-BLK-006-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-007-IBD-001,DREL-BLK-007-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-007-001,多波束用户链路接口,IBD-BLK-BLK-007-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-007-IBD-002,DREL-BLK-007-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-002,低噪声接收与变频链,IBD-BLK-BLK-007-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-007-IBD-003,DREL-BLK-007-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-003,数字信道化处理器,IBD-BLK-BLK-007-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-007-IBD-004,DREL-BLK-007-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-004,星上交换与路由处理器,IBD-BLK-BLK-007-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
DREL-BLK-007-IBD-005,DREL-BLK-007-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-005,功放与馈电发射链,IBD-IF-BLK-007-006,馈电链路接口,发射链输出到馈电链路接口
DREL-BLK-007-IBD-006,DREL-BLK-007-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-007,载荷控制与资源调度单元,IBD-BLK-BLK-007-003,数字信道化处理器,资源策略配置到信道化处理器
DREL-BLK-007-IBD-007,DREL-BLK-007-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-007,载荷控制与资源调度单元,IBD-BLK-BLK-007-004,星上交换与路由处理器,调度策略配置到交换路由处理器
DREL-BLK-007-IBD-008,DREL-BLK-007-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-008,载荷遥测与健康监测单元,IBD-BLK-BLK-007-007,载荷控制与资源调度单元,健康状态反馈到载荷控制单元
