local_id,name,type,package,metaclass,stereotype,documentation,source_requirement,status
UC-002,跨星业务转发,UseCase,03_UseCases,UseCase,,当源与目的不在同一星覆盖范围时，通过星间链路进行多跳数据转发。对应UC-002场景。,REQ-003,candidate
UC-003,应急通信保障,UseCase,03_UseCases,UseCase,,在突发或应急场景下，优先分配资源，保障高优先级业务连通。对应UC-003场景。,REQ-010,candidate
UC-004,星座健康监测与重构,UseCase,03_UseCases,UseCase,,运控系统持续监测卫星及载荷状态，执行软件更新、波束重配、路由策略切换等可重构操作。对应UC-004及REQ-006。,REQ-006,candidate
IF-001,用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,用户终端与卫星宽带载荷之间的Ku/Ka频段无线接口，承载业务数据、同步信令与接入控制。对应IF-BP-001/IF-LEO-001。,IF-BP-001,candidate
IF-002,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星宽带载荷与地面网关站之间的高速馈电链路，用于用户业务回传、网络控制与路由策略更新。对应IF-BP-002/IF-LEO-002。,IF-BP-002,candidate
IF-003,星间链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,相邻卫星之间的激光或微波链路，支持跨星业务封装与转发，带宽≥10Gbps。对应IF-BP-003/IF-LEO-003。,IF-BP-003,candidate
IF-004,测控管理接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,星务计算机/运控系统与宽带载荷之间的内部接口，用于配置、遥控、软件更新及遥测回报。对应IF-BP-006/IF-LEO-004。,IF-BP-006,candidate
ACT-001,业务接入与波束分配活动,Activity,05_Activities,Activity,,描述用户终端发起接入请求，系统完成认证、资源检查、波束分配和通道建立的行为流程。关联UC-001。,UC-001,candidate
ACT-002,跨星路由与转发活动,Activity,05_Activities,Activity,,当业务需要多跳时，载荷根据路由表选择出口星间链路，封装转发数据包并处理链路中断时的重路由。关联UC-002。,UC-002,candidate
CON-001,时延预算约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,端到端时延不超过80ms，在模型中约束各段处理、传播和排队时延的总和。目前仅作为顶层约束，未分解。,REQ-010,candidate
CON-002,吞吐量约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,单星用户侧转发不低于20Gbps，馈电链路峰值不低于40Gbps，星间链路不低于10Gbps。这些约束作为参数化分析的基础。,REQ-002,candidate
ACTOR-001,用户终端,Actor,00_Actors,Actor,,使用宽带接入服务的地面/机载/船载终端，是主要业务发起者。,,candidate
ACTOR-002,地面运控人员,Actor,00_Actors,Actor,,负责星座健康监测、配置更新、链路评估等运维操作。,,candidate
ACTOR-003,应急指挥中心,Actor,00_Actors,Actor,,在应急场景下请求优先通信保障的外部组织机构。,,candidate
UC-101,宽带用户接入,UseCase,03_Behavior,UseCase,,用户终端通过卫星系统完成认证、波束分配、通道建立和业务数据传输。,,candidate
UC-102,跨星业务转发,UseCase,03_Behavior,UseCase,,当通信双方不在同一星覆盖范围时，通过星间链路实现多跳数据转发。,,candidate
UC-103,应急通信保障,UseCase,03_Behavior,UseCase,,在灾害或突发任务中，为高优先级用户提供资源优先调度和持续连接。,,candidate
UC-104,星座健康监测与重构,UseCase,03_Behavior,UseCase,,持续获取卫星及载荷状态，执行软件更新、波束重配、路由策略调整等操作。,,candidate
UC-105,链路带宽升级评估,UseCase,03_Behavior,UseCase,,评估星间链路从10Gbps向50Gbps升级的影响范围与可行性，触发变更分析。,,candidate
IBD-BLK-101,通信卫星,Block,02_Structure,Class,SysML::Blocks::Block,低轨通信卫星，搭载宽带载荷、星间链路终端和测控单元，100颗星构成星座。,,candidate
IBD-BLK-102,地面网关站,Block,02_Structure,Class,SysML::Blocks::Block,连接卫星与地面核心网，实现馈电链路收发、路由策略注入和业务落地。,,candidate
IBD-BLK-103,运控中心,Block,02_Structure,Class,SysML::Blocks::Block,卫星运行控制与任务管理系统，负责星座监测、配置更新和链路评估。,,candidate
IBD-BLK-104,用户终端,Block,02_Structure,Class,SysML::Blocks::Block,地面、海洋或空中通信终端，支持Ku/Ka频段接入和波束切换。,,candidate
IBD-IF-001,用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,用户终端与卫星之间的Ku/Ka无线链路，承载业务数据与信令。,,candidate
IBD-IF-002,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星与地面网关站之间的高速数据链路，用于业务回传和网管指令。,,candidate
IBD-IF-003,星间链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,相邻卫星之间的激光或微波链路，支持跨星数据转发，当前基线10Gbps。,,candidate
IBD-IF-004,测控管理接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星与运控中心之间的遥控/遥测链路，用于配置、软件更新和健康回报。,,candidate
IBD-BLK-BLK-002-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成用户终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-002-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-002-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-002-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-002-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-002-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-002-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-002-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-BLK-BLK-003-001,地面天线与跟踪伺服,Block,02_Structure,Class,SysML::Blocks::Block,完成地面网关站的卫星捕获、跟踪和射频/光学指向。,,candidate
IBD-BLK-BLK-003-002,射频/光电前端,Block,02_Structure,Class,SysML::Blocks::Block,完成上下变频、低噪声接收、功放和链路保护。,,candidate
IBD-BLK-BLK-003-003,调制解调与基带处理,Block,02_Structure,Class,SysML::Blocks::Block,完成波形处理、同步、编码解码和帧处理。,,candidate
IBD-BLK-BLK-003-004,网关路由与业务汇聚,Block,02_Structure,Class,SysML::Blocks::Block,承载业务汇聚、路由转发、QoS和核心网接入。,,candidate
IBD-IF-BLK-003-005,核心网/互联网接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接地面核心网、互联网出口和业务平台。,,candidate
IBD-BLK-BLK-003-006,站控监控与告警单元,Block,02_Structure,Class,SysML::Blocks::Block,监控设备状态、告警、配置和自动化运维。,,candidate
IBD-BLK-BLK-003-007,时间频率与同步单元,Block,02_Structure,Class,SysML::Blocks::Block,提供站内时频基准、同步分发和时间戳服务。,,candidate
IBD-IF-BLK-003-008,供配电与环境保障接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、机房环境、冷却和安防系统。,,candidate
IBD-BLK-BLK-004-001,星务计算机/平台数据总线,Block,02_Structure,Class,SysML::Blocks::Block,作为星务计算机/运控系统的平台控制、数据交换和模式管理核心。,,candidate
IBD-BLK-BLK-004-002,电源调节与配电单元,Block,02_Structure,Class,SysML::Blocks::Block,提供母线电源、负载配电、功率遥测和保护。,,candidate
IBD-BLK-BLK-004-003,姿轨控与导航单元,Block,02_Structure,Class,SysML::Blocks::Block,完成姿态确定、轨道控制、指向保持和机动控制。,,candidate
IBD-BLK-BLK-004-004,热控管理单元,Block,02_Structure,Class,SysML::Blocks::Block,管理温度采集、加热器、散热器和热控回路。,,candidate
IBD-BLK-BLK-004-005,推进执行单元,Block,02_Structure,Class,SysML::Blocks::Block,执行轨道维持、避碰机动、卸载和姿态辅助控制。,,candidate
IBD-IF-BLK-004-006,测控与星地遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接遥测遥控、时间同步和地面运控链路。,,candidate
IBD-IF-BLK-004-007,载荷服务接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,向通信载荷提供功率、热控、数据和控制服务。,,candidate
IBD-BLK-BLK-004-008,安全模式与故障管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行故障检测、隔离、恢复和安全模式切换。,,candidate
BHV-ACT-003,接收100颗低轨宽带卫星互联网系统任务输入,Activity,03_Behavior,Activity,,接收100颗低轨宽带卫星互联网系统任务输入是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-004,解析任务目标与约束,Activity,03_Behavior,Activity,,解析任务目标与约束是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-005,配置系统资源与链路,Activity,03_Behavior,Activity,,配置系统资源与链路是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-006,执行核心业务处理,Activity,03_Behavior,Activity,,执行核心业务处理是根据当前模型补充的候选行为步骤。,,candidate
BHV-STATE-001,待命与任务接收状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在待命与任务接收状态下的运行行为和约束。,,candidate
BHV-STATE-002,资源配置状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在资源配置状态下的运行行为和约束。,,candidate
BHV-STATE-003,业务运行状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在业务运行状态下的运行行为和约束。,,candidate
BHV-STATE-004,降级重构状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在降级重构状态下的运行行为和约束。,,candidate
BHV-STATE-005,故障处置与恢复状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在故障处置与恢复状态下的运行行为和约束。,,candidate
