local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-019,REL-019,contains,06_Traceability,Association,CompositeAssociation,BLK-001,宽带通信载荷,BLK-005,卫星星座,系统结构包含该模块。
REL-020,REL-020,connector,06_Traceability,Dependency,Dependency,BLK-001,宽带通信载荷,BLK-002,用户终端,相邻结构模块之间存在主架构连接。
REL-021,REL-021,connector,06_Traceability,Dependency,Dependency,BLK-002,用户终端,BLK-003,地面网关站,相邻结构模块之间存在主架构连接。
REL-022,REL-022,connector,06_Traceability,Dependency,Dependency,BLK-003,地面网关站,BLK-004,星务计算机/运控系统,相邻结构模块之间存在主架构连接。
REL-023,REL-023,connector,06_Traceability,Dependency,Dependency,BLK-004,星务计算机/运控系统,BLK-005,卫星星座,相邻结构模块之间存在主架构连接。
REL-024,REL-024,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,宽带通信载荷,REQ-001,高多波束覆盖,结构模块满足对应需求。
REL-025,REL-025,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-001,高多波束覆盖,UC-001,宽带用户接入,需求追溯到相关系统能力。
REL-026,REL-026,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-002,用户终端,REQ-002,宽带吞吐能力,结构模块满足对应需求。
REL-027,REL-027,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-002,宽带吞吐能力,UC-002,跨星业务转发,需求追溯到相关系统能力。
REL-028,REL-028,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,地面网关站,REQ-003,星间链路能力,结构模块满足对应需求。
REL-029,REL-029,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-003,星间链路能力,UC-003,应急通信保障,需求追溯到相关系统能力。
REL-030,REL-030,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,星务计算机/运控系统,REQ-004,星上处理与路由,结构模块满足对应需求。
REL-031,REL-031,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-004,星上处理与路由,UC-004,星座健康监测与重构,需求追溯到相关系统能力。
REL-032,REL-032,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,卫星星座,REQ-005,低时延服务,结构模块满足对应需求。
REL-033,REL-033,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,低时延服务,UC-001,宽带用户接入,需求追溯到相关系统能力。
REL-034,REL-034,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,宽带通信载荷,REQ-006,在轨可重构,结构模块满足对应需求。
REL-035,REL-035,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-006,在轨可重构,UC-002,跨星业务转发,需求追溯到相关系统能力。
REL-036,REL-036,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-007,星座规模与扩展,UC-003,应急通信保障,需求追溯到相关系统能力。
REL-037,REL-037,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,地面网关站,REQ-008,多场景覆盖,结构模块满足对应需求。
REL-038,REL-038,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-008,多场景覆盖,UC-004,星座健康监测与重构,需求追溯到相关系统能力。
REL-039,REL-039,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,星务计算机/运控系统,REQ-009,并发用户支持,结构模块满足对应需求。
REL-040,REL-040,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-009,并发用户支持,UC-001,宽带用户接入,需求追溯到相关系统能力。
REL-041,REL-041,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,卫星星座,REQ-010,端到端时延限制,结构模块满足对应需求。
REL-042,REL-042,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-010,端到端时延限制,UC-002,跨星业务转发,需求追溯到相关系统能力。
REL-043,REL-043,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-001,宽带通信载荷,UC-001,宽带用户接入,结构模块支撑该系统能力实现。
REL-044,REL-044,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-002,用户终端,UC-002,跨星业务转发,结构模块支撑该系统能力实现。
REL-045,REL-045,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-003,地面网关站,UC-003,应急通信保障,结构模块支撑该系统能力实现。
REL-046,REL-046,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-004,星务计算机/运控系统,UC-004,星座健康监测与重构,结构模块支撑该系统能力实现。
REL-047,REL-047,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,宽带用户接入,IF-001,用户链路接口,用例使用或暴露该接口。
REL-048,REL-048,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,跨星业务转发,IF-002,馈电链路接口,用例使用或暴露该接口。
REL-049,REL-049,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,应急通信保障,IF-003,星间链路接口,用例使用或暴露该接口。
REL-050,REL-050,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,星座健康监测与重构,IF-004,测控管理接口,用例使用或暴露该接口。
REL-051,REL-051,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,时延预算约束,REQ-001,高多波束覆盖,约束验证相关需求。
REL-052,REL-052,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-002,吞吐量约束,REQ-002,宽带吞吐能力,约束验证相关需求。
DREL-UC-001,DREL-UC-001,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端,UC-101,宽带用户接入,用户终端发起宽带接入请求
DREL-UC-002,DREL-UC-002,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端,UC-103,应急通信保障,在应急场景下用户终端可参与应急通信
DREL-UC-003,DREL-UC-003,association,06_Traceability,Dependency,Dependency,ACTOR-002,地面运控人员,UC-104,星座健康监测与重构,运控人员执行星座监测与重构
DREL-UC-004,DREL-UC-004,association,06_Traceability,Dependency,Dependency,ACTOR-002,地面运控人员,UC-105,链路带宽升级评估,运控人员发起链路升级评估
DREL-UC-005,DREL-UC-005,association,06_Traceability,Dependency,Dependency,ACTOR-003,应急指挥中心,UC-103,应急通信保障,应急指挥中心请求保障
DREL-UC-006,DREL-UC-006,extend,06_Traceability,Dependency,Dependency,UC-101,宽带用户接入,UC-102,跨星业务转发,当接入目标超出当前星覆盖时，扩展触发跨星转发
DREL-UC-007,DREL-UC-007,extend,06_Traceability,Dependency,Dependency,UC-104,星座健康监测与重构,UC-105,链路带宽升级评估,健康监测若发现带宽瓶颈，可扩展启动升级评估
DTRACE-UC-101-IBD-BLK-101,DTRACE-UC-101-IBD-BLK-101,realize,06_Traceability,Dependency,Dependency,UC-101,宽带用户接入,IBD-BLK-101,通信卫星,宽带用户接入由通信卫星、用户终端及用户链路接口共同实现
DTRACE-UC-101-IBD-BLK-104,DTRACE-UC-101-IBD-BLK-104,realize,06_Traceability,Dependency,Dependency,UC-101,宽带用户接入,IBD-BLK-104,用户终端,宽带用户接入由通信卫星、用户终端及用户链路接口共同实现
DTRACE-UC-101-IBD-IF-001,DTRACE-UC-101-IBD-IF-001,realize,06_Traceability,Dependency,Dependency,UC-101,宽带用户接入,IBD-IF-001,用户链路接口,宽带用户接入由通信卫星、用户终端及用户链路接口共同实现
DTRACE-UC-102-IBD-BLK-101,DTRACE-UC-102-IBD-BLK-101,realize,06_Traceability,Dependency,Dependency,UC-102,跨星业务转发,IBD-BLK-101,通信卫星,跨星业务转发依赖通信卫星及其星间链路接口
DTRACE-UC-102-IBD-IF-003,DTRACE-UC-102-IBD-IF-003,realize,06_Traceability,Dependency,Dependency,UC-102,跨星业务转发,IBD-IF-003,星间链路接口,跨星业务转发依赖通信卫星及其星间链路接口
DTRACE-UC-103-IBD-BLK-101,DTRACE-UC-103-IBD-BLK-101,realize,06_Traceability,Dependency,Dependency,UC-103,应急通信保障,IBD-BLK-101,通信卫星,应急通信保障通过卫星、地面网关及馈电链路实现资源调度与回传
DTRACE-UC-103-IBD-BLK-102,DTRACE-UC-103-IBD-BLK-102,realize,06_Traceability,Dependency,Dependency,UC-103,应急通信保障,IBD-BLK-102,地面网关站,应急通信保障通过卫星、地面网关及馈电链路实现资源调度与回传
DTRACE-UC-103-IBD-IF-002,DTRACE-UC-103-IBD-IF-002,realize,06_Traceability,Dependency,Dependency,UC-103,应急通信保障,IBD-IF-002,馈电链路接口,应急通信保障通过卫星、地面网关及馈电链路实现资源调度与回传
DTRACE-UC-104-IBD-BLK-101,DTRACE-UC-104-IBD-BLK-101,realize,06_Traceability,Dependency,Dependency,UC-104,星座健康监测与重构,IBD-BLK-101,通信卫星,星座健康监测与重构由卫星与运控中心通过测控管理接口完成
DTRACE-UC-104-IBD-BLK-103,DTRACE-UC-104-IBD-BLK-103,realize,06_Traceability,Dependency,Dependency,UC-104,星座健康监测与重构,IBD-BLK-103,运控中心,星座健康监测与重构由卫星与运控中心通过测控管理接口完成
DTRACE-UC-104-IBD-IF-004,DTRACE-UC-104-IBD-IF-004,realize,06_Traceability,Dependency,Dependency,UC-104,星座健康监测与重构,IBD-IF-004,测控管理接口,星座健康监测与重构由卫星与运控中心通过测控管理接口完成
DTRACE-UC-105-IBD-BLK-101,DTRACE-UC-105-IBD-BLK-101,realize,06_Traceability,Dependency,Dependency,UC-105,链路带宽升级评估,IBD-BLK-101,通信卫星,带宽升级评估需分析星间链路接口和卫星配置，由运控中心发起
DTRACE-UC-105-IBD-IF-003,DTRACE-UC-105-IBD-IF-003,realize,06_Traceability,Dependency,Dependency,UC-105,链路带宽升级评估,IBD-IF-003,星间链路接口,带宽升级评估需分析星间链路接口和卫星配置，由运控中心发起
DTRACE-UC-105-IBD-BLK-103,DTRACE-UC-105-IBD-BLK-103,realize,06_Traceability,Dependency,Dependency,UC-105,链路带宽升级评估,IBD-BLK-103,运控中心,带宽升级评估需分析星间链路接口和卫星配置，由运控中心发起
DREL-IBD-001,DREL-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-101,通信卫星,IBD-BLK-104,用户终端,通过用户链路接口(IF-001)实现终端接入与数据交换
DREL-IBD-002,DREL-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-101,通信卫星,IBD-BLK-102,地面网关站,通过馈电链路接口(IF-002)完成业务回传与网络控制
DREL-IBD-004,DREL-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-101,通信卫星,IBD-BLK-103,运控中心,通过测控管理接口(IF-004)接收指令并上报遥测
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-001,孔径/天线与指向机构,IBD-BLK-BLK-002-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-002,捕获跟踪与波束控制,IBD-BLK-BLK-002-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-003,射频/光学收发前端,IBD-BLK-BLK-002-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-004,调制解调与链路波形处理,IBD-BLK-BLK-002-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-002-IBD-005,DREL-BLK-002-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,链路控制与切换管理,IBD-BLK-BLK-002-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-002-IBD-006,DREL-BLK-002-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-006,加密/QoS与业务适配,IBD-IF-BLK-002-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-002-IBD-007,DREL-BLK-002-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-008,功率热控与遥测接口,IBD-BLK-BLK-002-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-002-IBD-008,DREL-BLK-002-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-008,功率热控与遥测接口,IBD-BLK-BLK-002-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-002-IBD-009,DREL-BLK-002-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,链路控制与切换管理,IBD-BLK-BLK-002-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,地面天线与跟踪伺服,IBD-BLK-BLK-003-002,射频/光电前端,天线接收/发射链路连接射频前端
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-002,射频/光电前端,IBD-BLK-BLK-003-003,调制解调与基带处理,射频信号进入基带处理
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-003,调制解调与基带处理,IBD-BLK-BLK-003-004,网关路由与业务汇聚,基带业务流进入网关汇聚
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-004,网关路由与业务汇聚,IBD-IF-BLK-003-005,核心网/互联网接口,业务流接入核心网/互联网
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-006,站控监控与告警单元,IBD-BLK-BLK-003-001,地面天线与跟踪伺服,站控单元控制天线跟踪
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-006,站控监控与告警单元,IBD-BLK-BLK-003-002,射频/光电前端,站控单元配置射频前端
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-006,站控监控与告警单元,IBD-BLK-BLK-003-004,网关路由与业务汇聚,站控单元监控业务网关
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-007,时间频率与同步单元,IBD-BLK-BLK-003-003,调制解调与基带处理,时频同步提供给基带处理
DREL-BLK-003-IBD-009,DREL-BLK-003-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-008,供配电与环境保障接口,IBD-BLK-BLK-003-006,站控监控与告警单元,环境与电源状态反馈到站控监控
DREL-BLK-004-IBD-001,DREL-BLK-004-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,星务计算机/平台数据总线,IBD-BLK-BLK-004-002,电源调节与配电单元,星务计算机调度平台供配电
DREL-BLK-004-IBD-002,DREL-BLK-004-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,星务计算机/平台数据总线,IBD-BLK-BLK-004-003,姿轨控与导航单元,星务计算机下发姿轨控任务
DREL-BLK-004-IBD-003,DREL-BLK-004-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,星务计算机/平台数据总线,IBD-BLK-BLK-004-004,热控管理单元,星务计算机同步热控策略
DREL-BLK-004-IBD-004,DREL-BLK-004-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,星务计算机/平台数据总线,IBD-BLK-BLK-004-005,推进执行单元,星务计算机触发推进机动
DREL-BLK-004-IBD-005,DREL-BLK-004-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,星务计算机/平台数据总线,IBD-IF-BLK-004-006,测控与星地遥测接口,星务计算机汇聚遥测并接收遥控
DREL-BLK-004-IBD-006,DREL-BLK-004-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,星务计算机/平台数据总线,IBD-IF-BLK-004-007,载荷服务接口,平台服务通过载荷接口交付
DREL-BLK-004-IBD-007,DREL-BLK-004-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-008,安全模式与故障管理单元,IBD-BLK-BLK-004-001,星务计算机/平台数据总线,故障管理单元监控平台核心状态
DREL-BLK-004-IBD-008,DREL-BLK-004-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-008,安全模式与故障管理单元,IBD-BLK-BLK-004-002,电源调节与配电单元,故障保护约束供配电
DREL-BLK-004-IBD-009,DREL-BLK-004-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-008,安全模式与故障管理单元,IBD-BLK-BLK-004-005,推进执行单元,安全模式限制推进执行
DREL-BLK-005-IBD-005,DREL-BLK-005-IBD-005,connector,06_Traceability,Dependency,Dependency,BLK-001,宽带通信载荷,IF-001,用户链路接口,宽带通信载荷分配用户链路接口，实现与用户终端的连接。
DREL-BLK-005-IBD-006,DREL-BLK-005-IBD-006,connector,06_Traceability,Dependency,Dependency,BLK-001,宽带通信载荷,IF-002,馈电链路接口,宽带通信载荷分配馈电链路接口，实现与地面网关站的连接。
DREL-BLK-005-IBD-007,DREL-BLK-005-IBD-007,connector,06_Traceability,Dependency,Dependency,BLK-001,宽带通信载荷,IF-003,星间链路接口,宽带通信载荷分配星间链路接口，支持星间通信。
DREL-BLK-005-IBD-008,DREL-BLK-005-IBD-008,connector,06_Traceability,Dependency,Dependency,BLK-001,宽带通信载荷,IF-004,测控管理接口,宽带通信载荷分配测控管理接口，与星务计算机连接。
DREL-BLK-005-IBD-009,DREL-BLK-005-IBD-009,connector,06_Traceability,Dependency,Dependency,IF-001,用户链路接口,IF-002,馈电链路接口,AI 根据 卫星星座 已有子模块补充的候选连接。
DREL-BLK-005-IBD-010,DREL-BLK-005-IBD-010,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路接口,IF-003,星间链路接口,AI 根据 卫星星座 已有子模块补充的候选连接。
DREL-BLK-005-IBD-011,DREL-BLK-005-IBD-011,connector,06_Traceability,Dependency,Dependency,IF-003,星间链路接口,IF-004,测控管理接口,AI 根据 卫星星座 已有子模块补充的候选连接。
DREL-BLK-005-IBD-AUG-008,DREL-BLK-005-IBD-AUG-008,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路接口,IF-004,测控管理接口,核心调度/状态节点与相关内部单元交换状态和策略。
DREL-BLK-001-IBD-021,DREL-BLK-001-IBD-021,connector,06_Traceability,Dependency,Dependency,BLK-002,用户终端,BLK-003,地面网关站,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-022,DREL-BLK-001-IBD-022,connector,06_Traceability,Dependency,Dependency,BLK-003,地面网关站,BLK-004,星务计算机/运控系统,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-023,DREL-BLK-001-IBD-023,connector,06_Traceability,Dependency,Dependency,BLK-004,星务计算机/运控系统,BLK-005,卫星星座,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-004,DREL-BLK-001-IBD-004,connector,06_Traceability,Dependency,Dependency,BLK-002,用户终端,BLK-004,星务计算机/运控系统,AI 根据 宽带通信载荷 已有子模块补充的候选连接。
DREL-BLK-001-IBD-005,DREL-BLK-001-IBD-005,connector,06_Traceability,Dependency,Dependency,BLK-005,卫星星座,IF-001,用户链路接口,AI 根据 宽带通信载荷 已有子模块补充的候选连接。
DREL-BLK-001-IBD-006,DREL-BLK-001-IBD-006,connector,06_Traceability,Dependency,Dependency,IF-001,用户链路接口,IF-002,馈电链路接口,AI 根据 宽带通信载荷 已有子模块补充的候选连接。
DREL-BLK-001-IBD-007,DREL-BLK-001-IBD-007,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路接口,IF-003,星间链路接口,AI 根据 宽带通信载荷 已有子模块补充的候选连接。
DREL-BLK-001-IBD-008,DREL-BLK-001-IBD-008,connector,06_Traceability,Dependency,Dependency,IF-003,星间链路接口,IF-004,测控管理接口,AI 根据 宽带通信载荷 已有子模块补充的候选连接。
DREL-BLK-001-IBD-AUG-009,DREL-BLK-001-IBD-AUG-009,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路接口,BLK-002,用户终端,分层架构中相邻处理层或支撑层之间的连接。
DREL-BLK-001-IBD-AUG-010,DREL-BLK-001-IBD-AUG-010,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路接口,BLK-005,卫星星座,分层架构中相邻处理层或支撑层之间的连接。
DREL-BLK-001-IBD-AUG-011,DREL-BLK-001-IBD-AUG-011,connector,06_Traceability,Dependency,Dependency,IF-003,星间链路接口,BLK-004,星务计算机/运控系统,分层架构中相邻处理层或支撑层之间的连接。
DREL-BLK-001-IBD-AUG-012,DREL-BLK-001-IBD-AUG-012,connector,06_Traceability,Dependency,Dependency,IF-004,测控管理接口,IF-002,馈电链路接口,分层架构中相邻处理层或支撑层之间的连接。
DREL-ACT-001,DREL-ACT-001,controlflow,06_Traceability,Dependency,Dependency,ACT-001,业务接入与波束分配活动,ACT-002,跨星路由与转发活动,关键行为步骤之间的控制流转。
DREL-ACT-002,DREL-ACT-002,controlflow,06_Traceability,Dependency,Dependency,ACT-002,跨星路由与转发活动,BHV-ACT-003,接收100颗低轨宽带卫星互联网系统任务输入,关键行为步骤之间的控制流转。
DREL-ACT-003,DREL-ACT-003,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-003,接收100颗低轨宽带卫星互联网系统任务输入,BHV-ACT-004,解析任务目标与约束,关键行为步骤之间的控制流转。
DREL-ACT-004,DREL-ACT-004,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-004,解析任务目标与约束,BHV-ACT-005,配置系统资源与链路,关键行为步骤之间的控制流转。
DREL-ACT-005,DREL-ACT-005,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-005,配置系统资源与链路,BHV-ACT-006,执行核心业务处理,关键行为步骤之间的控制流转。
DREL-SEQ-001,DREL-SEQ-001,message,06_Traceability,Dependency,Dependency,BLK-001,宽带通信载荷,BLK-002,用户终端,交互消息：宽带用户接入。
DREL-SEQ-002,DREL-SEQ-002,message,06_Traceability,Dependency,Dependency,BLK-002,用户终端,BLK-003,地面网关站,交互消息：跨星业务转发。
DREL-SEQ-003,DREL-SEQ-003,message,06_Traceability,Dependency,Dependency,BLK-003,地面网关站,BLK-004,星务计算机/运控系统,交互消息：应急通信保障。
DREL-SEQ-004,DREL-SEQ-004,message,06_Traceability,Dependency,Dependency,BLK-004,星务计算机/运控系统,IF-001,用户链路接口,交互消息：星座健康监测与重构。
DREL-STATE-001,DREL-STATE-001,transition,06_Traceability,Dependency,Dependency,BHV-STATE-001,待命与任务接收状态,BHV-STATE-002,资源配置状态,运行状态之间的触发迁移。
DREL-STATE-002,DREL-STATE-002,transition,06_Traceability,Dependency,Dependency,BHV-STATE-002,资源配置状态,BHV-STATE-003,业务运行状态,运行状态之间的触发迁移。
DREL-STATE-003,DREL-STATE-003,transition,06_Traceability,Dependency,Dependency,BHV-STATE-003,业务运行状态,BHV-STATE-004,降级重构状态,运行状态之间的触发迁移。
DREL-STATE-004,DREL-STATE-004,transition,06_Traceability,Dependency,Dependency,BHV-STATE-004,降级重构状态,BHV-STATE-005,故障处置与恢复状态,运行状态之间的触发迁移。
DREL-STATE-005,DREL-STATE-005,transition,06_Traceability,Dependency,Dependency,BHV-STATE-005,故障处置与恢复状态,BHV-STATE-001,待命与任务接收状态,故障处置完成后回到待命或任务接收状态。
