local_id,name,type,package,metaclass,stereotype,documentation,source_requirement,status
CON-002,MassPower Constraint,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,卫星平台质量200~300 kg，峰值功率2 kW，载荷功耗和质量需在此包络内分配。,,candidate
ACTOR-001,Subscriber,Actor,00_Actors,Class,SysML::Blocks::Block,使用卫星互联网服务的终端用户（个人或组织）。,,candidate
ACTOR-002,Network Operator,Actor,00_Actors,Class,SysML::Blocks::Block,负责星座运维、网络管理和任务规划的运营实体。,,candidate
ACTOR-003,Internet Backbone,Actor,00_Actors,Class,SysML::Blocks::Block,外部互联网基础设施，提供回传和数据交换。,,candidate
IBD-BLK-001,Satellite,Block,02_Structure,Class,SysML::Blocks::Block,单颗卫星平台，包括结构、能源、推进、通信载荷、星间链路终端及星上计算路由单元。,,candidate
IBD-BLK-002,User Terminal,Block,02_Structure,Class,SysML::Blocks::Block,固定或移动用户终端，配备相控阵天线，支持Ka频段与卫星通信。,,candidate
IBD-BLK-003,Gateway Station,Block,02_Structure,Class,SysML::Blocks::Block,地面信关站，配备多面Q/V频段天线，连接星座与地面核心网。,,candidate
IBD-BLK-004,TT&C Station,Block,02_Structure,Class,SysML::Blocks::Block,S频段测控站，用于卫星指令上注、遥测接收和轨道测定。,,candidate
IBD-BLK-005,Network Core,Block,02_Structure,Class,SysML::Blocks::Block,分布式地面网络核心网，提供移动性管理、计费、用户认证等功能。,,candidate
IBD-IF-001,User Link Interface,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,Ka频段用户链路，卫星与用户终端间的无线接口。,,candidate
IBD-IF-002,Feeder Link Interface,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,Q/V频段馈电链路，卫星与信关站间的射频/光接口。,,candidate
IBD-IF-003,Inter-Satellite Link Interface,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,激光星间链路接口，用于卫星间高速数据交换。,,candidate
IBD-IF-004,TT&C Interface,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,S频段测控链路接口，用于指令、遥测和测距。,,candidate
IBD-IF-005,Ground Network Interface,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,信关站与地面核心网之间的回传承载接口。,,candidate
IBD-IF-BLK-004-001,Gateway Station输入接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,接入 Gateway Station 的外部任务、数据、信号、控制或资源输入。,,candidate
IBD-BLK-BLK-004-001,地面信关站接入与整形单元,Block,02_Structure,Class,SysML::Blocks::Block,完成 地面信关站 相关输入接入、格式整形、初步校核或信号调理。,,candidate
IBD-BLK-BLK-004-002,配备多面Q/V频段天处理单元,Block,02_Structure,Class,SysML::Blocks::Block,承担 配备多面Q/V频段天 相关核心处理、转换、分析或计算职责。,,candidate
IBD-BLK-BLK-004-003,连接星座控制管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行 连接星座 相关模式控制、参数配置、调度或策略管理。,,candidate
IBD-BLK-BLK-004-004,地面核心网执行输出单元,Block,02_Structure,Class,SysML::Blocks::Block,将内部处理结果转换为 地面核心网 相关输出、转发、执行或服务交付。,,candidate
IBD-IF-BLK-004-002,Gateway Station输出接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,对外交付 Gateway Station 的处理结果、业务数据、状态或服务输出。,,candidate
IBD-BLK-BLK-004-005,状态监测与保护单元,Block,02_Structure,Class,SysML::Blocks::Block,采集 Gateway Station 内部状态、健康遥测、告警和保护动作。,,candidate
IBD-IF-BLK-004-003,平台资源接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、热控、时间同步、遥测遥控或平台支撑资源。,,candidate
IBD-IF-BLK-005-001,TT&C Station输入接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,接入 TT&C Station 的外部任务、数据、信号、控制或资源输入。,,candidate
IBD-BLK-BLK-005-001,S频段测控站接入与整形单元,Block,02_Structure,Class,SysML::Blocks::Block,完成 S频段测控站 相关输入接入、格式整形、初步校核或信号调理。,,candidate
IBD-BLK-BLK-005-002,用于卫星指令上注处理单元,Block,02_Structure,Class,SysML::Blocks::Block,承担 用于卫星指令上注 相关核心处理、转换、分析或计算职责。,,candidate
IBD-BLK-BLK-005-003,遥测接收控制管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行 遥测接收 相关模式控制、参数配置、调度或策略管理。,,candidate
IBD-BLK-BLK-005-004,轨道测定执行输出单元,Block,02_Structure,Class,SysML::Blocks::Block,将内部处理结果转换为 轨道测定 相关输出、转发、执行或服务交付。,,candidate
IBD-IF-BLK-005-002,TT&C Station输出接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,对外交付 TT&C Station 的处理结果、业务数据、状态或服务输出。,,candidate
IBD-BLK-BLK-005-005,状态监测与保护单元,Block,02_Structure,Class,SysML::Blocks::Block,采集 TT&C Station 内部状态、健康遥测、告警和保护动作。,,candidate
IBD-IF-BLK-005-003,平台资源接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、热控、时间同步、遥测遥控或平台支撑资源。,,candidate
IBD-IF-BLK-003-001,User Terminal输入接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,接入 User Terminal 的外部任务、数据、信号、控制或资源输入。,,candidate
IBD-BLK-BLK-003-001,固定或移动用户终端接入与整形单元,Block,02_Structure,Class,SysML::Blocks::Block,完成 固定或移动用户终端 相关输入接入、格式整形、初步校核或信号调理。,,candidate
IBD-BLK-BLK-003-002,配备相控阵天线处理单元,Block,02_Structure,Class,SysML::Blocks::Block,承担 配备相控阵天线 相关核心处理、转换、分析或计算职责。,,candidate
IBD-BLK-BLK-003-003,Ka频段控制管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行 Ka频段 相关模式控制、参数配置、调度或策略管理。,,candidate
IBD-BLK-BLK-003-004,卫星通信执行输出单元,Block,02_Structure,Class,SysML::Blocks::Block,将内部处理结果转换为 卫星通信 相关输出、转发、执行或服务交付。,,candidate
IBD-IF-BLK-003-002,User Terminal输出接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,对外交付 User Terminal 的处理结果、业务数据、状态或服务输出。,,candidate
IBD-BLK-BLK-003-005,状态监测与保护单元,Block,02_Structure,Class,SysML::Blocks::Block,采集 User Terminal 内部状态、健康遥测、告警和保护动作。,,candidate
IBD-IF-BLK-003-003,平台资源接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、热控、时间同步、遥测遥控或平台支撑资源。,,candidate
