local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-035,REL-035,trace,06_Traceability,Dependency,SysML::Requirements::Trace,CON-002,星间链路可升级性约束,BLK-005,卫星平台,可升级性约束影响卫星平台的电源和热控设计
REL-036,REL-036,contains,06_Traceability,Association,CompositeAssociation,BLK-001,低轨卫星互联网星座系统,BLK-003,宽带通信载荷,系统结构包含该模块。
REL-037,REL-037,contains,06_Traceability,Association,CompositeAssociation,BLK-001,低轨卫星互联网星座系统,BLK-004,星间链路终端,系统结构包含该模块。
REL-038,REL-038,contains,06_Traceability,Association,CompositeAssociation,BLK-001,低轨卫星互联网星座系统,BLK-005,卫星平台,系统结构包含该模块。
REL-039,REL-039,contains,06_Traceability,Association,CompositeAssociation,BLK-001,低轨卫星互联网星座系统,BLK-009,用户终端,系统结构包含该模块。
REL-040,REL-040,contains,06_Traceability,Association,CompositeAssociation,BLK-001,低轨卫星互联网星座系统,BLK-010,设计师,系统结构包含该模块。
REL-041,REL-041,connector,06_Traceability,Dependency,Dependency,BLK-001,低轨卫星互联网星座系统,BLK-002,通信卫星,相邻结构模块之间存在主架构连接。
REL-042,REL-042,connector,06_Traceability,Dependency,Dependency,BLK-002,通信卫星,BLK-003,宽带通信载荷,相邻结构模块之间存在主架构连接。
REL-043,REL-043,connector,06_Traceability,Dependency,Dependency,BLK-003,宽带通信载荷,BLK-004,星间链路终端,相邻结构模块之间存在主架构连接。
REL-044,REL-044,connector,06_Traceability,Dependency,Dependency,BLK-004,星间链路终端,BLK-005,卫星平台,相邻结构模块之间存在主架构连接。
REL-045,REL-045,connector,06_Traceability,Dependency,Dependency,BLK-005,卫星平台,BLK-006,地面网关,相邻结构模块之间存在主架构连接。
REL-046,REL-046,connector,06_Traceability,Dependency,Dependency,BLK-006,地面网关,BLK-007,运控管理系统,相邻结构模块之间存在主架构连接。
REL-047,REL-047,connector,06_Traceability,Dependency,Dependency,BLK-007,运控管理系统,BLK-008,业务管理系统,相邻结构模块之间存在主架构连接。
REL-048,REL-048,connector,06_Traceability,Dependency,Dependency,BLK-008,业务管理系统,BLK-009,用户终端,相邻结构模块之间存在主架构连接。
REL-049,REL-049,connector,06_Traceability,Dependency,Dependency,BLK-009,用户终端,BLK-010,设计师,相邻结构模块之间存在主架构连接。
REL-050,REL-050,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,低轨卫星互联网星座系统,REQ-001,星座规模要求,结构模块满足对应需求。
REL-051,REL-051,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-001,星座规模要求,UC-001,普通用户宽带接入,需求追溯到相关系统能力。
REL-052,REL-052,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-002,通信卫星,REQ-002,轨道参数要求,结构模块满足对应需求。
REL-053,REL-053,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-002,轨道参数要求,UC-002,跨星数据转发,需求追溯到相关系统能力。
REL-054,REL-054,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,宽带通信载荷,REQ-003,星间链路带宽要求,结构模块满足对应需求。
REL-055,REL-055,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-003,星间链路带宽要求,UC-003,应急通信保障,需求追溯到相关系统能力。
REL-056,REL-056,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,星间链路终端,REQ-004,端到端时延要求,结构模块满足对应需求。
REL-057,REL-057,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-004,端到端时延要求,UC-004,卫星健康监测,需求追溯到相关系统能力。
REL-058,REL-058,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,卫星平台,REQ-005,用户容量要求,结构模块满足对应需求。
REL-059,REL-059,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,用户容量要求,UC-005,带宽升级评估,需求追溯到相关系统能力。
REL-060,REL-060,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-006,地面网关,REQ-006,外部接口要求,结构模块满足对应需求。
REL-061,REL-061,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-006,外部接口要求,UC-001,普通用户宽带接入,需求追溯到相关系统能力。
REL-062,REL-062,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-007,运控管理系统,REQ-007,故障与降级处理要求,结构模块满足对应需求。
REL-063,REL-063,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-007,故障与降级处理要求,UC-002,跨星数据转发,需求追溯到相关系统能力。
REL-064,REL-064,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-008,业务管理系统,REQ-008,典型用例支撑要求,结构模块满足对应需求。
REL-065,REL-065,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-001,低轨卫星互联网星座系统,UC-001,普通用户宽带接入,结构模块支撑该系统能力实现。
REL-066,REL-066,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-002,通信卫星,UC-002,跨星数据转发,结构模块支撑该系统能力实现。
REL-067,REL-067,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-003,宽带通信载荷,UC-003,应急通信保障,结构模块支撑该系统能力实现。
REL-068,REL-068,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,应急通信保障,ACT-003,带宽升级变更影响分析流程,用例由行为流程进一步细化。
REL-069,REL-069,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-004,星间链路终端,UC-004,卫星健康监测,结构模块支撑该系统能力实现。
REL-070,REL-070,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-005,卫星平台,UC-005,带宽升级评估,结构模块支撑该系统能力实现。
REL-071,REL-071,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,带宽升级评估,ACT-002,跨星数据转发流程,用例由行为流程进一步细化。
REL-072,REL-072,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,普通用户宽带接入,IF-001,用户接入链路接口,用例使用或暴露该接口。
REL-073,REL-073,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,跨星数据转发,IF-002,馈电链路接口,用例使用或暴露该接口。
REL-074,REL-074,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,应急通信保障,IF-003,星间链路接口,用例使用或暴露该接口。
REL-075,REL-075,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,卫星健康监测,IF-004,运控管理接口,用例使用或暴露该接口。
REL-076,REL-076,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,带宽升级评估,IF-005,服务管理接口,用例使用或暴露该接口。
REL-077,REL-077,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,覆盖能力约束,REQ-001,星座规模要求,约束验证相关需求。
REL-078,REL-078,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-002,星间链路可升级性约束,REQ-002,轨道参数要求,约束验证相关需求。
DREL-UC-001,DREL-UC-001,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端,UC-001,普通用户宽带接入,用户终端触发普通宽带接入服务
DREL-UC-002,DREL-UC-002,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端,UC-003,应急通信保障,用户终端在紧急情况下享受应急保障服务
DREL-UC-003,DREL-UC-003,association,06_Traceability,Dependency,Dependency,ACTOR-002,运维人员,UC-004,卫星健康监测,运维人员启动并接收卫星健康监测结果
DREL-UC-004,DREL-UC-004,association,06_Traceability,Dependency,Dependency,ACTOR-003,设计师,UC-005,带宽升级评估,设计师执行带宽升级变更评估
DREL-UC-005,DREL-UC-005,include,06_Traceability,Dependency,Dependency,UC-001,普通用户宽带接入,UC-002,跨星数据转发,实现普通接入通常需要跨星数据转发作为基础通信机制
DREL-UC-006,DREL-UC-006,extend,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,UC-001,普通用户宽带接入,应急保障在已有接入基础上提供增强的优先级处理
DTRACE-UC-001-IBD-BLK-001,DTRACE-UC-001-IBD-BLK-001,realize,06_Traceability,Dependency,Dependency,UC-001,普通用户宽带接入,IBD-BLK-001,星座系统,普通接入由星座系统整体、卫星、用户链路和星间链路共同实现
DTRACE-UC-001-IBD-BLK-002,DTRACE-UC-001-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-001,普通用户宽带接入,IBD-BLK-002,通信卫星,普通接入由星座系统整体、卫星、用户链路和星间链路共同实现
DTRACE-UC-001-IBD-IF-001,DTRACE-UC-001-IBD-IF-001,realize,06_Traceability,Dependency,Dependency,UC-001,普通用户宽带接入,IBD-IF-001,用户接入链路接口,普通接入由星座系统整体、卫星、用户链路和星间链路共同实现
DTRACE-UC-001-IBD-IF-003,DTRACE-UC-001-IBD-IF-003,realize,06_Traceability,Dependency,Dependency,UC-001,普通用户宽带接入,IBD-IF-003,星间链路接口,普通接入由星座系统整体、卫星、用户链路和星间链路共同实现
DTRACE-UC-002-IBD-BLK-002,DTRACE-UC-002-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-002,跨星数据转发,IBD-BLK-002,通信卫星,跨星转发由通信卫星上的星间链路终端和相应接口实现
DTRACE-UC-002-IBD-BLK-003,DTRACE-UC-002-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-002,跨星数据转发,IBD-BLK-003,星间链路终端,跨星转发由通信卫星上的星间链路终端和相应接口实现
DTRACE-UC-002-IBD-IF-003,DTRACE-UC-002-IBD-IF-003,realize,06_Traceability,Dependency,Dependency,UC-002,跨星数据转发,IBD-IF-003,星间链路接口,跨星转发由通信卫星上的星间链路终端和相应接口实现
DTRACE-UC-004-IBD-BLK-004,DTRACE-UC-004-IBD-BLK-004,realize,06_Traceability,Dependency,Dependency,UC-004,卫星健康监测,IBD-BLK-004,运控管理系统,健康监测通过运控管理系统及运控接口完成
DTRACE-UC-004-IBD-IF-004,DTRACE-UC-004-IBD-IF-004,realize,06_Traceability,Dependency,Dependency,UC-004,卫星健康监测,IBD-IF-004,运控管理接口,健康监测通过运控管理系统及运控接口完成
DTRACE-UC-005-IBD-BLK-005,DTRACE-UC-005-IBD-BLK-005,realize,06_Traceability,Dependency,Dependency,UC-005,带宽升级评估,IBD-BLK-005,业务管理系统,带宽升级评估依赖业务管理系统和可升级性约束验证
DTRACE-UC-005-IBD-IF-005,DTRACE-UC-005-IBD-IF-005,realize,06_Traceability,Dependency,Dependency,UC-005,带宽升级评估,IBD-IF-005,服务管理接口,带宽升级评估依赖业务管理系统和可升级性约束验证
DREL-IBD-001,DREL-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,星座系统,IBD-BLK-002,通信卫星,星座系统包含100个通信卫星实例
DREL-IBD-002,DREL-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,星座系统,IBD-BLK-004,运控管理系统,星座系统包含运控管理系统
DREL-IBD-003,DREL-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,星座系统,IBD-BLK-005,业务管理系统,星座系统包含业务管理系统
DREL-IBD-004,DREL-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-BLK-003,星间链路终端,通信卫星内部包含星间链路终端
DREL-IBD-005,DREL-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-IF-001,用户接入链路接口,通信卫星通过用户接入链路接口与外部用户终端通信
DREL-IBD-006,DREL-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,通信卫星,IBD-IF-002,馈电链路接口,通信卫星通过馈电链路接口连接地面网关
DREL-IBD-007,DREL-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-003,星间链路终端,IBD-IF-003,星间链路接口,星间链路终端通过星间链路接口与其他卫星互联
DREL-IBD-008,DREL-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-004,运控管理系统,IBD-IF-004,运控管理接口,运控管理系统通过运控接口连接卫星平台及载荷
DREL-IBD-009,DREL-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-005,业务管理系统,IBD-IF-005,服务管理接口,业务管理系统通过服务管理接口对星地资源进行管理
DTRACE-UC-005-IBD-BLK-002,DTRACE-UC-005-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-005,带宽升级评估,IBD-BLK-002,通信卫星,带宽升级评估依赖业务管理系统、卫星平台和接口的变更分析
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-001,多波束用户链路接口,IBD-BLK-BLK-002-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-002,低噪声接收与变频链,IBD-BLK-BLK-002-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-003,数字信道化处理器,IBD-BLK-BLK-002-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-004,星上交换与路由处理器,IBD-BLK-BLK-002-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
DREL-BLK-002-IBD-005,DREL-BLK-002-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,功放与馈电发射链,IBD-IF-BLK-002-006,馈电链路接口,发射链输出到馈电链路接口
DREL-BLK-002-IBD-006,DREL-BLK-002-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,IBD-BLK-BLK-002-003,数字信道化处理器,资源策略配置到信道化处理器
DREL-BLK-002-IBD-007,DREL-BLK-002-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,IBD-BLK-BLK-002-004,星上交换与路由处理器,调度策略配置到交换路由处理器
DREL-BLK-002-IBD-008,DREL-BLK-002-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-008,载荷遥测与健康监测单元,IBD-BLK-BLK-002-007,载荷控制与资源调度单元,健康状态反馈到载荷控制单元
DREL-BLK-002-IBD-009,DREL-BLK-002-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-008,载荷遥测与健康监测单元,IBD-BLK-BLK-002-005,功放与馈电发射链,功放状态用于保护与降额控制
DREL-BLK-006-IBD-001,DREL-BLK-006-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-001,地面天线与跟踪伺服,IBD-BLK-BLK-006-002,射频/光电前端,天线接收/发射链路连接射频前端
DREL-BLK-006-IBD-002,DREL-BLK-006-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-002,射频/光电前端,IBD-BLK-BLK-006-003,调制解调与基带处理,射频信号进入基带处理
DREL-BLK-006-IBD-003,DREL-BLK-006-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-003,调制解调与基带处理,IBD-BLK-BLK-006-004,网关路由与业务汇聚,基带业务流进入网关汇聚
DREL-BLK-006-IBD-004,DREL-BLK-006-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-004,网关路由与业务汇聚,IBD-IF-BLK-006-005,核心网/互联网接口,业务流接入核心网/互联网
DREL-BLK-006-IBD-005,DREL-BLK-006-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-006,站控监控与告警单元,IBD-BLK-BLK-006-001,地面天线与跟踪伺服,站控单元控制天线跟踪
DREL-BLK-006-IBD-006,DREL-BLK-006-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-006,站控监控与告警单元,IBD-BLK-BLK-006-002,射频/光电前端,站控单元配置射频前端
DREL-BLK-006-IBD-007,DREL-BLK-006-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-006,站控监控与告警单元,IBD-BLK-BLK-006-004,网关路由与业务汇聚,站控单元监控业务网关
DREL-BLK-006-IBD-008,DREL-BLK-006-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-006-007,时间频率与同步单元,IBD-BLK-BLK-006-003,调制解调与基带处理,时频同步提供给基带处理
DREL-BLK-006-IBD-009,DREL-BLK-006-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-006-008,供配电与环境保障接口,IBD-BLK-BLK-006-006,站控监控与告警单元,环境与电源状态反馈到站控监控
DREL-BLK-007-IBD-001,DREL-BLK-007-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-001,孔径/天线与指向机构,IBD-BLK-BLK-007-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-007-IBD-002,DREL-BLK-007-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-002,捕获跟踪与波束控制,IBD-BLK-BLK-007-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-007-IBD-003,DREL-BLK-007-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-003,射频/光学收发前端,IBD-BLK-BLK-007-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-007-IBD-004,DREL-BLK-007-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-004,调制解调与链路波形处理,IBD-BLK-BLK-007-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-007-IBD-005,DREL-BLK-007-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-005,链路控制与切换管理,IBD-BLK-BLK-007-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-007-IBD-006,DREL-BLK-007-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-006,加密/QoS与业务适配,IBD-IF-BLK-007-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-007-IBD-007,DREL-BLK-007-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-007-008,功率热控与遥测接口,IBD-BLK-BLK-007-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-007-IBD-008,DREL-BLK-007-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-007-008,功率热控与遥测接口,IBD-BLK-BLK-007-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-007-IBD-009,DREL-BLK-007-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-005,链路控制与切换管理,IBD-BLK-BLK-007-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-008-IBD-001,DREL-BLK-008-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-008-001,多波束用户链路接口,IBD-BLK-BLK-008-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-008-IBD-002,DREL-BLK-008-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-002,低噪声接收与变频链,IBD-BLK-BLK-008-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-008-IBD-003,DREL-BLK-008-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-003,数字信道化处理器,IBD-BLK-BLK-008-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-008-IBD-004,DREL-BLK-008-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-004,星上交换与路由处理器,IBD-BLK-BLK-008-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
DREL-BLK-008-IBD-005,DREL-BLK-008-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-005,功放与馈电发射链,IBD-IF-BLK-008-006,馈电链路接口,发射链输出到馈电链路接口
DREL-BLK-008-IBD-006,DREL-BLK-008-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-007,载荷控制与资源调度单元,IBD-BLK-BLK-008-003,数字信道化处理器,资源策略配置到信道化处理器
DREL-BLK-008-IBD-007,DREL-BLK-008-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-007,载荷控制与资源调度单元,IBD-BLK-BLK-008-004,星上交换与路由处理器,调度策略配置到交换路由处理器
DREL-BLK-008-IBD-008,DREL-BLK-008-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-008,载荷遥测与健康监测单元,IBD-BLK-BLK-008-007,载荷控制与资源调度单元,健康状态反馈到载荷控制单元
DREL-BLK-008-IBD-009,DREL-BLK-008-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-008-008,载荷遥测与健康监测单元,IBD-BLK-BLK-008-005,功放与馈电发射链,功放状态用于保护与降额控制
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-001,多波束用户链路接口,IBD-BLK-BLK-003-002,低噪声接收与变频链,用户链路射频信号进入接收变频链
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-002,低噪声接收与变频链,IBD-BLK-BLK-003-003,数字信道化处理器,变频后的信号进入数字信道化处理
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-003,数字信道化处理器,IBD-BLK-BLK-003-004,星上交换与路由处理器,业务流进入星上交换与路由
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-004,星上交换与路由处理器,IBD-BLK-BLK-003-005,功放与馈电发射链,路由结果驱动馈电/下行发射链
