local_id,name,type,package,metaclass,stereotype,documentation,source_requirement,status
CON-002,星间链路可升级性约束,ConstraintBlock,06_Constraints,Class,SysML::ConstraintBlocks::ConstraintBlock,星间链路终端硬件接口、电源及散热能力须满足未来从10 Gbps升级至50 Gbps所需余量，约束平台设计参数。,,candidate
ACTOR-001,用户终端,Actor,02_Actors,Actor,,使用卫星宽带接入服务的最终用户终端，代表各类固定、移动、船载机载终端,,candidate
ACTOR-002,运维人员,Actor,02_Actors,Actor,,负责卫星星座运行状态监控、健康管理与故障处理的运营团队,,candidate
ACTOR-003,设计师,Actor,02_Actors,Actor,,系统设计人员，发起带宽升级评估等变更分析任务,,candidate
IBD-BLK-001,星座系统,Block,02_Structure,Class,SysML::Blocks::Block,顶层系统块，内部包含100个通信卫星实例、地面网关集群、运控管理系统和业务管理系统,,candidate
IBD-BLK-002,通信卫星,Block,02_Structure,Class,SysML::Blocks::Block,星座中的卫星节点，由宽带通信载荷、星间链路终端和卫星平台组成，提供星上处理与转发功能,,candidate
IBD-BLK-003,星间链路终端,Block,02_Structure,Class,SysML::Blocks::Block,实现同轨与异轨间激光/射频通信，满足10Gbps初始带宽并预留扩展至50Gbps,,candidate
IBD-BLK-004,运控管理系统,Block,02_Structure,Class,SysML::Blocks::Block,负责星座轨道维持、健康监测和故障处置，是地面运控中心的核心系统,,candidate
IBD-BLK-005,业务管理系统,Block,02_Structure,Class,SysML::Blocks::Block,提供用户业务开通、计费及QoS策略配置，实现服务管理功能,,candidate
IBD-IF-001,用户接入链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,用户终端与通信卫星宽带载荷之间的空口，传输用户面数据及控制信令,,candidate
IBD-IF-002,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,通信卫星与地面网关之间的高速馈电连接，用于回传落地,,candidate
IBD-IF-003,星间链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,卫星之间的双向连接，承载用户数据转发和路由控制信息,,candidate
IBD-IF-004,运控管理接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,运控管理系统与卫星平台/载荷之间的测控及健康数据交换通道,,candidate
IBD-IF-005,服务管理接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,业务管理系统对卫星及网关进行配置、策略下发和计费数据上传的接口,,candidate
IBD-IF-BLK-002-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义通信卫星面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-002-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-002-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-002-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-002-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-002-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-002-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-002-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
IBD-BLK-BLK-006-001,地面天线与跟踪伺服,Block,02_Structure,Class,SysML::Blocks::Block,完成地面网关的卫星捕获、跟踪和射频/光学指向。,,candidate
IBD-BLK-BLK-006-002,射频/光电前端,Block,02_Structure,Class,SysML::Blocks::Block,完成上下变频、低噪声接收、功放和链路保护。,,candidate
IBD-BLK-BLK-006-003,调制解调与基带处理,Block,02_Structure,Class,SysML::Blocks::Block,完成波形处理、同步、编码解码和帧处理。,,candidate
IBD-BLK-BLK-006-004,网关路由与业务汇聚,Block,02_Structure,Class,SysML::Blocks::Block,承载业务汇聚、路由转发、QoS和核心网接入。,,candidate
IBD-IF-BLK-006-005,核心网/互联网接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接地面核心网、互联网出口和业务平台。,,candidate
IBD-BLK-BLK-006-006,站控监控与告警单元,Block,02_Structure,Class,SysML::Blocks::Block,监控设备状态、告警、配置和自动化运维。,,candidate
IBD-BLK-BLK-006-007,时间频率与同步单元,Block,02_Structure,Class,SysML::Blocks::Block,提供站内时频基准、同步分发和时间戳服务。,,candidate
IBD-IF-BLK-006-008,供配电与环境保障接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、机房环境、冷却和安防系统。,,candidate
IBD-BLK-BLK-007-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成运控管理系统的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-007-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-007-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-007-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-007-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-007-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-007-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-007-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-IF-BLK-008-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义业务管理系统面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-008-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-008-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-008-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-008-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-008-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-008-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-008-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
IBD-IF-BLK-003-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义宽带通信载荷面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-003-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-003-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-003-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-003-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-003-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-003-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-003-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
IBD-BLK-BLK-004-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成星间链路终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-004-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-004-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-004-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-004-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-004-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-004-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-004-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-BLK-BLK-005-001,星务计算机/平台数据总线,Block,02_Structure,Class,SysML::Blocks::Block,作为卫星平台的平台控制、数据交换和模式管理核心。,,candidate
IBD-BLK-BLK-005-002,电源调节与配电单元,Block,02_Structure,Class,SysML::Blocks::Block,提供母线电源、负载配电、功率遥测和保护。,,candidate
IBD-BLK-BLK-005-003,姿轨控与导航单元,Block,02_Structure,Class,SysML::Blocks::Block,完成姿态确定、轨道控制、指向保持和机动控制。,,candidate
IBD-BLK-BLK-005-004,热控管理单元,Block,02_Structure,Class,SysML::Blocks::Block,管理温度采集、加热器、散热器和热控回路。,,candidate
IBD-BLK-BLK-005-005,推进执行单元,Block,02_Structure,Class,SysML::Blocks::Block,执行轨道维持、避碰机动、卸载和姿态辅助控制。,,candidate
IBD-IF-BLK-005-006,测控与星地遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接遥测遥控、时间同步和地面运控链路。,,candidate
IBD-IF-BLK-005-007,载荷服务接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,向通信载荷提供功率、热控、数据和控制服务。,,candidate
IBD-BLK-BLK-005-008,安全模式与故障管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行故障检测、隔离、恢复和安全模式切换。,,candidate
IBD-BLK-BLK-009-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成用户终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-009-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-009-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-009-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-009-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-009-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-009-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-009-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-IF-BLK-010-001,多波束用户链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,定义设计师面向用户链路的射频输入/输出边界。,,candidate
IBD-BLK-BLK-010-002,低噪声接收与变频链,Block,02_Structure,Class,SysML::Blocks::Block,完成低噪声放大、下变频、滤波和增益控制。,,candidate
IBD-BLK-BLK-010-003,数字信道化处理器,Block,02_Structure,Class,SysML::Blocks::Block,完成信道化、解调解码、通道映射和业务流提取。,,candidate
IBD-BLK-BLK-010-004,星上交换与路由处理器,Block,02_Structure,Class,SysML::Blocks::Block,执行星上交换、路由选择、队列调度和跨链路转发。,,candidate
IBD-BLK-BLK-010-005,功放与馈电发射链,Block,02_Structure,Class,SysML::Blocks::Block,完成上变频、功率放大、线性化和馈电/下行发射。,,candidate
IBD-IF-BLK-010-006,馈电链路接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接馈电链路、网关站和地面核心网回传边界。,,candidate
IBD-BLK-BLK-010-007,载荷控制与资源调度单元,Block,02_Structure,Class,SysML::Blocks::Block,配置波束、频率、通道、功率和载荷工作模式。,,candidate
IBD-BLK-BLK-010-008,载荷遥测与健康监测单元,Block,02_Structure,Class,SysML::Blocks::Block,采集功率、温度、电流、开关状态和告警。,,candidate
BHV-ACT-004,接收100颗低轨宽带卫星互联网系统任务输入,Activity,03_Behavior,Activity,,接收100颗低轨宽带卫星互联网系统任务输入是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-005,解析任务目标与约束,Activity,03_Behavior,Activity,,解析任务目标与约束是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-006,配置系统资源与链路,Activity,03_Behavior,Activity,,配置系统资源与链路是根据当前模型补充的候选行为步骤。,,candidate
BHV-STATE-001,待命与任务接收状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在待命与任务接收状态下的运行行为和约束。,,candidate
BHV-STATE-002,资源配置状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在资源配置状态下的运行行为和约束。,,candidate
BHV-STATE-003,业务运行状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在业务运行状态下的运行行为和约束。,,candidate
BHV-STATE-004,降级重构状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在降级重构状态下的运行行为和约束。,,candidate
BHV-STATE-005,故障处置与恢复状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在故障处置与恢复状态下的运行行为和约束。,,candidate
