local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-059,REL-059,contains,06_Traceability,Association,CompositeAssociation,BLK-001,LEO宽带通信星座系统,BLK-013,热控分系统,系统结构包含该模块。
REL-060,REL-060,contains,06_Traceability,Association,CompositeAssociation,BLK-001,LEO宽带通信星座系统,BLK-014,星务与测控分系统,系统结构包含该模块。
REL-061,REL-061,contains,06_Traceability,Association,CompositeAssociation,BLK-001,LEO宽带通信星座系统,BLK-015,用户链路相控阵天线,系统结构包含该模块。
REL-062,REL-062,contains,06_Traceability,Association,CompositeAssociation,BLK-001,LEO宽带通信星座系统,BLK-016,馈电链路天线,系统结构包含该模块。
REL-063,REL-063,connector,06_Traceability,Dependency,Dependency,BLK-001,LEO宽带通信星座系统,BLK-002,空间段,相邻结构模块之间存在主架构连接。
REL-064,REL-064,connector,06_Traceability,Dependency,Dependency,BLK-002,空间段,BLK-003,卫星平台,相邻结构模块之间存在主架构连接。
REL-065,REL-065,connector,06_Traceability,Dependency,Dependency,BLK-003,卫星平台,BLK-004,通信载荷,相邻结构模块之间存在主架构连接。
REL-066,REL-066,connector,06_Traceability,Dependency,Dependency,BLK-004,通信载荷,BLK-005,地面段,相邻结构模块之间存在主架构连接。
REL-067,REL-067,connector,06_Traceability,Dependency,Dependency,BLK-005,地面段,BLK-006,用户终端,相邻结构模块之间存在主架构连接。
REL-068,REL-068,connector,06_Traceability,Dependency,Dependency,BLK-006,用户终端,BLK-007,关口站,相邻结构模块之间存在主架构连接。
REL-069,REL-069,connector,06_Traceability,Dependency,Dependency,BLK-007,关口站,BLK-008,运控中心,相邻结构模块之间存在主架构连接。
REL-070,REL-070,connector,06_Traceability,Dependency,Dependency,BLK-008,运控中心,BLK-009,测控站,相邻结构模块之间存在主架构连接。
REL-071,REL-071,connector,06_Traceability,Dependency,Dependency,BLK-009,测控站,BLK-010,电源分系统,相邻结构模块之间存在主架构连接。
REL-072,REL-072,connector,06_Traceability,Dependency,Dependency,BLK-010,电源分系统,BLK-011,姿轨控分系统,相邻结构模块之间存在主架构连接。
REL-073,REL-073,connector,06_Traceability,Dependency,Dependency,BLK-011,姿轨控分系统,BLK-012,推进分系统,相邻结构模块之间存在主架构连接。
REL-074,REL-074,connector,06_Traceability,Dependency,Dependency,BLK-012,推进分系统,BLK-013,热控分系统,相邻结构模块之间存在主架构连接。
REL-075,REL-075,connector,06_Traceability,Dependency,Dependency,BLK-013,热控分系统,BLK-014,星务与测控分系统,相邻结构模块之间存在主架构连接。
REL-076,REL-076,connector,06_Traceability,Dependency,Dependency,BLK-014,星务与测控分系统,BLK-015,用户链路相控阵天线,相邻结构模块之间存在主架构连接。
REL-077,REL-077,connector,06_Traceability,Dependency,Dependency,BLK-015,用户链路相控阵天线,BLK-016,馈电链路天线,相邻结构模块之间存在主架构连接。
REL-078,REL-078,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,LEO宽带通信星座系统,REQ-001,全球低轨宽带通信服务,结构模块满足对应需求。
REL-079,REL-079,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-001,全球低轨宽带通信服务,UC-001,提供宽带通信服务,需求追溯到相关系统能力。
REL-080,REL-080,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-002,空间段,REQ-002,星座规模,结构模块满足对应需求。
REL-081,REL-081,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-002,星座规模,UC-002,用户接入网络,需求追溯到相关系统能力。
REL-082,REL-082,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,卫星平台,REQ-003,轨道构型,结构模块满足对应需求。
REL-083,REL-083,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-003,轨道构型,UC-003,馈电链路数据传输,需求追溯到相关系统能力。
REL-084,REL-084,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,通信载荷,REQ-004,用户链路性能,结构模块满足对应需求。
REL-085,REL-085,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-004,用户链路性能,UC-004,星座运行管理,需求追溯到相关系统能力。
REL-086,REL-086,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,地面段,REQ-005,端到端时延,结构模块满足对应需求。
REL-087,REL-087,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,端到端时延,UC-005,卫星发射部署,需求追溯到相关系统能力。
REL-088,REL-088,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-006,用户终端,REQ-006,可用度,结构模块满足对应需求。
REL-089,REL-089,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-006,可用度,UC-001,提供宽带通信服务,需求追溯到相关系统能力。
REL-090,REL-090,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-007,关口站,REQ-007,卫星平台质量约束,结构模块满足对应需求。
REL-091,REL-091,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-007,卫星平台质量约束,UC-002,用户接入网络,需求追溯到相关系统能力。
REL-092,REL-092,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-008,运控中心,REQ-008,卫星平台功率约束,结构模块满足对应需求。
REL-093,REL-093,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-008,卫星平台功率约束,UC-003,馈电链路数据传输,需求追溯到相关系统能力。
REL-094,REL-094,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-009,测控站,REQ-009,设计寿命,结构模块满足对应需求。
REL-095,REL-095,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-009,设计寿命,UC-004,星座运行管理,需求追溯到相关系统能力。
REL-096,REL-096,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-010,电源分系统,REQ-010,姿态指向精度,结构模块满足对应需求。
REL-097,REL-097,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-010,姿态指向精度,UC-005,卫星发射部署,需求追溯到相关系统能力。
REL-098,REL-098,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-011,姿轨控分系统,REQ-011,载荷多波束能力,结构模块满足对应需求。
REL-099,REL-099,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-011,载荷多波束能力,UC-001,提供宽带通信服务,需求追溯到相关系统能力。
REL-100,REL-100,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-012,推进分系统,REQ-012,馈电链路容量,结构模块满足对应需求。
REL-101,REL-101,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-012,馈电链路容量,UC-002,用户接入网络,需求追溯到相关系统能力。
REL-102,REL-102,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-013,热控分系统,REQ-013,地面关口站数量,结构模块满足对应需求。
REL-103,REL-103,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-013,地面关口站数量,UC-003,馈电链路数据传输,需求追溯到相关系统能力。
REL-104,REL-104,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-014,星务与测控分系统,REQ-014,一箭多星发射,结构模块满足对应需求。
REL-105,REL-105,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-015,用户链路相控阵天线,REQ-015,单星成本,结构模块满足对应需求。
REL-106,REL-106,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-015,单星成本,UC-005,卫星发射部署,需求追溯到相关系统能力。
REL-107,REL-107,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-001,LEO宽带通信星座系统,UC-001,提供宽带通信服务,结构模块支撑该系统能力实现。
REL-108,REL-108,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-003,卫星平台,UC-003,馈电链路数据传输,结构模块支撑该系统能力实现。
REL-109,REL-109,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-004,通信载荷,UC-004,星座运行管理,结构模块支撑该系统能力实现。
REL-110,REL-110,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-005,地面段,UC-005,卫星发射部署,结构模块支撑该系统能力实现。
REL-111,REL-111,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,卫星发射部署,ACT-001,宽带通信服务流程,用例由行为流程进一步细化。
REL-112,REL-112,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,提供宽带通信服务,IF-001,用户链路接口,用例使用或暴露该接口。
REL-113,REL-113,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,用户接入网络,IF-002,馈电链路接口,用例使用或暴露该接口。
REL-114,REL-114,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,馈电链路数据传输,IF-003,测控链路接口,用例使用或暴露该接口。
REL-115,REL-115,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,星座运行管理,IF-004,星间链路接口（可选）,用例使用或暴露该接口。
REL-116,REL-116,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,轨道参数约束,REQ-001,全球低轨宽带通信服务,约束验证相关需求。
REL-117,REL-117,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-002,质量功率约束,REQ-002,星座规模,约束验证相关需求。
REL-118,REL-118,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-003,链路预算约束,REQ-003,轨道构型,约束验证相关需求。
REL-119,REL-119,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-004,时延约束,REQ-004,用户链路性能,约束验证相关需求。
DREL-UC-001,DREL-UC-001,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户,UC-001,提供宽带通信服务,用户使用宽带通信服务
DREL-UC-002,DREL-UC-002,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户,UC-002,用户接入网络,用户发起接入请求
DREL-UC-003,DREL-UC-003,association,06_Traceability,Dependency,Dependency,ACTOR-002,互联网骨干,UC-003,馈电链路数据传输,互联网骨干通过馈电链路传输数据
DREL-UC-004,DREL-UC-004,association,06_Traceability,Dependency,Dependency,ACTOR-004,运维人员,UC-004,星座运行管理,运维人员管理星座运行
DREL-UC-005,DREL-UC-005,association,06_Traceability,Dependency,Dependency,ACTOR-003,运载火箭,UC-005,卫星发射部署,运载火箭执行卫星部署
DREL-UC-006,DREL-UC-006,include,06_Traceability,Dependency,Dependency,UC-001,提供宽带通信服务,UC-002,用户接入网络,提供宽带通信服务包含用户接入网络
DREL-UC-007,DREL-UC-007,include,06_Traceability,Dependency,Dependency,UC-001,提供宽带通信服务,UC-003,馈电链路数据传输,提供宽带通信服务包含馈电链路数据传输
DREL-UC-008,DREL-UC-008,extend,06_Traceability,Dependency,Dependency,UC-004,星座运行管理,UC-001,提供宽带通信服务,星座运行管理支撑基础通信服务
DTRACE-UC-001-IBD-BLK-001,DTRACE-UC-001-IBD-BLK-001,realize,06_Traceability,Dependency,Dependency,UC-001,提供宽带通信服务,IBD-BLK-001,LEO宽带通信星座系统,顶层用例由LEO宽带通信星座系统整体实现
DTRACE-UC-002-IBD-BLK-002,DTRACE-UC-002-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-002,用户接入网络,IBD-BLK-002,空间段,用户接入由空间段和用户终端协作实现
DTRACE-UC-002-IBD-BLK-006,DTRACE-UC-002-IBD-BLK-006,realize,06_Traceability,Dependency,Dependency,UC-002,用户接入网络,IBD-BLK-006,用户终端,用户接入由空间段和用户终端协作实现
DTRACE-UC-003-IBD-BLK-002,DTRACE-UC-003-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-003,馈电链路数据传输,IBD-BLK-002,空间段,馈电链路传输由空间段与地面段协作实现
DTRACE-UC-003-IBD-BLK-005,DTRACE-UC-003-IBD-BLK-005,realize,06_Traceability,Dependency,Dependency,UC-003,馈电链路数据传输,IBD-BLK-005,地面段,馈电链路传输由空间段与地面段协作实现
DTRACE-UC-005-IBD-BLK-002,DTRACE-UC-005-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-005,卫星发射部署,IBD-BLK-002,空间段,部署过程将卫星送入空间段
DREL-IBD-001,DREL-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,空间段,IBD-BLK-006,用户终端,用户链路接口（IF-001），实现星地用户数据传输
DREL-IBD-002,DREL-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,空间段,IBD-BLK-005,地面段,馈电链路接口（IF-002），实现星地关口站数据交换
DREL-IBD-003,DREL-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,空间段,IBD-BLK-005,地面段,测控链路接口（IF-003），实现遥测遥控信息交互
DREL-IBD-004,DREL-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,LEO宽带通信星座系统,IBD-BLK-002,空间段,系统包含空间段
DREL-IBD-005,DREL-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,LEO宽带通信星座系统,IBD-BLK-005,地面段,系统包含地面段
DREL-IBD-006,DREL-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,LEO宽带通信星座系统,IBD-BLK-006,用户终端,系统包含用户终端
DTRACE-UC-004-IBD-BLK-005,DTRACE-UC-004-IBD-BLK-005,realize,06_Traceability,Dependency,Dependency,UC-004,星座运行管理,IBD-BLK-005,地面段,运行管理主要由地面段内的运控中心、测控站实现
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-001,空间段输入接口,IBD-BLK-BLK-002-001,由100颗低轨卫星组接入与整形单元,输入边界到接入整形链路
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-001,由100颗低轨卫星组接入与整形单元,IBD-BLK-BLK-002-002,星上通信转发处理单元,接入整形结果进入核心处理
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-002,星上通信转发处理单元,IBD-BLK-BLK-002-003,处理控制管理单元,处理状态与控制管理交互
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-003,处理控制管理单元,IBD-BLK-BLK-002-004,当前名称执行输出单元,控制参数驱动执行输出
DREL-BLK-002-IBD-005,DREL-BLK-002-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-004,当前名称执行输出单元,IBD-IF-BLK-002-002,空间段输出接口,执行输出交付到外部接口
DREL-BLK-002-IBD-006,DREL-BLK-002-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,状态监测与保护单元,IBD-BLK-BLK-002-002,星上通信转发处理单元,健康状态反馈到核心处理
DREL-BLK-002-IBD-007,DREL-BLK-002-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-002-005,状态监测与保护单元,IBD-BLK-BLK-002-003,处理控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-002-IBD-008,DREL-BLK-002-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-002-003,平台资源接口,IBD-BLK-BLK-002-005,状态监测与保护单元,平台资源和遥测支撑状态监测
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-001,卫星平台输入接口,IBD-BLK-BLK-003-001,包括结构接入与整形单元,输入边界到接入整形链路
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,包括结构接入与整形单元,IBD-BLK-BLK-003-002,电源处理单元,接入整形结果进入核心处理
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-002,电源处理单元,IBD-BLK-BLK-003-003,姿轨控控制管理单元,处理状态与控制管理交互
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-003,姿轨控控制管理单元,IBD-BLK-BLK-003-004,推进执行输出单元,控制参数驱动执行输出
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-004,推进执行输出单元,IBD-IF-BLK-003-002,卫星平台输出接口,执行输出交付到外部接口
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-005,状态监测与保护单元,IBD-BLK-BLK-003-002,电源处理单元,健康状态反馈到核心处理
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-005,状态监测与保护单元,IBD-BLK-BLK-003-003,姿轨控控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-003,平台资源接口,IBD-BLK-BLK-003-005,状态监测与保护单元,平台资源和遥测支撑状态监测
DREL-BLK-004-IBD-001,DREL-BLK-004-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-001,通信载荷输入接口,IBD-BLK-BLK-004-001,用户链路接入与整形单元,输入边界到接入整形链路
DREL-BLK-004-IBD-002,DREL-BLK-004-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,用户链路接入与整形单元,IBD-BLK-BLK-004-002,馈电链路处理单元,接入整形结果进入核心处理
DREL-BLK-004-IBD-003,DREL-BLK-004-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-002,馈电链路处理单元,IBD-BLK-BLK-004-003,天线控制管理单元,处理状态与控制管理交互
DREL-BLK-004-IBD-004,DREL-BLK-004-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-003,天线控制管理单元,IBD-BLK-BLK-004-004,部分处理单元执行输出单元,控制参数驱动执行输出
DREL-BLK-004-IBD-005,DREL-BLK-004-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-004,部分处理单元执行输出单元,IBD-IF-BLK-004-002,通信载荷输出接口,执行输出交付到外部接口
DREL-BLK-004-IBD-006,DREL-BLK-004-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,状态监测与保护单元,IBD-BLK-BLK-004-002,馈电链路处理单元,健康状态反馈到核心处理
