local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-039,REL-039,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-003,卫星平台,系统结构包含该模块。
REL-040,REL-040,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-004,通信载荷,系统结构包含该模块。
REL-041,REL-041,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-005,用户链路天线（多波束相控阵）,系统结构包含该模块。
REL-042,REL-042,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-006,星间链路终端（激光）,系统结构包含该模块。
REL-043,REL-043,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-007,馈电链路天线,系统结构包含该模块。
REL-044,REL-044,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-008,地面段,系统结构包含该模块。
REL-045,REL-045,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-009,信关站,系统结构包含该模块。
REL-046,REL-046,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-010,测控站,系统结构包含该模块。
REL-047,REL-047,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-011,运控中心,系统结构包含该模块。
REL-048,REL-048,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-012,用户段,系统结构包含该模块。
REL-049,REL-049,contains,06_Traceability,Association,CompositeAssociation,BLK-001,空间段,BLK-013,用户终端设备,系统结构包含该模块。
REL-050,REL-050,connector,06_Traceability,Dependency,Dependency,BLK-001,空间段,BLK-002,单颗卫星,相邻结构模块之间存在主架构连接。
REL-051,REL-051,connector,06_Traceability,Dependency,Dependency,BLK-002,单颗卫星,BLK-003,卫星平台,相邻结构模块之间存在主架构连接。
REL-052,REL-052,connector,06_Traceability,Dependency,Dependency,BLK-003,卫星平台,BLK-004,通信载荷,相邻结构模块之间存在主架构连接。
REL-053,REL-053,connector,06_Traceability,Dependency,Dependency,BLK-004,通信载荷,BLK-005,用户链路天线（多波束相控阵）,相邻结构模块之间存在主架构连接。
REL-054,REL-054,connector,06_Traceability,Dependency,Dependency,BLK-005,用户链路天线（多波束相控阵）,BLK-006,星间链路终端（激光）,相邻结构模块之间存在主架构连接。
REL-055,REL-055,connector,06_Traceability,Dependency,Dependency,BLK-006,星间链路终端（激光）,BLK-007,馈电链路天线,相邻结构模块之间存在主架构连接。
REL-056,REL-056,connector,06_Traceability,Dependency,Dependency,BLK-007,馈电链路天线,BLK-008,地面段,相邻结构模块之间存在主架构连接。
REL-057,REL-057,connector,06_Traceability,Dependency,Dependency,BLK-008,地面段,BLK-009,信关站,相邻结构模块之间存在主架构连接。
REL-058,REL-058,connector,06_Traceability,Dependency,Dependency,BLK-009,信关站,BLK-010,测控站,相邻结构模块之间存在主架构连接。
REL-059,REL-059,connector,06_Traceability,Dependency,Dependency,BLK-010,测控站,BLK-011,运控中心,相邻结构模块之间存在主架构连接。
REL-060,REL-060,connector,06_Traceability,Dependency,Dependency,BLK-011,运控中心,BLK-012,用户段,相邻结构模块之间存在主架构连接。
REL-061,REL-061,connector,06_Traceability,Dependency,Dependency,BLK-012,用户段,BLK-013,用户终端设备,相邻结构模块之间存在主架构连接。
REL-062,REL-062,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,空间段,REQ-001,全球宽带通信服务,结构模块满足对应需求。
REL-063,REL-063,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-002,单颗卫星,REQ-002,单用户下行速率,结构模块满足对应需求。
REL-064,REL-064,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-002,单用户下行速率,UC-002,管理星座运行,需求追溯到相关系统能力。
REL-065,REL-065,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-003,卫星平台,REQ-003,端到端延迟,结构模块满足对应需求。
REL-066,REL-066,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-003,端到端延迟,UC-003,建立与维护用户通信链路,需求追溯到相关系统能力。
REL-067,REL-067,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-004,通信载荷,REQ-004,系统可用性,结构模块满足对应需求。
REL-068,REL-068,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-004,系统可用性,UC-004,处理卫星故障与覆盖恢复,需求追溯到相关系统能力。
REL-069,REL-069,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-005,用户链路天线（多波束相控阵）,REQ-005,星座规模,结构模块满足对应需求。
REL-070,REL-070,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-005,星座规模,UC-005,部署卫星入轨与组网,需求追溯到相关系统能力。
REL-071,REL-071,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-006,星间链路终端（激光）,REQ-006,轨道构型,结构模块满足对应需求。
REL-072,REL-072,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-006,轨道构型,UC-006,卫星离轨处置,需求追溯到相关系统能力。
REL-073,REL-073,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-007,馈电链路天线,REQ-007,卫星平台基本约束,结构模块满足对应需求。
REL-074,REL-074,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-007,卫星平台基本约束,UC-001,提供全球宽带接入,需求追溯到相关系统能力。
REL-075,REL-075,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-008,地面段,REQ-008,通信载荷配置,结构模块满足对应需求。
REL-076,REL-076,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-008,通信载荷配置,UC-002,管理星座运行,需求追溯到相关系统能力。
REL-077,REL-077,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-009,信关站,REQ-009,地面段组成,结构模块满足对应需求。
REL-078,REL-078,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-009,地面段组成,UC-003,建立与维护用户通信链路,需求追溯到相关系统能力。
REL-079,REL-079,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-010,测控站,REQ-010,用户终端类型,结构模块满足对应需求。
REL-080,REL-080,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-010,用户终端类型,UC-004,处理卫星故障与覆盖恢复,需求追溯到相关系统能力。
REL-081,REL-081,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-011,运控中心,REQ-011,单星故障覆盖冗余,结构模块满足对应需求。
REL-082,REL-082,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-012,用户段,REQ-012,成本上限,结构模块满足对应需求。
REL-083,REL-083,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-012,成本上限,UC-006,卫星离轨处置,需求追溯到相关系统能力。
REL-084,REL-084,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-013,用户终端设备,REQ-013,频率规则合规,结构模块满足对应需求。
REL-085,REL-085,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-013,频率规则合规,UC-001,提供全球宽带接入,需求追溯到相关系统能力。
REL-086,REL-086,satisfy,06_Traceability,Dependency,SysML::Requirements::Satisfy,BLK-001,空间段,REQ-014,星座覆盖验收条件,结构模块满足对应需求。
REL-087,REL-087,trace,06_Traceability,Dependency,SysML::Requirements::Trace,REQ-014,星座覆盖验收条件,UC-002,管理星座运行,需求追溯到相关系统能力。
REL-088,REL-088,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-001,空间段,UC-001,提供全球宽带接入,结构模块支撑该系统能力实现。
REL-089,REL-089,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,提供全球宽带接入,ACT-001,卫星入轨与部署流程,用例由行为流程进一步细化。
REL-090,REL-090,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-002,单颗卫星,UC-002,管理星座运行,结构模块支撑该系统能力实现。
REL-091,REL-091,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,管理星座运行,ACT-002,在轨测试与激活流程,用例由行为流程进一步细化。
REL-092,REL-092,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-003,卫星平台,UC-003,建立与维护用户通信链路,结构模块支撑该系统能力实现。
REL-093,REL-093,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-004,通信载荷,UC-004,处理卫星故障与覆盖恢复,结构模块支撑该系统能力实现。
REL-094,REL-094,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-005,用户链路天线（多波束相控阵）,UC-005,部署卫星入轨与组网,结构模块支撑该系统能力实现。
REL-095,REL-095,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-006,星间链路终端（激光）,UC-006,卫星离轨处置,结构模块支撑该系统能力实现。
REL-096,REL-096,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-006,卫星离轨处置,ACT-002,在轨测试与激活流程,用例由行为流程进一步细化。
REL-097,REL-097,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-001,用户链路无线接口,BLK-002,单颗卫星,接口分配到相关结构模块。
REL-098,REL-098,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,提供全球宽带接入,IF-001,用户链路无线接口,用例使用或暴露该接口。
REL-099,REL-099,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-002,馈电链路无线接口,BLK-003,卫星平台,接口分配到相关结构模块。
REL-100,REL-100,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,管理星座运行,IF-002,馈电链路无线接口,用例使用或暴露该接口。
REL-101,REL-101,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-003,测控链路无线接口,BLK-004,通信载荷,接口分配到相关结构模块。
REL-102,REL-102,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,建立与维护用户通信链路,IF-003,测控链路无线接口,用例使用或暴露该接口。
REL-103,REL-103,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-004,星间激光链路接口,BLK-005,用户链路天线（多波束相控阵）,接口分配到相关结构模块。
REL-104,REL-104,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,处理卫星故障与覆盖恢复,IF-004,星间激光链路接口,用例使用或暴露该接口。
REL-105,REL-105,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-005,地面网络接口,BLK-006,星间链路终端（激光）,接口分配到相关结构模块。
REL-106,REL-106,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,部署卫星入轨与组网,IF-005,地面网络接口,用例使用或暴露该接口。
REL-107,REL-107,allocate,06_Traceability,Dependency,SysML::Allocations::Allocate,IF-006,用户终端网络接口,BLK-007,馈电链路天线,接口分配到相关结构模块。
REL-108,REL-108,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-006,卫星离轨处置,IF-006,用户终端网络接口,用例使用或暴露该接口。
REL-109,REL-109,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,成本约束,REQ-001,全球宽带通信服务,约束验证相关需求。
REL-110,REL-110,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-003,ITU频率协调约束,REQ-003,端到端延迟,约束验证相关需求。
REL-111,REL-111,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-004,覆盖验收约束,REQ-004,系统可用性,约束验证相关需求。
DREL-UC-001,DREL-UC-001,association,06_Traceability,Dependency,Dependency,ACTOR-001,终端用户,UC-001,提供全球宽带接入,终端用户使用全球宽带接入服务。
DREL-UC-002,DREL-UC-002,include,06_Traceability,Dependency,Dependency,UC-001,提供全球宽带接入,UC-003,建立与维护用户通信链路,提供宽带接入必然需要建立与维护用户通信链路。
DREL-UC-003,DREL-UC-003,association,06_Traceability,Dependency,Dependency,ACTOR-002,星座运维人员,UC-002,管理星座运行,运维人员负责管理星座运行。
DREL-UC-004,DREL-UC-004,include,06_Traceability,Dependency,Dependency,UC-002,管理星座运行,UC-004,处理卫星故障与覆盖恢复,星座运行管理包括对故障处理与覆盖恢复的闭环控制。
DREL-UC-005,DREL-UC-005,include,06_Traceability,Dependency,Dependency,UC-002,管理星座运行,UC-006,卫星离轨处置,星座运行管理涵盖正常与异常离轨处置流程。
DREL-UC-006,DREL-UC-006,association,06_Traceability,Dependency,Dependency,ACTOR-003,发射服务方,UC-005,部署卫星入轨与组网,发射服务方执行卫星部署入轨与初始组网操作。
DTRACE-UC-001-IBD-BLK-001,DTRACE-UC-001-IBD-BLK-001,realize,06_Traceability,Dependency,Dependency,UC-001,提供全球宽带接入,IBD-BLK-001,空间段,全球宽带接入由空间段、用户段和地面段共同协作实现。
DTRACE-UC-001-IBD-BLK-003,DTRACE-UC-001-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-001,提供全球宽带接入,IBD-BLK-003,用户段,全球宽带接入由空间段、用户段和地面段共同协作实现。
DTRACE-UC-001-IBD-BLK-002,DTRACE-UC-001-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-001,提供全球宽带接入,IBD-BLK-002,地面段,全球宽带接入由空间段、用户段和地面段共同协作实现。
DTRACE-UC-002-IBD-BLK-002,DTRACE-UC-002-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-002,管理星座运行,IBD-BLK-002,地面段,星座运行管理主要由运控中心配合测控站及整个地面段实现。
DTRACE-UC-005-IBD-BLK-001,DTRACE-UC-005-IBD-BLK-001,realize,06_Traceability,Dependency,Dependency,UC-005,部署卫星入轨与组网,IBD-BLK-001,空间段,部署入轨涉及空间段卫星与地面测控/运控系统的协同。
DTRACE-UC-005-IBD-BLK-002,DTRACE-UC-005-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-005,部署卫星入轨与组网,IBD-BLK-002,地面段,部署入轨涉及空间段卫星与地面测控/运控系统的协同。
DREL-IBD-001,DREL-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,空间段,IBD-BLK-003,用户段,空间段通过用户链路无线接口（IF-001）与用户段交换业务数据。
DREL-IBD-002,DREL-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,空间段,IBD-BLK-002,地面段,空间段通过馈电链路无线接口（IF-002）向地面段中继高速数据。
DREL-IBD-003,DREL-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,空间段,IBD-BLK-002,地面段,空间段通过测控链路无线接口（IF-003）接收遥控指令并下发遥测。
DREL-IBD-004,DREL-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,地面段,IBD-IF-004,地面网络接口,地面段通过地面网络接口连接公共互联网/运营商骨干网。
DTRACE-UC-001-IBD-IF-001,DTRACE-UC-001-IBD-IF-001,realize,06_Traceability,Dependency,Dependency,UC-001,提供全球宽带接入,IBD-IF-001,用户链路无线接口,提供全球宽带接入用例由空间段、用户段和地面段协同，并通过用户链路与馈电链路接口承载业务数据。
DTRACE-UC-001-IBD-IF-002,DTRACE-UC-001-IBD-IF-002,realize,06_Traceability,Dependency,Dependency,UC-001,提供全球宽带接入,IBD-IF-002,馈电链路无线接口,提供全球宽带接入用例由空间段、用户段和地面段协同，并通过用户链路与馈电链路接口承载业务数据。
DTRACE-UC-002-IBD-IF-003,DTRACE-UC-002-IBD-IF-003,realize,06_Traceability,Dependency,Dependency,UC-002,管理星座运行,IBD-IF-003,测控链路无线接口,管理星座运行用例主要通过地面段的测控站、运控中心及测控链路实现。
DREL-BLK-002-IBD-052,DREL-BLK-002-IBD-052,connector,06_Traceability,Dependency,Dependency,BLK-003,卫星平台,BLK-004,通信载荷,相邻结构模块之间存在主架构连接。
DREL-BLK-002-IBD-099,DREL-BLK-002-IBD-099,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路无线接口,BLK-003,卫星平台,接口分配到相关结构模块。
DREL-BLK-002-IBD-101,DREL-BLK-002-IBD-101,connector,06_Traceability,Dependency,Dependency,IF-003,测控链路无线接口,BLK-004,通信载荷,接口分配到相关结构模块。
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-001,卫星平台输入接口,IBD-BLK-BLK-003-001,结构接入与整形单元,输入边界到接入整形链路
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,结构接入与整形单元,IBD-BLK-BLK-003-002,供电处理单元,接入整形结果进入核心处理
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-002,供电处理单元,IBD-BLK-BLK-003-003,姿轨控控制管理单元,处理状态与控制管理交互
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-003,姿轨控控制管理单元,IBD-BLK-BLK-003-004,推进执行输出单元,控制参数驱动执行输出
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-004,推进执行输出单元,IBD-IF-BLK-003-002,卫星平台输出接口,执行输出交付到外部接口
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-005,状态监测与保护单元,IBD-BLK-BLK-003-002,供电处理单元,健康状态反馈到核心处理
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-005,状态监测与保护单元,IBD-BLK-BLK-003-003,姿轨控控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-003-003,平台资源接口,IBD-BLK-BLK-003-005,状态监测与保护单元,平台资源和遥测支撑状态监测
DREL-BLK-004-IBD-022,DREL-BLK-004-IBD-022,connector,06_Traceability,Dependency,Dependency,IF-001,用户链路无线接口,BLK-005,用户链路天线（多波束相控阵）,用户链路无线接口分配给用户链路天线
DREL-BLK-004-IBD-024,DREL-BLK-004-IBD-024,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路无线接口,BLK-007,馈电链路天线,馈电链路无线接口分配给馈电链路天线
DREL-BLK-004-IBD-028,DREL-BLK-004-IBD-028,connector,06_Traceability,Dependency,Dependency,IF-004,星间激光链路接口,BLK-006,星间链路终端（激光）,星间激光链路接口分配给星间链路终端
DREL-BLK-004-IBD-054,DREL-BLK-004-IBD-054,connector,06_Traceability,Dependency,Dependency,BLK-005,用户链路天线（多波束相控阵）,BLK-006,星间链路终端（激光）,相邻结构模块之间存在主架构连接。
DREL-BLK-004-IBD-055,DREL-BLK-004-IBD-055,connector,06_Traceability,Dependency,Dependency,BLK-006,星间链路终端（激光）,BLK-007,馈电链路天线,相邻结构模块之间存在主架构连接。
DREL-BLK-004-IBD-103,DREL-BLK-004-IBD-103,connector,06_Traceability,Dependency,Dependency,IF-004,星间激光链路接口,BLK-005,用户链路天线（多波束相控阵）,接口分配到相关结构模块。
DREL-BLK-004-IBD-105,DREL-BLK-004-IBD-105,connector,06_Traceability,Dependency,Dependency,IF-005,地面网络接口,BLK-006,星间链路终端（激光）,接口分配到相关结构模块。
DREL-BLK-004-IBD-107,DREL-BLK-004-IBD-107,connector,06_Traceability,Dependency,Dependency,IF-006,用户终端网络接口,BLK-007,馈电链路天线,接口分配到相关结构模块。
DREL-IBD-CANDIDATE-001,DREL-IBD-CANDIDATE-001,connector,06_Traceability,Dependency,Dependency,IF-004,星间激光链路接口,IF-001,用户链路无线接口,AI 根据 用户链路天线（多波束相控阵） 已有子模块补充的候选连接。
DREL-BLK-008-IBD-025,DREL-BLK-008-IBD-025,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路无线接口,BLK-009,信关站,馈电链路无线接口由信关站实现
DREL-BLK-008-IBD-027,DREL-BLK-008-IBD-027,connector,06_Traceability,Dependency,Dependency,IF-003,测控链路无线接口,BLK-010,测控站,测控链路无线接口由测控站实现
DREL-BLK-008-IBD-029,DREL-BLK-008-IBD-029,connector,06_Traceability,Dependency,Dependency,IF-005,地面网络接口,BLK-009,信关站,地面网络接口由信关站提供
DREL-BLK-008-IBD-058,DREL-BLK-008-IBD-058,connector,06_Traceability,Dependency,Dependency,BLK-009,信关站,BLK-010,测控站,相邻结构模块之间存在主架构连接。
DREL-BLK-008-IBD-059,DREL-BLK-008-IBD-059,connector,06_Traceability,Dependency,Dependency,BLK-010,测控站,BLK-011,运控中心,相邻结构模块之间存在主架构连接。
DREL-BLK-010-IBD-001,DREL-BLK-010-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-010-001,测控站输入接口,IBD-BLK-BLK-010-001,3个全球分布的S频段接入与整形单元,输入边界到接入整形链路
DREL-BLK-010-IBD-002,DREL-BLK-010-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-010-001,3个全球分布的S频段接入与整形单元,IBD-BLK-BLK-010-002,卫星遥控处理单元,接入整形结果进入核心处理
DREL-BLK-010-IBD-003,DREL-BLK-010-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-010-002,卫星遥控处理单元,IBD-BLK-BLK-010-003,遥测控制管理单元,处理状态与控制管理交互
DREL-BLK-010-IBD-004,DREL-BLK-010-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-010-003,遥测控制管理单元,IBD-BLK-BLK-010-004,软件上注执行输出单元,控制参数驱动执行输出
