local_id,name,type,package,metaclass,stereotype,documentation,source_requirement,status
BLK-001,低轨通信卫星系统,Block,02_结构,Class,SysML::Blocks::Block,100颗低轨卫星构成的星座系统，包含空间段、地面段和用户段。作为顶层系统上下文。,,candidate
BLK-002,宽带通信载荷分系统,Block,02_结构,Class,SysML::Blocks::Block,安装于每颗卫星上的通信有效载荷，负责用户链路、馈电链路和星间链路的射频与基带处理，具备星上处理和可重构能力。包含数字透明转发器、波束形成网络、路由交换单元、遥测采集单元等（详细分解待细化）。,,candidate
BLK-003,卫星平台分系统,Block,02_结构,Class,SysML::Blocks::Block,提供供电、热控、姿态控制、推进以及测控通道的卫星平台，与宽带载荷通过供配电接口、热控接口和测控管理接口交互。,,candidate
BLK-004,星间链路终端,Block,02_结构,Class,SysML::Blocks::Block,实现相邻卫星间高速数据通信的终端，支持激光或毫米波链路，向宽带载荷提供星间数据通道。与载荷通过IF-BP-003接口连接。,,candidate
BLK-005,地面网关站,Block,02_结构,Class,SysML::Blocks::Block,提供馈电链路接入的地面设施，连接卫星与地面网络，支持路由策略下发和业务回传。,,candidate
BLK-006,用户终端,Block,02_结构,Class,SysML::Blocks::Block,包含固定、车载、船载、机载和便携式终端，通过用户链路与卫星宽带载荷进行通信。,,candidate
BLK-007,运控管理系统,Block,02_结构,Class,SysML::Blocks::Block,负责任务规划、星座监控、网络控制、安全管理以及软件/配置更新下发的天地一体化运行控制中心。,,candidate
IF-001,用户链路接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与用户终端之间的射频接口，承载Ku/Ka频段下行和上行接入，传递用户业务数据、同步信令和接入控制信息。对应原IF-BP-001。,,candidate
IF-002,馈电链路接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与地面网关站之间的高速微波或毫米波接口，用于用户业务回传、网络控制和路由策略更新。对应原IF-BP-002。,,candidate
IF-003,星间链路接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与星间链路终端之间的数据和控制接口，承载跨星业务封装、链路状态交换和转发策略适配。对应原IF-BP-003。,,candidate
IF-004,供配电接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与卫星供配电分系统之间的电源接口，获取一次/二次电源，上报载荷功耗、用电状态和异常保护信号。对应原IF-BP-004。,,candidate
IF-005,热控接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与卫星热控分系统之间的接口，传递功耗分布、温度遥测和过温告警状态。对应原IF-BP-005。,,candidate
IF-006,测控管理接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与星务计算机/运控系统之间的接口，接收配置、遥控和软件更新指令，输出载荷健康状态、告警和运行日志。对应原IF-BP-006。,,candidate
UC-001,宽带用户接入,UseCase,04_用例,UseCase,,用户终端通过卫星宽带载荷建立通信连接，实现宽带数据接入服务。,,candidate
UC-002,跨星业务转发,UseCase,04_用例,UseCase,,利用星间链路将用户数据从一颗卫星转发至另一颗卫星，再由馈电链路落地或直接到达目标终端。,,candidate
UC-003,应急通信保障,UseCase,04_用例,UseCase,,在灾害或特殊事件中，紧急调动星座资源为优先区域提供高优先级通信服务。,,candidate
UC-004,星座健康监测,UseCase,04_用例,UseCase,,收集和分析各卫星载荷及平台的遥测数据，监测星座运行状态，发现并预警异常。,,candidate
UC-005,链路带宽升级评估,UseCase,04_用例,UseCase,,评估现有星间链路或馈电链路带宽，为平滑升级至50Gbps等更大容量提供决策支撑。,,candidate
UC-006,星上路由配置,UseCase,04_用例,UseCase,,地面运控或星上自主管理更新路由表、业务分类规则和转发策略。,,candidate
UC-007,遥测数据上报,UseCase,04_用例,UseCase,,载荷按周期或事件驱动上报功率、温度、误码率、信道状态等遥测参数至星务及地面运控。,,candidate
UC-008,在轨重构执行,UseCase,04_用例,UseCase,,接收并验证软件/参数更新包，在线更新波束配置、路由策略或转发参数，支持成功提交与失败回滚。,,candidate
ACT-001,宽带用户接入与数据转发活动,Activity,05_活动,Activity,,描述从用户终端发起接入请求、星上波束分配、业务数据透明转发或星上交换、馈电链路回传至地面网络的完整数据流程。包含频段选择、优先级调度和切换场景。,,candidate
ACT-002,在轨重构流程,Activity,05_活动,Activity,,展示载荷在轨重构的生命周期：接收更新指令→完整性检查→临时加载→功能测试→若是成功则提交新配置，否则回滚至先前版本，全程记录日志并上报状态。,,candidate
CON-001,单星转发吞吐量约束,ConstraintBlock,06_约束,Class,SysML::ConstraintBlocks::ConstraintBlock,约束宽带载荷：UserThroughput ≥ 20 Gbps。该数值源自REQ-002。,REQ-002,candidate
CON-002,馈电链路峰值约束,ConstraintBlock,06_约束,Class,SysML::ConstraintBlocks::ConstraintBlock,约束馈电链路接口：FeederPeakRate ≥ 40 Gbps。该数值源自REQ-002。,REQ-002,candidate
CON-003,星间链路带宽约束,ConstraintBlock,06_约束,Class,SysML::ConstraintBlocks::ConstraintBlock,约束星间链路接口：ISLThroughput ≥ 10 Gbps，并可扩展至50 Gbps。源自REQ-003。,REQ-003,candidate
CON-004,端到端时延约束,ConstraintBlock,06_约束,Class,SysML::ConstraintBlocks::ConstraintBlock,约束系统行为：EndToEndDelay ≤ 80 ms（单向），覆盖用户终端至地面网出口。源自REQ-012。,REQ-012,candidate
ACTOR-001,用户终端操作员,Actor,00_Actors,Actor,,使用用户终端通过卫星宽带载荷接入互联网的用户，触发宽带接入用例。,,candidate
ACTOR-002,运控操作员,Actor,00_Actors,Actor,,负责星座运行监控、配置管理、路由策略下发及在轨重构的管理人员。,,candidate
ACTOR-003,相邻卫星,Actor,00_Actors,Actor,,与本系统卫星通过星间链路交互，实现跨星业务转发的其他卫星。,,candidate
ACTOR-004,地面网络,Actor,00_Actors,Actor,,通过地面网关站与系统连接的互联网及专网，作为业务数据落地和控制指令来源。,,candidate
IBD-BLK-001,低轨通信卫星系统,Block,02_结构,Class,SysML::Blocks::Block,顶层系统块，代表由100颗低轨卫星、地面网关、用户终端和运控中心组成的整体。,,existing
IBD-BLK-002,宽带通信载荷分系统,Block,02_结构,Class,SysML::Blocks::Block,每颗卫星上的通信有效载荷，提供用户链路、馈电链路和星间链路的射频与基带处理。,,existing
IBD-BLK-003,卫星平台分系统,Block,02_结构,Class,SysML::Blocks::Block,提供供电、热控、姿轨控和测控支持的卫星平台。,,existing
IBD-BLK-004,星间链路终端,Block,02_结构,Class,SysML::Blocks::Block,实现卫星间高速数据通信的激光或毫米波终端。,,existing
IBD-BLK-005,地面网关站,Block,02_结构,Class,SysML::Blocks::Block,提供馈电链路接入的地面设施，连接卫星与地面网络。,,existing
IBD-BLK-006,用户终端,Block,02_结构,Class,SysML::Blocks::Block,固定、车载、船载、机载或便携式终端，通过用户链路与卫星通信。,,existing
IBD-BLK-007,运控管理系统,Block,02_结构,Class,SysML::Blocks::Block,负责星座监控、网络控制、配置更新和健康管理的天地一体化控制中心。,,existing
IBD-IF-001,用户链路接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与用户终端之间的射频接口（Ku/Ka频段），承载业务数据、同步信令和接入控制。,,existing
IBD-IF-002,馈电链路接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与地面网关站之间的高速接口，用于业务回传、网络控制和路由更新。,,existing
IBD-IF-003,星间链路接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与星间链路终端之间的数据和控制接口，承载跨星业务封装和状态交换。,,existing
IBD-IF-004,供配电接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与卫星平台之间的电源接口，获取一次/二次电源并上报用电状态。,,existing
IBD-IF-005,热控接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与卫星平台热控分系统之间的接口，传递功耗分布和温度遥测。,,existing
IBD-IF-006,测控管理接口,Interface,03_接口,Interface,SysML::PortsAndFlows::InterfaceBlock,宽带载荷与星务计算机/运控系统之间的接口，接收配置、遥控和软件更新指令，上报健康状态。,,existing
IBD-BLK-BLK-004-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成星间链路终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-004-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-004-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-004-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-004-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-004-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-004-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-004-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-BLK-BLK-003-001,星务计算机/平台数据总线,Block,02_Structure,Class,SysML::Blocks::Block,作为卫星平台分系统的平台控制、数据交换和模式管理核心。,,candidate
IBD-BLK-BLK-003-002,电源调节与配电单元,Block,02_Structure,Class,SysML::Blocks::Block,提供母线电源、负载配电、功率遥测和保护。,,candidate
IBD-BLK-BLK-003-003,姿轨控与导航单元,Block,02_Structure,Class,SysML::Blocks::Block,完成姿态确定、轨道控制、指向保持和机动控制。,,candidate
IBD-BLK-BLK-003-004,热控管理单元,Block,02_Structure,Class,SysML::Blocks::Block,管理温度采集、加热器、散热器和热控回路。,,candidate
IBD-BLK-BLK-003-005,推进执行单元,Block,02_Structure,Class,SysML::Blocks::Block,执行轨道维持、避碰机动、卸载和姿态辅助控制。,,candidate
IBD-IF-BLK-003-006,测控与星地遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接遥测遥控、时间同步和地面运控链路。,,candidate
IBD-IF-BLK-003-007,载荷服务接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,向通信载荷提供功率、热控、数据和控制服务。,,candidate
IBD-BLK-BLK-003-008,安全模式与故障管理单元,Block,02_Structure,Class,SysML::Blocks::Block,执行故障检测、隔离、恢复和安全模式切换。,,candidate
IBD-BLK-BLK-005-001,地面天线与跟踪伺服,Block,02_Structure,Class,SysML::Blocks::Block,完成地面网关站的卫星捕获、跟踪和射频/光学指向。,,candidate
IBD-BLK-BLK-005-002,射频/光电前端,Block,02_Structure,Class,SysML::Blocks::Block,完成上下变频、低噪声接收、功放和链路保护。,,candidate
IBD-BLK-BLK-005-003,调制解调与基带处理,Block,02_Structure,Class,SysML::Blocks::Block,完成波形处理、同步、编码解码和帧处理。,,candidate
IBD-BLK-BLK-005-004,网关路由与业务汇聚,Block,02_Structure,Class,SysML::Blocks::Block,承载业务汇聚、路由转发、QoS和核心网接入。,,candidate
IBD-IF-BLK-005-005,核心网/互联网接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接地面核心网、互联网出口和业务平台。,,candidate
IBD-BLK-BLK-005-006,站控监控与告警单元,Block,02_Structure,Class,SysML::Blocks::Block,监控设备状态、告警、配置和自动化运维。,,candidate
IBD-BLK-BLK-005-007,时间频率与同步单元,Block,02_Structure,Class,SysML::Blocks::Block,提供站内时频基准、同步分发和时间戳服务。,,candidate
IBD-IF-BLK-005-008,供配电与环境保障接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接供电、机房环境、冷却和安防系统。,,candidate
IBD-BLK-BLK-006-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成用户终端的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-006-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-006-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-006-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-006-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-006-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-006-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-006-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
IBD-BLK-BLK-007-001,孔径/天线与指向机构,Block,02_Structure,Class,SysML::Blocks::Block,形成运控管理系统的空间指向、波束覆盖和收发孔径。,,candidate
IBD-BLK-BLK-007-002,捕获跟踪与波束控制,Block,02_Structure,Class,SysML::Blocks::Block,完成捕获、跟踪、波束赋形、指向保持和切换控制。,,candidate
IBD-BLK-BLK-007-003,射频/光学收发前端,Block,02_Structure,Class,SysML::Blocks::Block,完成收发放大、滤波、变频、光电转换或链路保护。,,candidate
IBD-BLK-BLK-007-004,调制解调与链路波形处理,Block,02_Structure,Class,SysML::Blocks::Block,完成同步、调制解调、编码解码和链路自适应。,,candidate
IBD-BLK-BLK-007-005,链路控制与切换管理,Block,02_Structure,Class,SysML::Blocks::Block,执行链路建立、保持、切换、重构和资源协商。,,candidate
IBD-BLK-BLK-007-006,加密/QoS与业务适配,Block,02_Structure,Class,SysML::Blocks::Block,执行安全封装、业务分类、QoS和协议适配。,,candidate
IBD-IF-BLK-007-007,网络/载荷接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,连接载荷处理、星上路由、用户终端或网关网络。,,candidate
IBD-IF-BLK-007-008,功率热控与遥测接口,Interface,04_Interfaces,Interface,SysML::PortsAndFlows::InterfaceBlock,提供供电、热控、遥测遥控和健康管理边界。,,candidate
BHV-ACT-003,接收100颗低轨宽带卫星互联网系统任务输入,Activity,03_Behavior,Activity,,接收100颗低轨宽带卫星互联网系统任务输入是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-004,解析任务目标与约束,Activity,03_Behavior,Activity,,解析任务目标与约束是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-005,配置系统资源与链路,Activity,03_Behavior,Activity,,配置系统资源与链路是根据当前模型补充的候选行为步骤。,,candidate
BHV-ACT-006,执行核心业务处理,Activity,03_Behavior,Activity,,执行核心业务处理是根据当前模型补充的候选行为步骤。,,candidate
BHV-STATE-001,待命与任务接收状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在待命与任务接收状态下的运行行为和约束。,,candidate
BHV-STATE-002,资源配置状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在资源配置状态下的运行行为和约束。,,candidate
BHV-STATE-003,业务运行状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在业务运行状态下的运行行为和约束。,,candidate
BHV-STATE-004,降级重构状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在降级重构状态下的运行行为和约束。,,candidate
BHV-STATE-005,故障处置与恢复状态,Activity,03_Behavior,Activity,,100颗低轨宽带卫星互联网系统在故障处置与恢复状态下的运行行为和约束。,,candidate
