local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
REL-060,REL-060,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,链路带宽升级评估,ACT-001,宽带用户接入与数据转发活动,用例由行为流程进一步细化。
REL-061,REL-061,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-006,用户终端,UC-006,星上路由配置,结构模块支撑该系统能力实现。
REL-062,REL-062,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-006,星上路由配置,ACT-002,在轨重构流程,用例由行为流程进一步细化。
REL-063,REL-063,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-007,运控管理系统,UC-007,遥测数据上报,结构模块支撑该系统能力实现。
REL-064,REL-064,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-007,遥测数据上报,ACT-001,宽带用户接入与数据转发活动,用例由行为流程进一步细化。
REL-065,REL-065,trace,06_Traceability,Dependency,SysML::Requirements::Trace,BLK-001,低轨通信卫星系统,UC-008,在轨重构执行,结构模块支撑该系统能力实现。
REL-066,REL-066,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-008,在轨重构执行,ACT-002,在轨重构流程,用例由行为流程进一步细化。
REL-067,REL-067,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-001,宽带用户接入,IF-001,用户链路接口,用例使用或暴露该接口。
REL-068,REL-068,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-002,跨星业务转发,IF-002,馈电链路接口,用例使用或暴露该接口。
REL-069,REL-069,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-003,应急通信保障,IF-003,星间链路接口,用例使用或暴露该接口。
REL-070,REL-070,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-004,星座健康监测,IF-004,供配电接口,用例使用或暴露该接口。
REL-071,REL-071,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-005,链路带宽升级评估,IF-005,热控接口,用例使用或暴露该接口。
REL-072,REL-072,trace,06_Traceability,Dependency,SysML::Requirements::Trace,UC-006,星上路由配置,IF-006,测控管理接口,用例使用或暴露该接口。
REL-073,REL-073,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-001,单星转发吞吐量约束,REQ-001,工作频段支持,约束验证相关需求。
REL-074,REL-074,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-002,馈电链路峰值约束,REQ-002,宽带吞吐能力,约束验证相关需求。
REL-075,REL-075,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-003,星间链路带宽约束,REQ-003,星间链路能力,约束验证相关需求。
REL-076,REL-076,verify,06_Traceability,Dependency,SysML::Requirements::Verify,CON-004,端到端时延约束,REQ-004,星上处理与路由,约束验证相关需求。
DREL-UC-001,DREL-UC-001,association,06_Traceability,Dependency,Dependency,ACTOR-001,用户终端操作员,UC-001,宽带用户接入,用户终端操作员发起宽带接入请求，与系统交互完成数据通信。
DREL-UC-002,DREL-UC-002,association,06_Traceability,Dependency,Dependency,ACTOR-002,运控操作员,UC-004,星座健康监测,运控操作员监控星座健康状态。
DREL-UC-003,DREL-UC-003,association,06_Traceability,Dependency,Dependency,ACTOR-002,运控操作员,UC-006,星上路由配置,运控操作员下发路由配置和策略更新。
DREL-UC-004,DREL-UC-004,association,06_Traceability,Dependency,Dependency,ACTOR-002,运控操作员,UC-008,在轨重构执行,运控操作员发起在轨软件或参数重构。
DREL-UC-005,DREL-UC-005,association,06_Traceability,Dependency,Dependency,ACTOR-002,运控操作员,UC-005,链路带宽升级评估,运控操作员评估链路带宽升级需求。
DREL-UC-006,DREL-UC-006,association,06_Traceability,Dependency,Dependency,ACTOR-003,相邻卫星,UC-002,跨星业务转发,相邻卫星通过星间链路与本系统卫星交互，参与跨星业务转发。
DREL-UC-007,DREL-UC-007,association,06_Traceability,Dependency,Dependency,ACTOR-004,地面网络,UC-001,宽带用户接入,地面网络通过馈电链路接收/发送用户业务数据，与宽带接入流程交互。
DREL-UC-008,DREL-UC-008,association,06_Traceability,Dependency,Dependency,ACTOR-004,地面网络,UC-002,跨星业务转发,地面网络作为跨星业务最终的落地网络。
DREL-UC-009,DREL-UC-009,association,06_Traceability,Dependency,Dependency,ACTOR-004,地面网络,UC-005,链路带宽升级评估,地面网络运营商可参与链路带宽升级评估或提供需求输入。
DREL-UC-010,DREL-UC-010,include,06_Traceability,Dependency,Dependency,UC-004,星座健康监测,UC-007,遥测数据上报,星座健康监测包含遥测数据上报，以获得实时状态。
DTRACE-UC-001-IBD-BLK-002,DTRACE-UC-001-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-001,宽带用户接入,IBD-BLK-002,宽带通信载荷分系统,宽带用户接入由宽带通信载荷和用户终端共同实现。
DTRACE-UC-001-IBD-BLK-006,DTRACE-UC-001-IBD-BLK-006,realize,06_Traceability,Dependency,Dependency,UC-001,宽带用户接入,IBD-BLK-006,用户终端,宽带用户接入由宽带通信载荷和用户终端共同实现。
DTRACE-UC-002-IBD-BLK-002,DTRACE-UC-002-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-002,跨星业务转发,IBD-BLK-002,宽带通信载荷分系统,跨星业务转发由宽带载荷和星间链路终端实现。
DTRACE-UC-002-IBD-BLK-004,DTRACE-UC-002-IBD-BLK-004,realize,06_Traceability,Dependency,Dependency,UC-002,跨星业务转发,IBD-BLK-004,星间链路终端,跨星业务转发由宽带载荷和星间链路终端实现。
DTRACE-UC-003-IBD-BLK-002,DTRACE-UC-003-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-002,宽带通信载荷分系统,应急保障涉及载荷资源调度、网关站与运控的协同。
DTRACE-UC-003-IBD-BLK-005,DTRACE-UC-003-IBD-BLK-005,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-005,地面网关站,应急保障涉及载荷资源调度、网关站与运控的协同。
DTRACE-UC-003-IBD-BLK-007,DTRACE-UC-003-IBD-BLK-007,realize,06_Traceability,Dependency,Dependency,UC-003,应急通信保障,IBD-BLK-007,运控管理系统,应急保障涉及载荷资源调度、网关站与运控的协同。
DTRACE-UC-004-IBD-BLK-007,DTRACE-UC-004-IBD-BLK-007,realize,06_Traceability,Dependency,Dependency,UC-004,星座健康监测,IBD-BLK-007,运控管理系统,星座健康监测主要由运控管理系统实现。
DTRACE-UC-005-IBD-BLK-002,DTRACE-UC-005-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-005,链路带宽升级评估,IBD-BLK-002,宽带通信载荷分系统,链路带宽升级评估涉及载荷性能与网关站接口能力。
DTRACE-UC-005-IBD-BLK-005,DTRACE-UC-005-IBD-BLK-005,realize,06_Traceability,Dependency,Dependency,UC-005,链路带宽升级评估,IBD-BLK-005,地面网关站,链路带宽升级评估涉及载荷性能与网关站接口能力。
DTRACE-UC-006-IBD-BLK-007,DTRACE-UC-006-IBD-BLK-007,realize,06_Traceability,Dependency,Dependency,UC-006,星上路由配置,IBD-BLK-007,运控管理系统,星上路由配置由运控管理系统下发和验证。
DTRACE-UC-007-IBD-BLK-002,DTRACE-UC-007-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-007,遥测数据上报,IBD-BLK-002,宽带通信载荷分系统,遥测数据上报由宽带载荷采集并经卫星平台通道传输。
DTRACE-UC-007-IBD-BLK-003,DTRACE-UC-007-IBD-BLK-003,realize,06_Traceability,Dependency,Dependency,UC-007,遥测数据上报,IBD-BLK-003,卫星平台分系统,遥测数据上报由宽带载荷采集并经卫星平台通道传输。
DTRACE-UC-008-IBD-BLK-002,DTRACE-UC-008-IBD-BLK-002,realize,06_Traceability,Dependency,Dependency,UC-008,在轨重构执行,IBD-BLK-002,宽带通信载荷分系统,在轨重构由运控系统发起，宽带载荷执行并回滚。
DTRACE-UC-008-IBD-BLK-007,DTRACE-UC-008-IBD-BLK-007,realize,06_Traceability,Dependency,Dependency,UC-008,在轨重构执行,IBD-BLK-007,运控管理系统,在轨重构由运控系统发起，宽带载荷执行并回滚。
DREL-IBD-001,DREL-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带通信载荷分系统,IBD-BLK-006,用户终端,用户链路接口 IF-BP-001：宽带载荷与用户终端通过Ku/Ka频段射频连接，传输业务数据和信令。
DREL-IBD-002,DREL-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带通信载荷分系统,IBD-BLK-005,地面网关站,馈电链路接口 IF-BP-002：宽带载荷与地面网关站通过高速微波或毫米波连接，实现业务落地和控制回传。
DREL-IBD-003,DREL-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带通信载荷分系统,IBD-BLK-004,星间链路终端,星间链路接口 IF-BP-003：宽带载荷与星间链路终端连接，用于跨星数据转发和状态交换。
DREL-IBD-004,DREL-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带通信载荷分系统,IBD-BLK-003,卫星平台分系统,供配电接口 IF-BP-004：宽带载荷从卫星平台获取电源并上报用电状态。
DREL-IBD-005,DREL-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带通信载荷分系统,IBD-BLK-003,卫星平台分系统,热控接口 IF-BP-005：宽带载荷向卫星平台热控系统传递温度遥测和过温告警。
DREL-IBD-006,DREL-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-002,宽带通信载荷分系统,IBD-BLK-007,运控管理系统,测控管理接口 IF-BP-006：宽带载荷与运控/星务计算机连接，接收遥控指令、配置数据，上传健康状态与日志。
DREL-IBD-007,DREL-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-005,地面网关站,IBD-BLK-007,运控管理系统,地面网关站与运控管理系统之间的地面网络连接，传递网络控制指令和运行状态。
DREL-IBD-008,DREL-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,低轨通信卫星系统,IBD-BLK-002,宽带通信载荷分系统,低轨通信卫星系统包含宽带通信载荷分系统作为一部分。
DREL-IBD-009,DREL-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,低轨通信卫星系统,IBD-BLK-003,卫星平台分系统,低轨通信卫星系统包含卫星平台分系统。
DREL-IBD-010,DREL-IBD-010,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,低轨通信卫星系统,IBD-BLK-004,星间链路终端,低轨通信卫星系统包含星间链路终端。
DREL-IBD-011,DREL-IBD-011,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,低轨通信卫星系统,IBD-BLK-005,地面网关站,低轨通信卫星系统包含地面网关站体系。
DREL-IBD-012,DREL-IBD-012,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,低轨通信卫星系统,IBD-BLK-006,用户终端,低轨通信卫星系统包含用户终端族。
DREL-IBD-013,DREL-IBD-013,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,低轨通信卫星系统,IBD-BLK-007,运控管理系统,低轨通信卫星系统包含运控管理系统。
DREL-BLK-002-IBD-001,DREL-BLK-002-IBD-001,connector,06_Traceability,Dependency,Dependency,IF-005,热控接口,IF-002,馈电链路接口,AI 根据 宽带通信载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-002,DREL-BLK-002-IBD-002,connector,06_Traceability,Dependency,Dependency,IF-002,馈电链路接口,IF-001,用户链路接口,AI 根据 宽带通信载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-003,DREL-BLK-002-IBD-003,connector,06_Traceability,Dependency,Dependency,IF-001,用户链路接口,IF-003,星间链路接口,AI 根据 宽带通信载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-004,DREL-BLK-002-IBD-004,connector,06_Traceability,Dependency,Dependency,IF-003,星间链路接口,IF-004,供配电接口,AI 根据 宽带通信载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-005,DREL-BLK-002-IBD-005,connector,06_Traceability,Dependency,Dependency,IF-004,供配电接口,IF-006,测控管理接口,AI 根据 宽带通信载荷分系统 已有子模块补充的候选连接。
DREL-BLK-002-IBD-AUG-006,DREL-BLK-002-IBD-AUG-006,connector,06_Traceability,Dependency,Dependency,IF-004,供配电接口,IF-002,馈电链路接口,闭环链路控制、状态反馈或接口交互连接。
DREL-BLK-004-IBD-001,DREL-BLK-004-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-001,孔径/天线与指向机构,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,孔径姿态状态输入波束控制
DREL-BLK-004-IBD-002,DREL-BLK-004-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,IBD-BLK-BLK-004-003,射频/光学收发前端,波束控制驱动收发前端
DREL-BLK-004-IBD-003,DREL-BLK-004-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-003,射频/光学收发前端,IBD-BLK-BLK-004-004,调制解调与链路波形处理,收发前端连接波形处理
DREL-BLK-004-IBD-004,DREL-BLK-004-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-004,调制解调与链路波形处理,IBD-BLK-BLK-004-005,链路控制与切换管理,链路质量反馈给切换管理
DREL-BLK-004-IBD-005,DREL-BLK-004-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,链路控制与切换管理,IBD-BLK-BLK-004-006,加密/QoS与业务适配,链路控制策略传递给业务适配
DREL-BLK-004-IBD-006,DREL-BLK-004-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-006,加密/QoS与业务适配,IBD-IF-BLK-004-007,网络/载荷接口,适配后的业务接入网络/载荷接口
DREL-BLK-004-IBD-007,DREL-BLK-004-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-008,功率热控与遥测接口,IBD-BLK-BLK-004-003,射频/光学收发前端,功率热控支撑收发前端
DREL-BLK-004-IBD-008,DREL-BLK-004-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-004-008,功率热控与遥测接口,IBD-BLK-BLK-004-005,链路控制与切换管理,遥测状态约束链路控制
DREL-BLK-004-IBD-009,DREL-BLK-004-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-004-005,链路控制与切换管理,IBD-BLK-BLK-004-002,捕获跟踪与波束控制,切换管理回控波束指向
DREL-BLK-003-IBD-001,DREL-BLK-003-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-002,电源调节与配电单元,星务计算机调度平台供配电
DREL-BLK-003-IBD-002,DREL-BLK-003-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-003,姿轨控与导航单元,星务计算机下发姿轨控任务
DREL-BLK-003-IBD-003,DREL-BLK-003-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-004,热控管理单元,星务计算机同步热控策略
DREL-BLK-003-IBD-004,DREL-BLK-003-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-BLK-BLK-003-005,推进执行单元,星务计算机触发推进机动
DREL-BLK-003-IBD-005,DREL-BLK-003-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-IF-BLK-003-006,测控与星地遥测接口,星务计算机汇聚遥测并接收遥控
DREL-BLK-003-IBD-006,DREL-BLK-003-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,IBD-IF-BLK-003-007,载荷服务接口,平台服务通过载荷接口交付
DREL-BLK-003-IBD-007,DREL-BLK-003-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,安全模式与故障管理单元,IBD-BLK-BLK-003-001,星务计算机/平台数据总线,故障管理单元监控平台核心状态
DREL-BLK-003-IBD-008,DREL-BLK-003-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,安全模式与故障管理单元,IBD-BLK-BLK-003-002,电源调节与配电单元,故障保护约束供配电
DREL-BLK-003-IBD-009,DREL-BLK-003-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-003-008,安全模式与故障管理单元,IBD-BLK-BLK-003-005,推进执行单元,安全模式限制推进执行
DREL-BLK-005-IBD-001,DREL-BLK-005-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-001,地面天线与跟踪伺服,IBD-BLK-BLK-005-002,射频/光电前端,天线接收/发射链路连接射频前端
DREL-BLK-005-IBD-002,DREL-BLK-005-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-002,射频/光电前端,IBD-BLK-BLK-005-003,调制解调与基带处理,射频信号进入基带处理
DREL-BLK-005-IBD-003,DREL-BLK-005-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-003,调制解调与基带处理,IBD-BLK-BLK-005-004,网关路由与业务汇聚,基带业务流进入网关汇聚
DREL-BLK-005-IBD-004,DREL-BLK-005-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-004,网关路由与业务汇聚,IBD-IF-BLK-005-005,核心网/互联网接口,业务流接入核心网/互联网
DREL-BLK-005-IBD-005,DREL-BLK-005-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-006,站控监控与告警单元,IBD-BLK-BLK-005-001,地面天线与跟踪伺服,站控单元控制天线跟踪
DREL-BLK-005-IBD-006,DREL-BLK-005-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-005-006,站控监控与告警单元,IBD-BLK-BLK-005-002,射频/光电前端,站控单元配置射频前端
